Character,x (mm),y (mm),Force (N),Time (s),Contact (Yes/No)
Y_Lowercase,20.1384,13.6082,0.0000,1.396,No
Y_Lowercase,20.2171,13.7902,0.0000,1.406,No
Y_Lowercase,20.2958,13.9721,0.0000,1.416,No
Y_Lowercase,20.3745,14.1541,0.0000,1.426,No
Y_Lowercase,20.4532,14.3360,0.0000,1.436,No
Y_Lowercase,20.5319,14.5180,0.0000,1.446,No
Y_Lowercase,20.6106,14.7000,0.0000,1.456,No
Y_Lowercase,20.6893,14.8819,0.0000,1.466,No
Y_Lowercase,20.7680,15.0639,0.0000,1.476,No
Y_Lowercase,20.8466,15.2458,0.0000,1.486,No
Y_Lowercase,20.9253,15.4278,0.0000,1.496,No
Y_Lowercase,21.0040,15.6097,0.0000,1.506,No
Y_Lowercase,21.0827,15.7917,0.0000,1.516,No
Y_Lowercase,21.1614,15.9737,0.0000,1.526,No
Y_Lowercase,21.2401,16.1556,0.0000,1.536,No
Y_Lowercase,21.3188,16.3376,0.0000,1.546,No
Y_Lowercase,21.3975,16.5195,0.0000,1.556,No
Y_Lowercase,21.4762,16.7015,0.0000,1.566,No
Y_Lowercase,21.5548,16.8835,0.0000,1.576,No
Y_Lowercase,21.6335,17.0654,0.0000,1.586,No
Y_Lowercase,21.7122,17.2474,0.0000,1.596,No
Y_Lowercase,21.7909,17.4293,0.0000,1.606,No
Y_Lowercase,21.8696,17.6113,0.0000,1.616,No
Y_Lowercase,21.9483,17.7932,0.0000,1.626,No
Y_Lowercase,22.0270,17.9752,0.0000,1.636,No
Y_Lowercase,22.1057,18.1572,0.0000,1.646,No
Y_Lowercase,22.1844,18.3391,0.0000,1.656,No
Y_Lowercase,22.2630,18.5211,0.0000,1.666,No
Y_Lowercase,22.3417,18.7030,0.0000,1.676,No
Y_Lowercase,22.4204,18.8850,0.0000,1.686,No
Y_Lowercase,22.4991,19.0670,0.0000,1.696,No
Y_Lowercase,22.5778,19.2489,0.0000,1.706,No
Y_Lowercase,22.6565,19.4309,0.0000,1.716,No
Y_Lowercase,22.7352,19.6128,0.0000,1.726,No
Y_Lowercase,22.8139,19.7948,0.0000,1.736,No
Y_Lowercase,22.8926,19.9767,0.0000,1.746,No
Y_Lowercase,22.9712,20.1587,0.0000,1.756,No
Y_Lowercase,23.0499,20.3407,0.0000,1.766,No
Y_Lowercase,23.1286,20.5226,0.0000,1.776,No
Y_Lowercase,23.2073,20.7046,0.0000,1.786,No
Y_Lowercase,23.2860,20.8865,0.0000,1.796,No
Y_Lowercase,23.3647,21.0685,0.0000,1.806,No
Y_Lowercase,23.4434,21.2505,0.0000,1.816,No
Y_Lowercase,23.5221,21.4324,0.0000,1.826,No
Y_Lowercase,23.6008,21.6144,0.0000,1.836,No
Y_Lowercase,23.6794,21.7963,0.0000,1.846,No
Y_Lowercase,23.7581,21.9783,0.0000,1.856,No
Y_Lowercase,23.8368,22.1603,0.0000,1.866,No
Y_Lowercase,23.9155,22.3422,0.0000,1.876,No
Y_Lowercase,23.9942,22.5242,0.0000,1.886,No
Y_Lowercase,24.0729,22.7061,0.0000,1.896,No
Y_Lowercase,24.1516,22.8881,0.0000,1.906,No
Y_Lowercase,24.2303,23.0700,0.0000,1.916,No
Y_Lowercase,24.3090,23.2520,0.0000,1.926,No
Y_Lowercase,24.3876,23.4340,0.0000,1.936,No
Y_Lowercase,24.4663,23.6159,0.0000,1.946,No
Y_Lowercase,24.5450,23.7979,0.0000,1.956,No
Y_Lowercase,24.6237,23.9798,0.0000,1.966,No
Y_Lowercase,24.7024,24.1618,0.0000,1.976,No
Y_Lowercase,24.7811,24.3438,0.0000,1.986,No
Y_Lowercase,24.8598,24.5257,0.0000,1.996,No
Y_Lowercase,24.9385,24.7077,0.0000,2.006,No
Y_Lowercase,25.0172,24.8896,0.0000,2.016,No
Y_Lowercase,25.0958,25.0716,0.0000,2.026,No
Y_Lowercase,25.1745,25.2535,0.0000,2.036,No
Y_Lowercase,25.2532,25.4355,0.0000,2.046,No
Y_Lowercase,25.3319,25.6175,0.0000,2.056,No
Y_Lowercase,25.4106,25.7994,0.0000,2.066,No
Y_Lowercase,25.4893,25.9814,0.0000,2.076,No
Y_Lowercase,25.4824,25.9868,0.5413,2.080,Yes
Y_Lowercase,25.3980,25.8764,0.5405,2.090,Yes
Y_Lowercase,25.3759,25.8398,0.5634,2.100,Yes
Y_Lowercase,25.3946,25.8465,0.6002,2.110,Yes
Y_Lowercase,25.4872,25.9261,0.6608,2.120,Yes
Y_Lowercase,25.8108,26.1748,0.7819,2.130,Yes
Y_Lowercase,25.8135,26.1263,0.8077,2.140,Yes
Y_Lowercase,25.7933,26.0638,0.8298,2.150,Yes
Y_Lowercase,25.7678,25.9967,0.8527,2.160,Yes
Y_Lowercase,25.7395,25.9254,0.8769,2.170,Yes
Y_Lowercase,25.7078,25.8482,0.9026,2.180,Yes
Y_Lowercase,25.6704,25.7609,0.9306,2.190,Yes
Y_Lowercase,25.6256,25.6597,0.9612,2.200,Yes
Y_Lowercase,25.5673,25.5331,0.9959,2.210,Yes
Y_Lowercase,25.4800,25.3505,1.0383,2.220,Yes
Y_Lowercase,24.9670,24.2801,1.1315,2.230,Yes
Y_Lowercase,24.7504,23.7769,1.1382,2.240,Yes
Y_Lowercase,24.5763,23.3665,1.1417,2.250,Yes
Y_Lowercase,24.3904,22.9352,1.1435,2.260,Yes
Y_Lowercase,24.1957,22.4952,1.1446,2.270,Yes
Y_Lowercase,24.0093,22.0846,1.1466,2.280,Yes
Y_Lowercase,23.8418,21.7213,1.1501,2.290,Yes
Y_Lowercase,23.6929,21.3999,1.1550,2.300,Yes
Y_Lowercase,23.5590,21.1088,1.1608,2.310,Yes
Y_Lowercase,23.4362,20.8387,1.1671,2.320,Yes
Y_Lowercase,23.3219,20.5828,1.1738,2.330,Yes
Y_Lowercase,23.2139,20.3364,1.1806,2.340,Yes
Y_Lowercase,23.1108,20.0962,1.1875,2.350,Yes
Y_Lowercase,23.0115,19.8603,1.1944,2.360,Yes
Y_Lowercase,22.9153,19.6269,1.2014,2.370,Yes
Y_Lowercase,22.8216,19.3951,1.2083,2.380,Yes
Y_Lowercase,22.7300,19.1641,1.2151,2.390,Yes
Y_Lowercase,22.6400,18.9335,1.2219,2.400,Yes
Y_Lowercase,22.5513,18.7028,1.2287,2.410,Yes
Y_Lowercase,22.4637,18.4716,1.2355,2.420,Yes
Y_Lowercase,22.3767,18.2398,1.2423,2.430,Yes
Y_Lowercase,22.2901,18.0068,1.2490,2.440,Yes
Y_Lowercase,22.2035,17.7722,1.2558,2.450,Yes
Y_Lowercase,22.1164,17.5352,1.2627,2.460,Yes
Y_Lowercase,22.0284,17.2950,1.2696,2.470,Yes
Y_Lowercase,21.9387,17.0503,1.2765,2.480,Yes
Y_Lowercase,21.8466,16.7996,1.2837,2.490,Yes
Y_Lowercase,21.7512,16.5406,1.2909,2.500,Yes
Y_Lowercase,21.6511,16.2704,1.2985,2.510,Yes
Y_Lowercase,21.5446,15.9850,1.3063,2.520,Yes
Y_Lowercase,21.4292,15.6783,1.3145,2.530,Yes
Y_Lowercase,21.3017,15.3422,1.3232,2.540,Yes
Y_Lowercase,21.1577,14.9660,1.3327,2.550,Yes
Y_Lowercase,20.9936,14.5408,1.3428,2.560,Yes
Y_Lowercase,20.8132,14.0755,1.3531,2.570,Yes
Y_Lowercase,20.6335,13.6119,1.3623,2.580,Yes
Y_Lowercase,20.4713,13.1926,1.3697,2.590,Yes
Y_Lowercase,20.3302,12.8266,1.3753,2.600,Yes
Y_Lowercase,20.2065,12.5050,1.3796,2.610,Yes
Y_Lowercase,20.0956,12.2166,1.3828,2.620,Yes
Y_Lowercase,19.9939,11.9526,1.3853,2.630,Yes
Y_Lowercase,19.8990,11.7070,1.3872,2.640,Yes
Y_Lowercase,19.8091,11.4752,1.3887,2.650,Yes
Y_Lowercase,19.7228,11.2539,1.3898,2.660,Yes
Y_Lowercase,19.6391,11.0406,1.3907,2.670,Yes
Y_Lowercase,19.5571,10.8335,1.3914,2.680,Yes
Y_Lowercase,19.4761,10.6307,1.3919,2.690,Yes
Y_Lowercase,19.3956,10.4309,1.3924,2.700,Yes
Y_Lowercase,19.3150,10.2330,1.3927,2.710,Yes
Y_Lowercase,19.2338,10.0358,1.3931,2.720,Yes
Y_Lowercase,19.1515,9.8381,1.3935,2.730,Yes
Y_Lowercase,19.0675,9.6391,1.3941,2.740,Yes
Y_Lowercase,18.9813,9.4375,1.3947,2.750,Yes
Y_Lowercase,18.8923,9.2323,1.3955,2.760,Yes
Y_Lowercase,18.7999,9.0223,1.3966,2.770,Yes
Y_Lowercase,18.7036,8.8064,1.3979,2.780,Yes
Y_Lowercase,18.6026,8.5836,1.3995,2.790,Yes
Y_Lowercase,18.4966,8.3529,1.4015,2.800,Yes
Y_Lowercase,18.3852,8.1139,1.4038,2.810,Yes
Y_Lowercase,18.2687,7.8671,1.4063,2.820,Yes
Y_Lowercase,18.1478,7.6140,1.4089,2.830,Yes
Y_Lowercase,18.0243,7.3577,1.4114,2.840,Yes
Y_Lowercase,17.9002,7.1018,1.4135,2.850,Yes
Y_Lowercase,17.7779,6.8503,1.4150,2.860,Yes
Y_Lowercase,17.6590,6.6059,1.4158,2.870,Yes
Y_Lowercase,17.5446,6.3700,1.4158,2.880,Yes
Y_Lowercase,17.4353,6.1432,1.4150,2.890,Yes
Y_Lowercase,17.3312,5.9246,1.4134,2.900,Yes
Y_Lowercase,17.2319,5.7135,1.4113,2.910,Yes
Y_Lowercase,17.1374,5.5088,1.4085,2.920,Yes
Y_Lowercase,17.0475,5.3093,1.4053,2.930,Yes
Y_Lowercase,16.9621,5.1145,1.4017,2.940,Yes
Y_Lowercase,16.8810,4.9238,1.3978,2.950,Yes
Y_Lowercase,16.8041,4.7371,1.3937,2.960,Yes
Y_Lowercase,16.7313,4.5547,1.3895,2.970,Yes
Y_Lowercase,16.6622,4.3773,1.3854,2.980,Yes
Y_Lowercase,16.5963,4.2060,1.3816,2.990,Yes
Y_Lowercase,16.5328,4.0420,1.3781,3.000,Yes
Y_Lowercase,16.4707,3.8865,1.3751,3.010,Yes
Y_Lowercase,16.4090,3.7401,1.3726,3.020,Yes
Y_Lowercase,16.3466,3.6042,1.3708,3.030,Yes
Y_Lowercase,16.2826,3.4786,1.3694,3.040,Yes
Y_Lowercase,16.2161,3.3634,1.3686,3.050,Yes
Y_Lowercase,16.1460,3.2590,1.3681,3.060,Yes
Y_Lowercase,16.0719,3.1646,1.3680,3.070,Yes
Y_Lowercase,15.9933,3.0795,1.3681,3.080,Yes
Y_Lowercase,15.9098,3.0030,1.3682,3.090,Yes
Y_Lowercase,15.8213,2.9343,1.3682,3.100,Yes
Y_Lowercase,15.7277,2.8723,1.3680,3.110,Yes
Y_Lowercase,15.6289,2.8163,1.3674,3.120,Yes
Y_Lowercase,15.5255,2.7650,1.3663,3.130,Yes
Y_Lowercase,15.4177,2.7174,1.3647,3.140,Yes
Y_Lowercase,15.3061,2.6725,1.3626,3.150,Yes
Y_Lowercase,15.1909,2.6297,1.3598,3.160,Yes
Y_Lowercase,15.0729,2.5881,1.3564,3.170,Yes
Y_Lowercase,14.9528,2.5473,1.3524,3.180,Yes
Y_Lowercase,14.8307,2.5068,1.3480,3.190,Yes
Y_Lowercase,14.7074,2.4667,1.3433,3.200,Yes
Y_Lowercase,14.5830,2.4269,1.3382,3.210,Yes
Y_Lowercase,14.4578,2.3880,1.3330,3.220,Yes
Y_Lowercase,14.3319,2.3502,1.3274,3.230,Yes
Y_Lowercase,14.2056,2.3142,1.3216,3.240,Yes
Y_Lowercase,14.0787,2.2805,1.3154,3.250,Yes
Y_Lowercase,13.9516,2.2496,1.3085,3.260,Yes
Y_Lowercase,13.8241,2.2219,1.3009,3.270,Yes
Y_Lowercase,13.6964,2.1977,1.2923,3.280,Yes
Y_Lowercase,13.5686,2.1771,1.2825,3.290,Yes
Y_Lowercase,13.4409,2.1600,1.2713,3.300,Yes
Y_Lowercase,13.3134,2.1463,1.2586,3.310,Yes
Y_Lowercase,13.1864,2.1357,1.2442,3.320,Yes
Y_Lowercase,13.0600,2.1279,1.2281,3.330,Yes
Y_Lowercase,12.9346,2.1222,1.2102,3.340,Yes
Y_Lowercase,12.8104,2.1178,1.1906,3.350,Yes
Y_Lowercase,12.6878,2.1137,1.1695,3.360,Yes
Y_Lowercase,12.5674,2.1084,1.1471,3.370,Yes
Y_Lowercase,12.4495,2.1001,1.1241,3.380,Yes
Y_Lowercase,12.3349,2.0860,1.1012,3.390,Yes
Y_Lowercase,12.2246,2.0628,1.0796,3.400,Yes
Y_Lowercase,12.1198,2.0255,1.0610,3.410,Yes
