Character,x (mm),y (mm),Force (N),Time (s),Contact (Yes/No)
X_Lowercase,13.1877,10.1547,1.2349,0.690,Yes
X_Lowercase,13.1330,9.9911,1.2419,0.700,Yes
X_Lowercase,13.0828,9.8404,1.2475,0.710,Yes
X_Lowercase,13.0348,9.6988,1.2518,0.720,Yes
X_Lowercase,12.9878,9.5638,1.2550,0.730,Yes
X_Lowercase,12.9407,9.4340,1.2574,0.740,Yes
X_Lowercase,12.8931,9.3080,1.2590,0.750,Yes
X_Lowercase,12.8445,9.1848,1.2598,0.760,Yes
X_Lowercase,12.7942,9.0638,1.2600,0.770,Yes
X_Lowercase,12.7419,8.9442,1.2596,0.780,Yes
X_Lowercase,12.6866,8.8267,1.2587,0.790,Yes
X_Lowercase,12.6272,8.7144,1.2575,0.800,Yes
X_Lowercase,12.5632,8.6137,1.2558,0.810,Yes
X_Lowercase,12.4967,8.5314,1.2533,0.820,Yes
X_Lowercase,12.4314,8.4667,1.2494,0.830,Yes
X_Lowercase,12.3693,8.4135,1.2441,0.840,Yes
X_Lowercase,12.3113,8.3682,1.2373,0.850,Yes
X_Lowercase,12.2580,8.3279,1.2290,0.860,Yes
X_Lowercase,12.2091,8.2900,1.2195,0.870,Yes
X_Lowercase,12.1645,8.2529,1.2086,0.880,Yes
X_Lowercase,12.1243,8.2151,1.1965,0.890,Yes
X_Lowercase,12.0886,8.1752,1.1830,0.900,Yes
X_Lowercase,12.0579,8.1311,1.1679,0.910,Yes
X_Lowercase,12.0325,8.0789,1.1510,0.920,Yes
X_Lowercase,12.0132,8.0107,1.1314,0.930,Yes
X_Lowercase,12.0210,8.1394,0.0000,0.947,No
X_Lowercase,12.0327,8.3938,0.0000,0.957,No
X_Lowercase,12.0443,8.6481,0.0000,0.967,No
X_Lowercase,12.0560,8.9025,0.0000,0.977,No
X_Lowercase,12.0676,9.1569,0.0000,0.987,No
X_Lowercase,12.0792,9.4113,0.0000,0.997,No
X_Lowercase,12.0909,9.6657,0.0000,1.007,No
X_Lowercase,12.1025,9.9200,0.0000,1.017,No
X_Lowercase,12.1142,10.1744,0.0000,1.027,No
X_Lowercase,12.1258,10.4288,0.0000,1.037,No
X_Lowercase,12.1375,10.6832,0.0000,1.047,No
X_Lowercase,12.1491,10.9376,0.0000,1.057,No
X_Lowercase,12.1608,11.1919,0.0000,1.067,No
X_Lowercase,12.1724,11.4463,0.0000,1.077,No
X_Lowercase,12.1841,11.7007,0.0000,1.087,No
X_Lowercase,12.1957,11.9551,0.0000,1.097,No
X_Lowercase,12.2074,12.2095,0.0000,1.107,No
X_Lowercase,12.2190,12.4639,0.0000,1.117,No
X_Lowercase,12.2307,12.7182,0.0000,1.127,No
X_Lowercase,12.2423,12.9726,0.0000,1.137,No
X_Lowercase,12.2540,13.2270,0.0000,1.147,No
X_Lowercase,12.2656,13.4814,0.0000,1.157,No
X_Lowercase,12.2773,13.7358,0.0000,1.167,No
X_Lowercase,12.2889,13.9901,0.0000,1.177,No
X_Lowercase,12.3006,14.2445,0.0000,1.187,No
X_Lowercase,12.3122,14.4989,0.0000,1.197,No
X_Lowercase,12.3239,14.7533,0.0000,1.207,No
X_Lowercase,12.3355,15.0077,0.0000,1.217,No
X_Lowercase,12.3472,15.2620,0.0000,1.227,No
X_Lowercase,12.3588,15.5164,0.0000,1.237,No
X_Lowercase,12.3705,15.7708,0.0000,1.247,No
X_Lowercase,12.3821,16.0252,0.0000,1.257,No
X_Lowercase,12.3938,16.2796,0.0000,1.267,No
X_Lowercase,12.4054,16.5339,0.0000,1.277,No
X_Lowercase,12.4171,16.7883,0.0000,1.287,No
X_Lowercase,12.4287,17.0427,0.0000,1.297,No
X_Lowercase,12.4404,17.2971,0.0000,1.307,No
X_Lowercase,12.4520,17.5515,0.0000,1.317,No
X_Lowercase,12.4637,17.8058,0.0000,1.327,No
X_Lowercase,12.4753,18.0602,0.0000,1.337,No
X_Lowercase,12.4870,18.3146,0.0000,1.347,No
X_Lowercase,12.4986,18.5690,0.0000,1.357,No
X_Lowercase,12.5103,18.8234,0.0000,1.367,No
X_Lowercase,12.5219,19.0778,0.0000,1.377,No
X_Lowercase,12.5336,19.3321,0.0000,1.387,No
X_Lowercase,12.5452,19.5865,0.0000,1.397,No
X_Lowercase,12.5569,19.8409,0.0000,1.407,No
X_Lowercase,12.5685,20.0953,0.0000,1.417,No
X_Lowercase,12.5801,20.3497,0.0000,1.427,No
X_Lowercase,12.5918,20.6040,0.0000,1.437,No
X_Lowercase,12.6034,20.8584,0.0000,1.447,No
X_Lowercase,12.6151,21.1128,0.0000,1.457,No
X_Lowercase,12.6267,21.3672,0.0000,1.467,No
X_Lowercase,12.6384,21.6216,0.0000,1.477,No
X_Lowercase,12.6500,21.8759,0.0000,1.487,No
X_Lowercase,12.6617,22.1303,0.0000,1.497,No
X_Lowercase,12.6733,22.3847,0.0000,1.507,No
X_Lowercase,12.6850,22.6391,0.0000,1.517,No
X_Lowercase,12.6966,22.8935,0.0000,1.527,No
X_Lowercase,12.7083,23.1478,0.0000,1.537,No
X_Lowercase,12.7199,23.4022,0.0000,1.547,No
X_Lowercase,12.7316,23.6566,0.0000,1.557,No
X_Lowercase,12.7432,23.9110,0.0000,1.567,No
X_Lowercase,12.7549,24.1654,0.0000,1.577,No
X_Lowercase,12.7665,24.4197,0.0000,1.587,No
X_Lowercase,12.7782,24.6741,0.0000,1.597,No
X_Lowercase,12.7898,24.9285,0.0000,1.607,No
X_Lowercase,12.8015,25.1829,0.0000,1.617,No
X_Lowercase,12.8131,25.4373,0.0000,1.627,No
X_Lowercase,12.8248,25.6917,0.0000,1.637,No
X_Lowercase,12.8364,25.9460,0.0000,1.647,No
X_Lowercase,12.8481,26.2004,0.0000,1.657,No
X_Lowercase,12.8597,26.4548,0.0000,1.667,No
X_Lowercase,12.8714,26.7092,0.0000,1.677,No
X_Lowercase,12.8736,26.7535,0.3227,1.680,Yes
X_Lowercase,12.8748,26.7532,0.3683,1.690,Yes
X_Lowercase,12.8760,26.7529,0.4139,1.700,Yes
X_Lowercase,12.8772,26.7527,0.4595,1.710,Yes
X_Lowercase,12.8785,26.7524,0.5051,1.720,Yes
X_Lowercase,12.8805,26.7499,0.5501,1.730,Yes
X_Lowercase,12.8826,26.7473,0.5951,1.740,Yes
X_Lowercase,12.8847,26.7447,0.6401,1.750,Yes
X_Lowercase,12.8869,26.7420,0.6850,1.760,Yes
X_Lowercase,12.8890,26.7394,0.7300,1.770,Yes
X_Lowercase,12.8911,26.7368,0.7750,1.780,Yes
X_Lowercase,12.8932,26.7342,0.8200,1.790,Yes
X_Lowercase,12.8953,26.7316,0.8650,1.800,Yes
X_Lowercase,12.8974,26.7290,0.9100,1.810,Yes
X_Lowercase,12.9085,26.7038,0.9496,1.820,Yes
X_Lowercase,13.0042,26.4987,0.9615,1.830,Yes
X_Lowercase,13.1560,26.2238,0.9835,1.840,Yes
X_Lowercase,13.3396,25.9144,1.0043,1.850,Yes
X_Lowercase,13.5333,25.6031,1.0176,1.860,Yes
X_Lowercase,13.7445,25.2910,1.0284,1.870,Yes
X_Lowercase,14.0009,24.9626,1.0464,1.880,Yes
X_Lowercase,14.3031,24.6256,1.0728,1.890,Yes
X_Lowercase,14.5913,24.3134,1.0956,1.900,Yes
X_Lowercase,14.8399,24.0223,1.1122,1.910,Yes
X_Lowercase,15.0625,23.7339,1.1257,1.920,Yes
X_Lowercase,15.2747,23.4359,1.1380,1.930,Yes
X_Lowercase,15.4862,23.1215,1.1500,1.940,Yes
X_Lowercase,15.7019,22.7866,1.1619,1.950,Yes
X_Lowercase,15.9248,22.4288,1.1737,1.960,Yes
X_Lowercase,16.1563,22.0479,1.1856,1.970,Yes
X_Lowercase,16.3971,21.6479,1.1978,1.980,Yes
X_Lowercase,16.6448,21.2393,1.2103,1.990,Yes
X_Lowercase,16.8938,20.8373,1.2230,2.000,Yes
X_Lowercase,17.1371,20.4549,1.2354,2.010,Yes
X_Lowercase,17.3693,20.0985,1.2470,2.020,Yes
X_Lowercase,17.5880,19.7680,1.2573,2.030,Yes
X_Lowercase,17.7929,19.4601,1.2664,2.040,Yes
X_Lowercase,17.9853,19.1708,1.2742,2.050,Yes
X_Lowercase,18.1670,18.8960,1.2808,2.060,Yes
X_Lowercase,18.3400,18.6322,1.2866,2.070,Yes
X_Lowercase,18.5064,18.3767,1.2916,2.080,Yes
X_Lowercase,18.6682,18.1273,1.2960,2.090,Yes
X_Lowercase,18.8271,17.8822,1.3000,2.100,Yes
X_Lowercase,18.9847,17.6402,1.3038,2.110,Yes
X_Lowercase,19.1425,17.4003,1.3074,2.120,Yes
X_Lowercase,19.3019,17.1615,1.3109,2.130,Yes
X_Lowercase,19.4640,16.9236,1.3144,2.140,Yes
X_Lowercase,19.6299,16.6859,1.3180,2.150,Yes
X_Lowercase,19.8005,16.4484,1.3218,2.160,Yes
X_Lowercase,19.9764,16.2109,1.3256,2.170,Yes
X_Lowercase,20.1579,15.9736,1.3296,2.180,Yes
X_Lowercase,20.3443,15.7366,1.3336,2.190,Yes
X_Lowercase,20.5344,15.5006,1.3374,2.200,Yes
X_Lowercase,20.7258,15.2661,1.3409,2.210,Yes
X_Lowercase,20.9158,15.0341,1.3439,2.220,Yes
X_Lowercase,21.1010,14.8052,1.3459,2.230,Yes
X_Lowercase,21.2790,14.5799,1.3470,2.240,Yes
X_Lowercase,21.4479,14.3582,1.3471,2.250,Yes
X_Lowercase,21.6067,14.1400,1.3462,2.260,Yes
X_Lowercase,21.7556,13.9249,1.3444,2.270,Yes
X_Lowercase,21.8951,13.7123,1.3418,2.280,Yes
X_Lowercase,22.0261,13.5016,1.3387,2.290,Yes
X_Lowercase,22.1498,13.2920,1.3353,2.300,Yes
X_Lowercase,22.2672,13.0827,1.3317,2.310,Yes
X_Lowercase,22.3793,12.8728,1.3282,2.320,Yes
X_Lowercase,22.4870,12.6614,1.3252,2.330,Yes
X_Lowercase,22.5911,12.4471,1.3230,2.340,Yes
X_Lowercase,22.6922,12.2289,1.3221,2.350,Yes
X_Lowercase,22.7911,12.0056,1.3232,2.360,Yes
X_Lowercase,22.8890,11.7770,1.3271,2.370,Yes
X_Lowercase,22.9879,11.5443,1.3346,2.380,Yes
X_Lowercase,23.0909,11.3114,1.3461,2.390,Yes
X_Lowercase,23.2019,11.0854,1.3612,2.400,Yes
X_Lowercase,23.3238,10.8740,1.3782,2.410,Yes
X_Lowercase,23.4567,10.6811,1.3946,2.420,Yes
X_Lowercase,23.5980,10.5055,1.4087,2.430,Yes
X_Lowercase,23.7442,10.3426,1.4193,2.440,Yes
X_Lowercase,23.8927,10.1875,1.4264,2.450,Yes
X_Lowercase,24.0421,10.0357,1.4301,2.460,Yes
X_Lowercase,24.1918,9.8837,1.4305,2.470,Yes
X_Lowercase,24.3423,9.7283,1.4277,2.480,Yes
X_Lowercase,24.4949,9.5664,1.4216,2.490,Yes
X_Lowercase,24.6509,9.3950,1.4125,2.500,Yes
X_Lowercase,24.7425,9.2487,1.4075,2.510,Yes
X_Lowercase,24.7425,9.1596,1.4074,2.520,Yes
X_Lowercase,24.7216,9.0935,1.4054,2.530,Yes
X_Lowercase,24.6986,9.0362,1.4011,2.540,Yes
X_Lowercase,24.6749,8.9845,1.3952,2.550,Yes
X_Lowercase,24.6553,8.9398,1.3857,2.560,Yes
X_Lowercase,24.6376,8.8982,1.3747,2.570,Yes
X_Lowercase,24.6264,8.8618,1.3601,2.580,Yes
X_Lowercase,24.6205,8.8297,1.3426,2.590,Yes
X_Lowercase,24.6240,8.8029,1.3206,2.600,Yes
X_Lowercase,24.6362,8.7810,1.2946,2.610,Yes
X_Lowercase,24.6703,8.7688,1.2591,2.620,Yes
X_Lowercase,24.7303,8.7665,1.2129,2.630,Yes
X_Lowercase,24.8622,8.7864,1.1387,2.640,Yes
