Character,x (mm),y (mm),Force (N),Time (s),Contact (Yes/No)
I_Lowercase,18.3746,14.5347,1.2154,0.380,Yes
I_Lowercase,18.3655,14.2929,1.2174,0.390,Yes
I_Lowercase,18.3596,14.0543,1.2201,0.400,Yes
I_Lowercase,18.3563,13.8169,1.2239,0.410,Yes
I_Lowercase,18.3551,13.5797,1.2285,0.420,Yes
I_Lowercase,18.3555,13.3431,1.2338,0.430,Yes
I_Lowercase,18.3569,13.1076,1.2396,0.440,Yes
I_Lowercase,18.3595,12.8740,1.2455,0.450,Yes
I_Lowercase,18.3634,12.6426,1.2516,0.460,Yes
I_Lowercase,18.3689,12.4136,1.2574,0.470,Yes
I_Lowercase,18.3762,12.1872,1.2631,0.480,Yes
I_Lowercase,18.3853,11.9635,1.2685,0.490,Yes
I_Lowercase,18.3962,11.7430,1.2735,0.500,Yes
I_Lowercase,18.4084,11.5258,1.2781,0.510,Yes
I_Lowercase,18.4215,11.3126,1.2824,0.520,Yes
I_Lowercase,18.4348,11.1040,1.2864,0.530,Yes
I_Lowercase,18.4477,10.9002,1.2901,0.540,Yes
I_Lowercase,18.4594,10.7014,1.2935,0.550,Yes
I_Lowercase,18.4698,10.5073,1.2966,0.560,Yes
I_Lowercase,18.4790,10.3172,1.2990,0.570,Yes
I_Lowercase,18.4885,10.1315,1.3004,0.580,Yes
I_Lowercase,18.5010,9.9571,1.3001,0.590,Yes
I_Lowercase,18.5186,9.8169,1.2980,0.600,Yes
I_Lowercase,18.5335,9.7279,1.2977,0.610,Yes
I_Lowercase,18.5349,9.6684,1.3014,0.620,Yes
I_Lowercase,18.5218,9.6152,1.3054,0.630,Yes
I_Lowercase,18.5017,9.5590,1.3061,0.640,Yes
I_Lowercase,18.4807,9.4983,1.3027,0.650,Yes
I_Lowercase,18.4612,9.4342,1.2963,0.660,Yes
I_Lowercase,18.4438,9.3673,1.2877,0.670,Yes
I_Lowercase,18.4284,9.2984,1.2775,0.680,Yes
I_Lowercase,18.4149,9.2277,1.2662,0.690,Yes
I_Lowercase,18.4030,9.1554,1.2542,0.700,Yes
I_Lowercase,18.3927,9.0813,1.2417,0.710,Yes
I_Lowercase,18.3835,9.0055,1.2287,0.720,Yes
I_Lowercase,18.3753,8.9278,1.2156,0.730,Yes
I_Lowercase,18.3679,8.8477,1.2025,0.740,Yes
I_Lowercase,18.3611,8.7640,1.1896,0.750,Yes
I_Lowercase,18.3544,8.6761,1.1771,0.760,Yes
I_Lowercase,18.3471,8.5796,1.1654,0.770,Yes
I_Lowercase,18.3376,8.4663,1.1557,0.780,Yes
I_Lowercase,18.3361,8.6323,0.0000,0.794,No
I_Lowercase,18.3399,8.8515,0.0000,0.804,No
I_Lowercase,18.3437,9.0708,0.0000,0.814,No
I_Lowercase,18.3476,9.2900,0.0000,0.824,No
I_Lowercase,18.3514,9.5092,0.0000,0.834,No
I_Lowercase,18.3552,9.7284,0.0000,0.844,No
I_Lowercase,18.3591,9.9476,0.0000,0.854,No
I_Lowercase,18.3629,10.1668,0.0000,0.864,No
I_Lowercase,18.3667,10.3860,0.0000,0.874,No
I_Lowercase,18.3706,10.6052,0.0000,0.884,No
I_Lowercase,18.3744,10.8244,0.0000,0.894,No
I_Lowercase,18.3782,11.0436,0.0000,0.904,No
I_Lowercase,18.3821,11.2628,0.0000,0.914,No
I_Lowercase,18.3859,11.4820,0.0000,0.924,No
I_Lowercase,18.3897,11.7012,0.0000,0.934,No
I_Lowercase,18.3936,11.9204,0.0000,0.944,No
I_Lowercase,18.3974,12.1397,0.0000,0.954,No
I_Lowercase,18.4012,12.3589,0.0000,0.964,No
I_Lowercase,18.4051,12.5781,0.0000,0.974,No
I_Lowercase,18.4089,12.7973,0.0000,0.984,No
I_Lowercase,18.4127,13.0165,0.0000,0.994,No
I_Lowercase,18.4166,13.2357,0.0000,1.004,No
I_Lowercase,18.4204,13.4549,0.0000,1.014,No
I_Lowercase,18.4242,13.6741,0.0000,1.024,No
I_Lowercase,18.4281,13.8933,0.0000,1.034,No
I_Lowercase,18.4319,14.1125,0.0000,1.044,No
I_Lowercase,18.4357,14.3317,0.0000,1.054,No
I_Lowercase,18.4396,14.5509,0.0000,1.064,No
I_Lowercase,18.4434,14.7701,0.0000,1.074,No
I_Lowercase,18.4472,14.9893,0.0000,1.084,No
I_Lowercase,18.4511,15.2085,0.0000,1.094,No
I_Lowercase,18.4549,15.4278,0.0000,1.104,No
I_Lowercase,18.4587,15.6470,0.0000,1.114,No
I_Lowercase,18.4626,15.8662,0.0000,1.124,No
I_Lowercase,18.4664,16.0854,0.0000,1.134,No
I_Lowercase,18.4702,16.3046,0.0000,1.144,No
I_Lowercase,18.4741,16.5238,0.0000,1.154,No
I_Lowercase,18.4779,16.7430,0.0000,1.164,No
I_Lowercase,18.4817,16.9622,0.0000,1.174,No
I_Lowercase,18.4856,17.1814,0.0000,1.184,No
I_Lowercase,18.4894,17.4006,0.0000,1.194,No
I_Lowercase,18.4932,17.6198,0.0000,1.204,No
I_Lowercase,18.4971,17.8390,0.0000,1.214,No
I_Lowercase,18.5009,18.0582,0.0000,1.224,No
I_Lowercase,18.5047,18.2774,0.0000,1.234,No
I_Lowercase,18.5086,18.4967,0.0000,1.244,No
I_Lowercase,18.5124,18.7159,0.0000,1.254,No
I_Lowercase,18.5162,18.9351,0.0000,1.264,No
I_Lowercase,18.5201,19.1543,0.0000,1.274,No
I_Lowercase,18.5239,19.3735,0.0000,1.284,No
I_Lowercase,18.5277,19.5927,0.0000,1.294,No
I_Lowercase,18.5316,19.8119,0.0000,1.304,No
I_Lowercase,18.5354,20.0311,0.0000,1.314,No
I_Lowercase,18.5392,20.2503,0.0000,1.324,No
I_Lowercase,18.5431,20.4695,0.0000,1.334,No
I_Lowercase,18.5469,20.6887,0.0000,1.344,No
I_Lowercase,18.5507,20.9079,0.0000,1.354,No
I_Lowercase,18.5546,21.1271,0.0000,1.364,No
I_Lowercase,18.5584,21.3463,0.0000,1.374,No
I_Lowercase,18.5622,21.5655,0.0000,1.384,No
I_Lowercase,18.5661,21.7848,0.0000,1.394,No
I_Lowercase,18.5699,22.0040,0.0000,1.404,No
I_Lowercase,18.5737,22.2232,0.0000,1.414,No
I_Lowercase,18.5776,22.4424,0.0000,1.424,No
I_Lowercase,18.5814,22.6616,0.0000,1.434,No
I_Lowercase,18.5852,22.8808,0.0000,1.444,No
I_Lowercase,18.5891,23.1000,0.0000,1.454,No
I_Lowercase,18.5929,23.3192,0.0000,1.464,No
I_Lowercase,18.5967,23.5384,0.0000,1.474,No
I_Lowercase,18.6006,23.7576,0.0000,1.484,No
I_Lowercase,18.6044,23.9768,0.0000,1.494,No
I_Lowercase,18.6082,24.1960,0.0000,1.504,No
I_Lowercase,18.6121,24.4152,0.0000,1.514,No
I_Lowercase,18.6159,24.6344,0.0000,1.524,No
I_Lowercase,18.6197,24.8537,0.0000,1.534,No
I_Lowercase,18.6236,25.0729,0.0000,1.544,No
I_Lowercase,18.6274,25.2921,0.0000,1.554,No
I_Lowercase,18.6312,25.5113,0.0000,1.564,No
I_Lowercase,18.6351,25.7305,0.0000,1.574,No
I_Lowercase,18.6389,25.9497,0.0000,1.584,No
I_Lowercase,18.6427,26.1689,0.0000,1.594,No
I_Lowercase,18.6466,26.3881,0.0000,1.604,No
I_Lowercase,18.6504,26.6073,0.0000,1.614,No
I_Lowercase,18.6542,26.8265,0.0000,1.624,No
I_Lowercase,18.6581,27.0457,0.0000,1.634,No
I_Lowercase,18.6619,27.2649,0.0000,1.644,No
I_Lowercase,18.6657,27.4841,0.0000,1.654,No
I_Lowercase,18.6696,27.7033,0.0000,1.664,No
I_Lowercase,18.6734,27.9225,0.0000,1.674,No
I_Lowercase,18.6772,28.1418,0.0000,1.684,No
I_Lowercase,18.6811,28.3610,0.0000,1.694,No
I_Lowercase,18.6849,28.5802,0.0000,1.704,No
I_Lowercase,18.6887,28.7994,0.0000,1.714,No
I_Lowercase,18.6926,29.0186,0.0000,1.724,No
I_Lowercase,18.6964,29.2378,0.0000,1.734,No
I_Lowercase,18.7002,29.4570,0.0000,1.744,No
I_Lowercase,18.7041,29.6762,0.0000,1.754,No
I_Lowercase,18.7079,29.8954,0.0000,1.764,No
I_Lowercase,18.7117,30.1146,0.0000,1.774,No
I_Lowercase,18.7156,30.3338,0.0000,1.784,No
I_Lowercase,18.7194,30.5530,0.0000,1.794,No
I_Lowercase,18.7232,30.7722,0.0000,1.804,No
I_Lowercase,18.7271,30.9914,0.0000,1.814,No
I_Lowercase,18.7309,31.2107,0.0000,1.824,No
I_Lowercase,18.7347,31.4299,0.0000,1.834,No
I_Lowercase,18.7386,31.6491,0.0000,1.844,No
I_Lowercase,18.7424,31.8683,0.0000,1.854,No
I_Lowercase,18.7462,32.0875,0.0000,1.864,No
I_Lowercase,18.7501,32.1405,0.2992,1.870,Yes
I_Lowercase,18.7578,32.1350,0.3420,1.880,Yes
I_Lowercase,18.7655,32.1295,0.3848,1.890,Yes
I_Lowercase,18.7731,32.1241,0.4275,1.900,Yes
I_Lowercase,18.7808,32.1186,0.4703,1.910,Yes
I_Lowercase,18.7885,32.1131,0.5131,1.920,Yes
I_Lowercase,18.7961,32.1076,0.5559,1.930,Yes
