Character,x (mm),y (mm),Force (N),Time (s),Contact (Yes/No)
U_Uppercase,10.2218,24.0502,1.2890,0.340,Yes
U_Uppercase,10.2293,23.6880,1.2986,0.350,Yes
U_Uppercase,10.2377,23.3266,1.3082,0.360,Yes
U_Uppercase,10.2468,22.9663,1.3178,0.370,Yes
U_Uppercase,10.2565,22.6073,1.3274,0.380,Yes
U_Uppercase,10.2665,22.2498,1.3370,0.390,Yes
U_Uppercase,10.2765,21.8941,1.3467,0.400,Yes
U_Uppercase,10.2864,21.5406,1.3565,0.410,Yes
U_Uppercase,10.2960,21.1896,1.3662,0.420,Yes
U_Uppercase,10.3051,20.8416,1.3761,0.430,Yes
U_Uppercase,10.3137,20.4969,1.3860,0.440,Yes
U_Uppercase,10.3221,20.1558,1.3959,0.450,Yes
U_Uppercase,10.3308,19.8185,1.4058,0.460,Yes
U_Uppercase,10.3404,19.4852,1.4157,0.470,Yes
U_Uppercase,10.3519,19.1561,1.4254,0.480,Yes
U_Uppercase,10.3666,18.8315,1.4349,0.490,Yes
U_Uppercase,10.3861,18.5115,1.4442,0.500,Yes
U_Uppercase,10.4116,18.1966,1.4530,0.510,Yes
U_Uppercase,10.4451,17.8872,1.4613,0.520,Yes
U_Uppercase,10.4876,17.5839,1.4689,0.530,Yes
U_Uppercase,10.5401,17.2871,1.4758,0.540,Yes
U_Uppercase,10.6035,16.9978,1.4818,0.550,Yes
U_Uppercase,10.6771,16.7160,1.4869,0.560,Yes
U_Uppercase,10.7606,16.4424,1.4911,0.570,Yes
U_Uppercase,10.8528,16.1765,1.4945,0.580,Yes
U_Uppercase,10.9522,15.9184,1.4970,0.590,Yes
U_Uppercase,11.0575,15.6674,1.4987,0.600,Yes
U_Uppercase,11.1675,15.4229,1.4998,0.610,Yes
U_Uppercase,11.2809,15.1841,1.5003,0.620,Yes
U_Uppercase,11.3971,14.9504,1.5002,0.630,Yes
U_Uppercase,11.5154,14.7209,1.4997,0.640,Yes
U_Uppercase,11.6356,14.4950,1.4987,0.650,Yes
U_Uppercase,11.7574,14.2722,1.4974,0.660,Yes
U_Uppercase,11.8809,14.0517,1.4957,0.670,Yes
U_Uppercase,12.0059,13.8335,1.4937,0.680,Yes
U_Uppercase,12.1326,13.6170,1.4915,0.690,Yes
U_Uppercase,12.2608,13.4023,1.4890,0.700,Yes
U_Uppercase,12.3908,13.1892,1.4864,0.710,Yes
U_Uppercase,12.5222,12.9778,1.4837,0.720,Yes
U_Uppercase,12.6551,12.7684,1.4810,0.730,Yes
U_Uppercase,12.7893,12.5614,1.4783,0.740,Yes
U_Uppercase,12.9245,12.3571,1.4757,0.750,Yes
U_Uppercase,13.0606,12.1560,1.4733,0.760,Yes
U_Uppercase,13.1975,11.9585,1.4710,0.770,Yes
U_Uppercase,13.3352,11.7653,1.4690,0.780,Yes
U_Uppercase,13.4740,11.5764,1.4672,0.790,Yes
U_Uppercase,13.6140,11.3920,1.4656,0.800,Yes
U_Uppercase,13.7556,11.2122,1.4642,0.810,Yes
U_Uppercase,13.8993,11.0369,1.4631,0.820,Yes
U_Uppercase,14.0458,10.8660,1.4622,0.830,Yes
U_Uppercase,14.1954,10.6991,1.4615,0.840,Yes
U_Uppercase,14.3489,10.5360,1.4610,0.850,Yes
U_Uppercase,14.5067,10.3762,1.4607,0.860,Yes
U_Uppercase,14.6695,10.2195,1.4606,0.870,Yes
U_Uppercase,14.8377,10.0653,1.4606,0.880,Yes
U_Uppercase,15.0117,9.9135,1.4607,0.890,Yes
U_Uppercase,15.1920,9.7638,1.4609,0.900,Yes
U_Uppercase,15.3787,9.6162,1.4611,0.910,Yes
U_Uppercase,15.5722,9.4709,1.4614,0.920,Yes
U_Uppercase,15.7724,9.3284,1.4616,0.930,Yes
U_Uppercase,15.9794,9.1898,1.4617,0.940,Yes
U_Uppercase,16.1929,9.0566,1.4616,0.950,Yes
U_Uppercase,16.4129,8.9307,1.4612,0.960,Yes
U_Uppercase,16.6389,8.8149,1.4605,0.970,Yes
U_Uppercase,16.8708,8.7125,1.4593,0.980,Yes
U_Uppercase,17.1080,8.6268,1.4575,0.990,Yes
U_Uppercase,17.3499,8.5606,1.4552,1.000,Yes
U_Uppercase,17.5959,8.5160,1.4524,1.010,Yes
U_Uppercase,17.8452,8.4943,1.4492,1.020,Yes
U_Uppercase,18.0972,8.4957,1.4456,1.030,Yes
U_Uppercase,18.3508,8.5173,1.4419,1.040,Yes
U_Uppercase,18.6051,8.5559,1.4381,1.050,Yes
U_Uppercase,18.8591,8.6080,1.4344,1.060,Yes
U_Uppercase,19.1120,8.6688,1.4308,1.070,Yes
U_Uppercase,19.3630,8.7349,1.4274,1.080,Yes
U_Uppercase,19.6114,8.8036,1.4242,1.090,Yes
U_Uppercase,19.8567,8.8733,1.4211,1.100,Yes
U_Uppercase,20.0985,8.9434,1.4179,1.110,Yes
U_Uppercase,20.3364,9.0139,1.4147,1.120,Yes
U_Uppercase,20.5705,9.0855,1.4113,1.130,Yes
U_Uppercase,20.8007,9.1589,1.4078,1.140,Yes
U_Uppercase,21.0270,9.2351,1.4039,1.150,Yes
U_Uppercase,21.2496,9.3150,1.3998,1.160,Yes
U_Uppercase,21.4687,9.3996,1.3953,1.170,Yes
U_Uppercase,21.6847,9.4895,1.3906,1.180,Yes
U_Uppercase,21.8979,9.5857,1.3855,1.190,Yes
U_Uppercase,22.1087,9.6886,1.3802,1.200,Yes
U_Uppercase,22.3178,9.7989,1.3747,1.210,Yes
U_Uppercase,22.5256,9.9172,1.3691,1.220,Yes
U_Uppercase,22.7328,10.0442,1.3633,1.230,Yes
U_Uppercase,22.9401,10.1806,1.3576,1.240,Yes
U_Uppercase,23.1480,10.3272,1.3519,1.250,Yes
U_Uppercase,23.3575,10.4852,1.3465,1.260,Yes
U_Uppercase,23.5690,10.6557,1.3415,1.270,Yes
U_Uppercase,23.7829,10.8396,1.3372,1.280,Yes
U_Uppercase,23.9987,11.0391,1.3339,1.290,Yes
U_Uppercase,24.2150,11.2542,1.3317,1.300,Yes
U_Uppercase,24.4284,11.4851,1.3310,1.310,Yes
U_Uppercase,24.6344,11.7298,1.3318,1.320,Yes
U_Uppercase,24.8283,11.9852,1.3339,1.330,Yes
U_Uppercase,25.0071,12.2477,1.3370,1.340,Yes
U_Uppercase,25.1700,12.5142,1.3405,1.350,Yes
U_Uppercase,25.3181,12.7828,1.3442,1.360,Yes
U_Uppercase,25.4534,13.0523,1.3478,1.370,Yes
U_Uppercase,25.5775,13.3225,1.3511,1.380,Yes
U_Uppercase,25.6926,13.5931,1.3540,1.390,Yes
U_Uppercase,25.7997,13.8643,1.3563,1.400,Yes
U_Uppercase,25.9006,14.1363,1.3582,1.410,Yes
U_Uppercase,25.9959,14.4096,1.3594,1.420,Yes
U_Uppercase,26.0866,14.6845,1.3599,1.430,Yes
U_Uppercase,26.1732,14.9617,1.3598,1.440,Yes
U_Uppercase,26.2563,15.2417,1.3590,1.450,Yes
U_Uppercase,26.3360,15.5255,1.3575,1.460,Yes
U_Uppercase,26.4126,15.8138,1.3554,1.470,Yes
U_Uppercase,26.4860,16.1082,1.3526,1.480,Yes
U_Uppercase,26.5561,16.4100,1.3493,1.490,Yes
U_Uppercase,26.6227,16.7211,1.3455,1.500,Yes
U_Uppercase,26.6855,17.0436,1.3416,1.510,Yes
U_Uppercase,26.7443,17.3794,1.3377,1.520,Yes
U_Uppercase,26.7993,17.7302,1.3342,1.530,Yes
U_Uppercase,26.8508,18.0967,1.3315,1.540,Yes
U_Uppercase,26.8997,18.4773,1.3298,1.550,Yes
U_Uppercase,26.9471,18.8690,1.3294,1.560,Yes
U_Uppercase,26.9941,19.2675,1.3302,1.570,Yes
U_Uppercase,27.0412,19.6684,1.3320,1.580,Yes
U_Uppercase,27.0886,20.0686,1.3347,1.590,Yes
U_Uppercase,27.1358,20.4660,1.3380,1.600,Yes
U_Uppercase,27.1827,20.8595,1.3417,1.610,Yes
U_Uppercase,27.2286,21.2485,1.3457,1.620,Yes
U_Uppercase,27.2732,21.6328,1.3500,1.630,Yes
U_Uppercase,27.3160,22.0120,1.3544,1.640,Yes
U_Uppercase,27.3566,22.3856,1.3588,1.650,Yes
U_Uppercase,27.3944,22.7527,1.3633,1.660,Yes
U_Uppercase,27.4291,23.1124,1.3678,1.670,Yes
U_Uppercase,27.4600,23.4633,1.3722,1.680,Yes
U_Uppercase,27.4867,23.8044,1.3764,1.690,Yes
U_Uppercase,27.5090,24.1348,1.3804,1.700,Yes
U_Uppercase,27.5265,24.4540,1.3842,1.710,Yes
U_Uppercase,27.5392,24.7619,1.3876,1.720,Yes
U_Uppercase,27.5473,25.0593,1.3908,1.730,Yes
U_Uppercase,27.5510,25.3466,1.3936,1.740,Yes
U_Uppercase,27.5505,25.6248,1.3961,1.750,Yes
U_Uppercase,27.5463,25.8951,1.3984,1.760,Yes
U_Uppercase,27.5387,26.1586,1.4003,1.770,Yes
U_Uppercase,27.5281,26.4162,1.4021,1.780,Yes
U_Uppercase,27.5147,26.6692,1.4036,1.790,Yes
U_Uppercase,27.4990,26.9186,1.4049,1.800,Yes
U_Uppercase,27.4813,27.1659,1.4060,1.810,Yes
U_Uppercase,27.4621,27.4122,1.4071,1.820,Yes
U_Uppercase,27.4418,27.6592,1.4080,1.830,Yes
U_Uppercase,27.4210,27.9089,1.4088,1.840,Yes
U_Uppercase,27.4002,28.1640,1.4095,1.850,Yes
U_Uppercase,27.3806,28.4270,1.4100,1.860,Yes
U_Uppercase,27.3637,28.7007,1.4098,1.870,Yes
U_Uppercase,27.3515,28.9840,1.4084,1.880,Yes
U_Uppercase,27.3458,29.2704,1.4051,1.890,Yes
U_Uppercase,27.3465,29.5488,1.3997,1.900,Yes
U_Uppercase,27.3523,29.8108,1.3923,1.910,Yes
U_Uppercase,27.3614,30.0530,1.3836,1.920,Yes
U_Uppercase,27.3722,30.2754,1.3739,1.930,Yes
U_Uppercase,27.3839,30.4792,1.3637,1.940,Yes
U_Uppercase,27.3957,30.6680,1.3532,1.950,Yes
U_Uppercase,27.4072,30.8433,1.3426,1.960,Yes
U_Uppercase,27.4183,31.0065,1.3320,1.970,Yes
U_Uppercase,27.4288,31.1604,1.3216,1.980,Yes
U_Uppercase,27.4387,31.3064,1.3114,1.990,Yes
U_Uppercase,27.4479,31.4450,1.3016,2.000,Yes
U_Uppercase,27.4564,31.5786,1.2921,2.010,Yes
U_Uppercase,27.4643,31.7085,1.2831,2.020,Yes
U_Uppercase,27.4716,31.8359,1.2748,2.030,Yes
U_Uppercase,27.4786,31.9632,1.2671,2.040,Yes
U_Uppercase,27.4855,32.0937,1.2606,2.050,Yes
U_Uppercase,27.4929,32.2329,1.2557,2.060,Yes
U_Uppercase,27.5024,32.3948,1.2540,2.070,Yes
