Character,x (mm),y (mm),Force (N),Time (s),Contact (Yes/No)
P_Uppercase,11.7514,27.4575,1.0863,0.460,Yes
P_Uppercase,11.7596,27.6673,1.0872,0.470,Yes
P_Uppercase,11.7693,27.8582,1.0881,0.480,Yes
P_Uppercase,11.7803,28.0357,1.0892,0.490,Yes
P_Uppercase,11.7927,28.2010,1.0903,0.500,Yes
P_Uppercase,11.8062,28.3570,1.0916,0.510,Yes
P_Uppercase,11.8209,28.5040,1.0929,0.520,Yes
P_Uppercase,11.8366,28.6444,1.0944,0.530,Yes
P_Uppercase,11.8533,28.7788,1.0960,0.540,Yes
P_Uppercase,11.8712,28.9073,1.0977,0.550,Yes
P_Uppercase,11.8900,29.0314,1.0995,0.560,Yes
P_Uppercase,11.9098,29.1513,1.1014,0.570,Yes
P_Uppercase,11.9305,29.2677,1.1034,0.580,Yes
P_Uppercase,11.9522,29.3807,1.1055,0.590,Yes
P_Uppercase,11.9749,29.4904,1.1077,0.600,Yes
P_Uppercase,11.9986,29.5974,1.1101,0.610,Yes
P_Uppercase,12.0232,29.7019,1.1125,0.620,Yes
P_Uppercase,12.0488,29.8040,1.1150,0.630,Yes
P_Uppercase,12.0754,29.9039,1.1176,0.640,Yes
P_Uppercase,12.1029,30.0018,1.1203,0.650,Yes
P_Uppercase,12.1315,30.0977,1.1231,0.660,Yes
P_Uppercase,12.1612,30.1916,1.1260,0.670,Yes
P_Uppercase,12.1919,30.2838,1.1289,0.680,Yes
P_Uppercase,12.2237,30.3741,1.1320,0.690,Yes
P_Uppercase,12.2567,30.4628,1.1351,0.700,Yes
P_Uppercase,12.2908,30.5497,1.1383,0.710,Yes
P_Uppercase,12.3262,30.6350,1.1416,0.720,Yes
P_Uppercase,12.3629,30.7185,1.1449,0.730,Yes
P_Uppercase,12.4010,30.8005,1.1484,0.740,Yes
P_Uppercase,12.4405,30.8807,1.1519,0.750,Yes
P_Uppercase,12.4814,30.9594,1.1554,0.760,Yes
P_Uppercase,12.5239,31.0363,1.1591,0.770,Yes
P_Uppercase,12.5681,31.1116,1.1628,0.780,Yes
P_Uppercase,12.6140,31.1852,1.1665,0.790,Yes
P_Uppercase,12.6618,31.2571,1.1704,0.800,Yes
P_Uppercase,12.7115,31.3273,1.1743,0.810,Yes
P_Uppercase,12.7633,31.3958,1.1783,0.820,Yes
P_Uppercase,12.8172,31.4625,1.1823,0.830,Yes
P_Uppercase,12.8736,31.5275,1.1864,0.840,Yes
P_Uppercase,12.9324,31.5907,1.1905,0.850,Yes
P_Uppercase,12.9939,31.6521,1.1947,0.860,Yes
P_Uppercase,13.0582,31.7117,1.1990,0.870,Yes
P_Uppercase,13.1256,31.7695,1.2033,0.880,Yes
P_Uppercase,13.1964,31.8253,1.2077,0.890,Yes
P_Uppercase,13.2707,31.8793,1.2121,0.900,Yes
P_Uppercase,13.3489,31.9313,1.2166,0.910,Yes
P_Uppercase,13.4314,31.9813,1.2211,0.920,Yes
P_Uppercase,13.5184,32.0293,1.2257,0.930,Yes
P_Uppercase,13.6105,32.0752,1.2303,0.940,Yes
P_Uppercase,13.7081,32.1190,1.2349,0.950,Yes
P_Uppercase,13.8118,32.1606,1.2396,0.960,Yes
P_Uppercase,13.9224,32.1999,1.2443,0.970,Yes
P_Uppercase,14.0413,32.2367,1.2490,0.980,Yes
P_Uppercase,14.1687,32.2710,1.2537,0.990,Yes
P_Uppercase,14.3055,32.3029,1.2583,1.000,Yes
P_Uppercase,14.4541,32.3319,1.2629,1.010,Yes
P_Uppercase,14.6158,32.3581,1.2675,1.020,Yes
P_Uppercase,14.7927,32.3813,1.2718,1.030,Yes
P_Uppercase,14.9868,32.4013,1.2760,1.040,Yes
P_Uppercase,15.2020,32.4179,1.2799,1.050,Yes
P_Uppercase,15.4417,32.4310,1.2833,1.060,Yes
P_Uppercase,15.7087,32.4404,1.2861,1.070,Yes
P_Uppercase,16.0045,32.4462,1.2882,1.080,Yes
P_Uppercase,16.3302,32.4483,1.2894,1.090,Yes
P_Uppercase,16.6817,32.4466,1.2895,1.100,Yes
P_Uppercase,17.0508,32.4406,1.2886,1.110,Yes
P_Uppercase,17.4276,32.4294,1.2871,1.120,Yes
P_Uppercase,17.8025,32.4116,1.2853,1.130,Yes
P_Uppercase,18.1681,32.3863,1.2837,1.140,Yes
P_Uppercase,18.5199,32.3527,1.2825,1.150,Yes
P_Uppercase,18.8559,32.3111,1.2820,1.160,Yes
P_Uppercase,19.1753,32.2621,1.2822,1.170,Yes
P_Uppercase,19.4784,32.2066,1.2833,1.180,Yes
P_Uppercase,19.7663,32.1459,1.2851,1.190,Yes
P_Uppercase,20.0398,32.0810,1.2875,1.200,Yes
P_Uppercase,20.3003,32.0129,1.2904,1.210,Yes
P_Uppercase,20.5483,31.9423,1.2938,1.220,Yes
P_Uppercase,20.7853,31.8698,1.2975,1.230,Yes
P_Uppercase,21.0121,31.7959,1.3015,1.240,Yes
P_Uppercase,21.2293,31.7207,1.3056,1.250,Yes
P_Uppercase,21.4375,31.6446,1.3100,1.260,Yes
P_Uppercase,21.6372,31.5675,1.3144,1.270,Yes
P_Uppercase,21.8296,31.4896,1.3188,1.280,Yes
P_Uppercase,22.0143,31.4108,1.3233,1.290,Yes
P_Uppercase,22.1924,31.3312,1.3277,1.300,Yes
P_Uppercase,22.3637,31.2504,1.3321,1.310,Yes
P_Uppercase,22.5294,31.1686,1.3365,1.320,Yes
P_Uppercase,22.6888,31.0855,1.3408,1.330,Yes
P_Uppercase,22.8428,31.0011,1.3449,1.340,Yes
P_Uppercase,22.9919,30.9151,1.3490,1.350,Yes
P_Uppercase,23.1358,30.8274,1.3529,1.360,Yes
P_Uppercase,23.2747,30.7377,1.3567,1.370,Yes
P_Uppercase,23.4091,30.6458,1.3604,1.380,Yes
P_Uppercase,23.5393,30.5516,1.3639,1.390,Yes
P_Uppercase,23.6652,30.4546,1.3672,1.400,Yes
P_Uppercase,23.7866,30.3543,1.3702,1.410,Yes
P_Uppercase,23.9041,30.2506,1.3731,1.420,Yes
P_Uppercase,24.0178,30.1432,1.3757,1.430,Yes
P_Uppercase,24.1275,30.0311,1.3781,1.440,Yes
P_Uppercase,24.2331,29.9137,1.3802,1.450,Yes
P_Uppercase,24.3353,29.7908,1.3819,1.460,Yes
P_Uppercase,24.4333,29.6608,1.3833,1.470,Yes
P_Uppercase,24.5277,29.5234,1.3842,1.480,Yes
P_Uppercase,24.6180,29.3765,1.3847,1.490,Yes
P_Uppercase,24.7045,29.2197,1.3847,1.500,Yes
P_Uppercase,24.7868,29.0507,1.3842,1.510,Yes
P_Uppercase,24.8648,28.8678,1.3829,1.520,Yes
P_Uppercase,24.9384,28.6700,1.3810,1.530,Yes
P_Uppercase,25.0071,28.4556,1.3783,1.540,Yes
P_Uppercase,25.0711,28.2257,1.3750,1.550,Yes
P_Uppercase,25.1301,27.9818,1.3711,1.560,Yes
P_Uppercase,25.1844,27.7272,1.3668,1.570,Yes
P_Uppercase,25.2340,27.4664,1.3623,1.580,Yes
P_Uppercase,25.2797,27.2040,1.3577,1.590,Yes
P_Uppercase,25.3220,26.9436,1.3533,1.600,Yes
P_Uppercase,25.3613,26.6877,1.3492,1.610,Yes
P_Uppercase,25.3983,26.4377,1.3453,1.620,Yes
P_Uppercase,25.4334,26.1944,1.3417,1.630,Yes
P_Uppercase,25.4669,25.9581,1.3384,1.640,Yes
P_Uppercase,25.4990,25.7286,1.3354,1.650,Yes
P_Uppercase,25.5297,25.5059,1.3327,1.660,Yes
P_Uppercase,25.5589,25.2898,1.3302,1.670,Yes
P_Uppercase,25.5863,25.0800,1.3281,1.680,Yes
P_Uppercase,25.6116,24.8762,1.3261,1.690,Yes
P_Uppercase,25.6345,24.6780,1.3244,1.700,Yes
P_Uppercase,25.6541,24.4857,1.3229,1.710,Yes
P_Uppercase,25.6702,24.2983,1.3216,1.720,Yes
P_Uppercase,25.6818,24.1160,1.3205,1.730,Yes
P_Uppercase,25.6889,23.9381,1.3196,1.740,Yes
P_Uppercase,25.6899,23.7650,1.3188,1.750,Yes
P_Uppercase,25.6852,23.5958,1.3182,1.760,Yes
P_Uppercase,25.6740,23.4303,1.3176,1.770,Yes
P_Uppercase,25.6547,23.2690,1.3173,1.780,Yes
P_Uppercase,25.6277,23.1110,1.3170,1.790,Yes
P_Uppercase,25.5924,22.9562,1.3168,1.800,Yes
P_Uppercase,25.5482,22.8045,1.3167,1.810,Yes
P_Uppercase,25.4934,22.6561,1.3166,1.820,Yes
P_Uppercase,25.4277,22.5105,1.3167,1.830,Yes
P_Uppercase,25.3510,22.3676,1.3167,1.840,Yes
P_Uppercase,25.2624,22.2271,1.3168,1.850,Yes
P_Uppercase,25.1593,22.0894,1.3169,1.860,Yes
P_Uppercase,25.0420,21.9539,1.3170,1.870,Yes
P_Uppercase,24.9097,21.8205,1.3170,1.880,Yes
P_Uppercase,24.7596,21.6892,1.3170,1.890,Yes
P_Uppercase,24.5918,21.5596,1.3168,1.900,Yes
P_Uppercase,24.4054,21.4314,1.3165,1.910,Yes
P_Uppercase,24.1992,21.3042,1.3159,1.920,Yes
P_Uppercase,23.9733,21.1777,1.3151,1.930,Yes
P_Uppercase,23.7290,21.0514,1.3138,1.940,Yes
P_Uppercase,23.4679,20.9251,1.3122,1.950,Yes
P_Uppercase,23.1918,20.7986,1.3100,1.960,Yes
P_Uppercase,22.9030,20.6726,1.3072,1.970,Yes
P_Uppercase,22.6030,20.5481,1.3039,1.980,Yes
P_Uppercase,22.2931,20.4269,1.3000,1.990,Yes
P_Uppercase,21.9743,20.3124,1.2958,2.000,Yes
P_Uppercase,21.6490,20.2083,1.2915,2.010,Yes
P_Uppercase,21.3218,20.1186,1.2875,2.020,Yes
P_Uppercase,20.9983,20.0458,1.2842,2.030,Yes
P_Uppercase,20.6842,19.9900,1.2819,2.040,Yes
P_Uppercase,20.3829,19.9487,1.2807,2.050,Yes
P_Uppercase,20.0956,19.9187,1.2807,2.060,Yes
P_Uppercase,19.8214,19.8965,1.2817,2.070,Yes
P_Uppercase,19.5595,19.8795,1.2835,2.080,Yes
P_Uppercase,19.3074,19.8655,1.2859,2.090,Yes
P_Uppercase,19.0635,19.8527,1.2890,2.100,Yes
P_Uppercase,18.8261,19.8401,1.2926,2.110,Yes
P_Uppercase,18.5934,19.8268,1.2966,2.120,Yes
P_Uppercase,18.3641,19.8121,1.3010,2.130,Yes
P_Uppercase,18.1366,19.7953,1.3058,2.140,Yes
P_Uppercase,17.9094,19.7761,1.3109,2.150,Yes
P_Uppercase,17.6809,19.7542,1.3165,2.160,Yes
P_Uppercase,17.4494,19.7294,1.3225,2.170,Yes
P_Uppercase,17.2132,19.7015,1.3290,2.180,Yes
P_Uppercase,16.9702,19.6709,1.3358,2.190,Yes
P_Uppercase,16.7191,19.6385,1.3428,2.200,Yes
P_Uppercase,16.4590,19.6056,1.3497,2.210,Yes
P_Uppercase,16.1912,19.5750,1.3558,2.220,Yes
P_Uppercase,15.9197,19.5494,1.3603,2.230,Yes
P_Uppercase,15.6499,19.5306,1.3628,2.240,Yes
P_Uppercase,15.3864,19.5193,1.3630,2.250,Yes
P_Uppercase,15.1314,19.5141,1.3611,2.260,Yes
P_Uppercase,14.8852,19.5137,1.3577,2.270,Yes
P_Uppercase,14.6472,19.5167,1.3529,2.280,Yes
P_Uppercase,14.4159,19.5217,1.3473,2.290,Yes
P_Uppercase,14.1902,19.5281,1.3411,2.300,Yes
P_Uppercase,13.9692,19.5352,1.3343,2.310,Yes
P_Uppercase,13.7519,19.5426,1.3273,2.320,Yes
P_Uppercase,13.5374,19.5498,1.3200,2.330,Yes
P_Uppercase,13.3251,19.5568,1.3126,2.340,Yes
P_Uppercase,13.1147,19.5632,1.3051,2.350,Yes
P_Uppercase,12.9054,19.5688,1.2977,2.360,Yes
P_Uppercase,12.6969,19.5736,1.2902,2.370,Yes
P_Uppercase,12.4889,19.5773,1.2829,2.380,Yes
P_Uppercase,12.2808,19.5797,1.2757,2.390,Yes
P_Uppercase,12.0724,19.5808,1.2686,2.400,Yes
