Character,x (mm),y (mm),Force (N),Time (s),Contact (Yes/No)
W_Lowercase,23.3763,10.5806,1.2826,2.510,Yes
W_Lowercase,23.4442,10.4701,1.2764,2.520,Yes
W_Lowercase,23.5092,10.3755,1.2703,2.530,Yes
W_Lowercase,23.5697,10.2970,1.2645,2.540,Yes
W_Lowercase,23.6245,10.2330,1.2591,2.550,Yes
W_Lowercase,23.6748,10.1782,1.2542,2.560,Yes
W_Lowercase,23.7212,10.1305,1.2496,2.570,Yes
W_Lowercase,23.7629,10.0904,1.2455,2.580,Yes
W_Lowercase,23.8010,10.0553,1.2418,2.590,Yes
W_Lowercase,23.8369,10.0228,1.2384,2.600,Yes
W_Lowercase,23.8694,9.9943,1.2354,2.610,Yes
W_Lowercase,23.9002,9.9673,1.2325,2.620,Yes
W_Lowercase,23.9296,9.9418,1.2299,2.630,Yes
W_Lowercase,23.9571,9.9180,1.2275,2.640,Yes
W_Lowercase,23.9841,9.8947,1.2252,2.650,Yes
W_Lowercase,24.0098,9.8727,1.2231,2.660,Yes
W_Lowercase,24.0354,9.8511,1.2210,2.670,Yes
W_Lowercase,24.0606,9.8304,1.2191,2.680,Yes
W_Lowercase,24.0858,9.8104,1.2172,2.690,Yes
W_Lowercase,24.1111,9.7911,1.2153,2.700,Yes
W_Lowercase,24.1372,9.7734,1.2135,2.710,Yes
W_Lowercase,24.1635,9.7562,1.2116,2.720,Yes
W_Lowercase,24.1915,9.7420,1.2098,2.730,Yes
W_Lowercase,24.2201,9.7289,1.2079,2.740,Yes
W_Lowercase,24.2511,9.7198,1.2059,2.750,Yes
W_Lowercase,24.2837,9.7139,1.2039,2.760,Yes
W_Lowercase,24.3185,9.7123,1.2017,2.770,Yes
W_Lowercase,24.3571,9.7187,1.1994,2.780,Yes
W_Lowercase,24.3978,9.7299,1.1970,2.790,Yes
W_Lowercase,24.4443,9.7547,1.1943,2.800,Yes
W_Lowercase,24.4955,9.7927,1.1914,2.810,Yes
W_Lowercase,24.5519,9.8455,1.1882,2.820,Yes
W_Lowercase,24.6151,9.9200,1.1848,2.830,Yes
W_Lowercase,24.6877,10.0287,1.1810,2.840,Yes
W_Lowercase,24.7689,10.1746,1.1770,2.850,Yes
W_Lowercase,24.8592,10.3712,1.1729,2.860,Yes
W_Lowercase,24.9549,10.6142,1.1690,2.870,Yes
W_Lowercase,25.0524,10.8967,1.1658,2.880,Yes
W_Lowercase,25.1492,11.2056,1.1634,2.890,Yes
W_Lowercase,25.2465,11.5331,1.1617,2.900,Yes
W_Lowercase,25.3470,11.8782,1.1608,2.910,Yes
W_Lowercase,25.4526,12.2402,1.1604,2.920,Yes
W_Lowercase,25.5636,12.6163,1.1603,2.930,Yes
W_Lowercase,25.6786,13.0004,1.1606,2.940,Yes
W_Lowercase,25.7963,13.3877,1.1610,2.950,Yes
W_Lowercase,25.9155,13.7752,1.1614,2.960,Yes
W_Lowercase,26.0354,14.1610,1.1620,2.970,Yes
W_Lowercase,26.1556,14.5444,1.1625,2.980,Yes
W_Lowercase,26.2757,14.9249,1.1630,2.990,Yes
W_Lowercase,26.3957,15.3025,1.1634,3.000,Yes
W_Lowercase,26.5153,15.6772,1.1639,3.010,Yes
W_Lowercase,26.6345,16.0491,1.1642,3.020,Yes
W_Lowercase,26.7533,16.4183,1.1646,3.030,Yes
W_Lowercase,26.8716,16.7850,1.1649,3.040,Yes
W_Lowercase,26.9895,17.1493,1.1651,3.050,Yes
W_Lowercase,27.1069,17.5113,1.1653,3.060,Yes
W_Lowercase,27.2238,17.8711,1.1655,3.070,Yes
W_Lowercase,27.3403,18.2289,1.1656,3.080,Yes
W_Lowercase,27.4562,18.5848,1.1657,3.090,Yes
W_Lowercase,27.5716,18.9389,1.1658,3.100,Yes
W_Lowercase,27.6865,19.2914,1.1658,3.110,Yes
W_Lowercase,27.8009,19.6424,1.1658,3.120,Yes
W_Lowercase,27.9148,19.9920,1.1658,3.130,Yes
W_Lowercase,28.0282,20.3403,1.1658,3.140,Yes
W_Lowercase,28.1412,20.6874,1.1658,3.150,Yes
W_Lowercase,28.2536,21.0334,1.1658,3.160,Yes
W_Lowercase,28.3655,21.3784,1.1658,3.170,Yes
W_Lowercase,28.4769,21.7224,1.1658,3.180,Yes
W_Lowercase,28.5879,22.0656,1.1659,3.190,Yes
W_Lowercase,28.6984,22.4080,1.1659,3.200,Yes
W_Lowercase,28.8084,22.7497,1.1660,3.210,Yes
W_Lowercase,28.9180,23.0905,1.1661,3.220,Yes
W_Lowercase,29.0271,23.4307,1.1662,3.230,Yes
W_Lowercase,29.1357,23.7701,1.1664,3.240,Yes
W_Lowercase,29.2438,24.1084,1.1665,3.250,Yes
W_Lowercase,29.3491,24.4381,1.1666,3.260,Yes
W_Lowercase,29.4350,24.7051,1.1653,3.270,Yes
W_Lowercase,29.4845,24.8561,1.1609,3.280,Yes
W_Lowercase,29.5144,24.9471,1.1546,3.290,Yes
W_Lowercase,29.5327,25.0037,1.1471,3.300,Yes
W_Lowercase,29.5450,25.0444,1.1386,3.310,Yes
W_Lowercase,29.5541,25.0767,1.1298,3.320,Yes
W_Lowercase,29.5619,25.1063,1.1206,3.330,Yes
W_Lowercase,29.5666,25.1302,1.1107,3.340,Yes
W_Lowercase,29.5714,25.1540,1.1008,3.350,Yes
W_Lowercase,29.5756,25.1787,1.0906,3.360,Yes
W_Lowercase,29.5790,25.2047,1.0799,3.370,Yes
W_Lowercase,29.5823,25.2308,1.0692,3.380,Yes
W_Lowercase,29.5858,25.2582,1.0583,3.390,Yes
W_Lowercase,29.5901,25.2950,1.0468,3.400,Yes
W_Lowercase,29.5943,25.3319,1.0353,3.410,Yes
W_Lowercase,29.5989,25.3709,1.0237,3.420,Yes
W_Lowercase,29.6064,25.4282,1.0113,3.430,Yes
W_Lowercase,29.6140,25.4856,0.9989,3.440,Yes
W_Lowercase,29.6258,25.5652,0.9860,3.450,Yes
W_Lowercase,29.6403,25.6588,0.9726,3.460,Yes
W_Lowercase,29.6677,25.8130,0.9583,3.470,Yes
