Character,x (mm),y (mm),Force (N),Time (s),Contact (Yes/No)
Q_Uppercase,10.6811,26.7451,1.2412,0.480,Yes
Q_Uppercase,10.5240,26.4545,1.2492,0.490,Yes
Q_Uppercase,10.3904,26.1711,1.2560,0.500,Yes
Q_Uppercase,10.2783,25.8973,1.2618,0.510,Yes
Q_Uppercase,10.1842,25.6336,1.2668,0.520,Yes
Q_Uppercase,10.1049,25.3797,1.2712,0.530,Yes
Q_Uppercase,10.0371,25.1343,1.2751,0.540,Yes
Q_Uppercase,9.9783,24.8963,1.2786,0.550,Yes
Q_Uppercase,9.9264,24.6640,1.2819,0.560,Yes
Q_Uppercase,9.8800,24.4364,1.2849,0.570,Yes
Q_Uppercase,9.8376,24.2120,1.2878,0.580,Yes
Q_Uppercase,9.7982,23.9895,1.2907,0.590,Yes
Q_Uppercase,9.7612,23.7680,1.2934,0.600,Yes
Q_Uppercase,9.7261,23.5463,1.2962,0.610,Yes
Q_Uppercase,9.6925,23.3236,1.2989,0.620,Yes
Q_Uppercase,9.6603,23.0991,1.3015,0.630,Yes
Q_Uppercase,9.6294,22.8719,1.3042,0.640,Yes
Q_Uppercase,9.6000,22.6414,1.3068,0.650,Yes
Q_Uppercase,9.5721,22.4072,1.3094,0.660,Yes
Q_Uppercase,9.5460,22.1686,1.3119,0.670,Yes
Q_Uppercase,9.5224,21.9251,1.3144,0.680,Yes
Q_Uppercase,9.5014,21.6764,1.3169,0.690,Yes
Q_Uppercase,9.4836,21.4224,1.3193,0.700,Yes
Q_Uppercase,9.4697,21.1630,1.3216,0.710,Yes
Q_Uppercase,9.4603,20.8981,1.3239,0.720,Yes
Q_Uppercase,9.4562,20.6277,1.3260,0.730,Yes
Q_Uppercase,9.4580,20.3522,1.3280,0.740,Yes
Q_Uppercase,9.4663,20.0721,1.3300,0.750,Yes
Q_Uppercase,9.4817,19.7880,1.3318,0.760,Yes
Q_Uppercase,9.5047,19.5005,1.3335,0.770,Yes
Q_Uppercase,9.5356,19.2106,1.3351,0.780,Yes
Q_Uppercase,9.5746,18.9190,1.3366,0.790,Yes
Q_Uppercase,9.6216,18.6267,1.3380,0.800,Yes
Q_Uppercase,9.6765,18.3346,1.3393,0.810,Yes
Q_Uppercase,9.7389,18.0436,1.3406,0.820,Yes
Q_Uppercase,9.8082,17.7545,1.3419,0.830,Yes
Q_Uppercase,9.8838,17.4680,1.3431,0.840,Yes
Q_Uppercase,9.9648,17.1846,1.3444,0.850,Yes
Q_Uppercase,10.0505,16.9048,1.3457,0.860,Yes
Q_Uppercase,10.1401,16.6289,1.3471,0.870,Yes
Q_Uppercase,10.2327,16.3572,1.3486,0.880,Yes
Q_Uppercase,10.3278,16.0898,1.3502,0.890,Yes
Q_Uppercase,10.4245,15.8269,1.3520,0.900,Yes
Q_Uppercase,10.5225,15.5685,1.3540,0.910,Yes
Q_Uppercase,10.6214,15.3147,1.3561,0.920,Yes
Q_Uppercase,10.7209,15.0656,1.3585,0.930,Yes
Q_Uppercase,10.8210,14.8211,1.3612,0.940,Yes
Q_Uppercase,10.9220,14.5813,1.3641,0.950,Yes
Q_Uppercase,11.0240,14.3462,1.3672,0.960,Yes
Q_Uppercase,11.1278,14.1155,1.3705,0.970,Yes
Q_Uppercase,11.2341,13.8894,1.3741,0.980,Yes
Q_Uppercase,11.3438,13.6675,1.3778,0.990,Yes
Q_Uppercase,11.4582,13.4497,1.3815,1.000,Yes
Q_Uppercase,11.5786,13.2359,1.3853,1.010,Yes
Q_Uppercase,11.7063,13.0258,1.3891,1.020,Yes
Q_Uppercase,11.8426,12.8193,1.3927,1.030,Yes
Q_Uppercase,11.9889,12.6164,1.3960,1.040,Yes
Q_Uppercase,12.1461,12.4171,1.3990,1.050,Yes
Q_Uppercase,12.3152,12.2217,1.4016,1.060,Yes
Q_Uppercase,12.4965,12.0305,1.4037,1.070,Yes
Q_Uppercase,12.6899,11.8439,1.4052,1.080,Yes
Q_Uppercase,12.8946,11.6623,1.4062,1.090,Yes
Q_Uppercase,13.1094,11.4863,1.4066,1.100,Yes
Q_Uppercase,13.3329,11.3163,1.4065,1.110,Yes
Q_Uppercase,13.5629,11.1526,1.4060,1.120,Yes
Q_Uppercase,13.7977,10.9952,1.4050,1.130,Yes
Q_Uppercase,14.0354,10.8441,1.4038,1.140,Yes
Q_Uppercase,14.2744,10.6989,1.4023,1.150,Yes
Q_Uppercase,14.5133,10.5594,1.4007,1.160,Yes
Q_Uppercase,14.7513,10.4251,1.3991,1.170,Yes
Q_Uppercase,14.9875,10.2953,1.3973,1.180,Yes
Q_Uppercase,15.2218,10.1694,1.3956,1.190,Yes
Q_Uppercase,15.4540,10.0468,1.3938,1.200,Yes
Q_Uppercase,15.6842,9.9268,1.3921,1.210,Yes
Q_Uppercase,15.9126,9.8090,1.3904,1.220,Yes
Q_Uppercase,16.1397,9.6928,1.3887,1.230,Yes
Q_Uppercase,16.3659,9.5780,1.3871,1.240,Yes
Q_Uppercase,16.5919,9.4644,1.3855,1.250,Yes
Q_Uppercase,16.8185,9.3519,1.3839,1.260,Yes
Q_Uppercase,17.0463,9.2410,1.3823,1.270,Yes
Q_Uppercase,17.2761,9.1325,1.3808,1.280,Yes
Q_Uppercase,17.5087,9.0279,1.3792,1.290,Yes
Q_Uppercase,17.7443,8.9287,1.3776,1.300,Yes
Q_Uppercase,17.9831,8.8372,1.3760,1.310,Yes
Q_Uppercase,18.2250,8.7566,1.3743,1.320,Yes
Q_Uppercase,18.4692,8.6898,1.3726,1.330,Yes
Q_Uppercase,18.7145,8.6387,1.3708,1.340,Yes
Q_Uppercase,18.9598,8.6053,1.3688,1.350,Yes
Q_Uppercase,19.2035,8.5927,1.3666,1.360,Yes
Q_Uppercase,19.4443,8.5994,1.3643,1.370,Yes
Q_Uppercase,19.6814,8.6249,1.3617,1.380,Yes
Q_Uppercase,19.9137,8.6693,1.3588,1.390,Yes
Q_Uppercase,20.1412,8.7304,1.3557,1.400,Yes
Q_Uppercase,20.3641,8.8061,1.3523,1.410,Yes
Q_Uppercase,20.5828,8.8956,1.3486,1.420,Yes
Q_Uppercase,20.7981,8.9976,1.3446,1.430,Yes
Q_Uppercase,21.0110,9.1107,1.3403,1.440,Yes
Q_Uppercase,21.2227,9.2344,1.3358,1.450,Yes
Q_Uppercase,21.4345,9.3692,1.3312,1.460,Yes
Q_Uppercase,21.6477,9.5154,1.3265,1.470,Yes
Q_Uppercase,21.8636,9.6735,1.3217,1.480,Yes
Q_Uppercase,22.0834,9.8445,1.3171,1.490,Yes
Q_Uppercase,22.3080,10.0297,1.3128,1.500,Yes
Q_Uppercase,22.5382,10.2298,1.3088,1.510,Yes
Q_Uppercase,22.7740,10.4454,1.3053,1.520,Yes
Q_Uppercase,23.0148,10.6759,1.3024,1.530,Yes
Q_Uppercase,23.2595,10.9199,1.3001,1.540,Yes
Q_Uppercase,23.5061,11.1748,1.2985,1.550,Yes
Q_Uppercase,23.7522,11.4367,1.2972,1.560,Yes
Q_Uppercase,23.9953,11.7018,1.2963,1.570,Yes
Q_Uppercase,24.2333,11.9659,1.2954,1.580,Yes
Q_Uppercase,24.4636,12.2251,1.2945,1.590,Yes
Q_Uppercase,24.6850,12.4763,1.2933,1.600,Yes
Q_Uppercase,24.8962,12.7168,1.2919,1.610,Yes
Q_Uppercase,25.0962,12.9446,1.2903,1.620,Yes
Q_Uppercase,25.2846,13.1585,1.2885,1.630,Yes
Q_Uppercase,25.4613,13.3579,1.2867,1.640,Yes
Q_Uppercase,25.6264,13.5429,1.2849,1.650,Yes
Q_Uppercase,25.7796,13.7130,1.2834,1.660,Yes
Q_Uppercase,25.9226,13.8706,1.2822,1.670,Yes
Q_Uppercase,26.0562,14.0171,1.2813,1.680,Yes
Q_Uppercase,26.1805,14.1532,1.2810,1.690,Yes
Q_Uppercase,26.2977,14.2817,1.2812,1.700,Yes
Q_Uppercase,26.4080,14.4037,1.2819,1.710,Yes
Q_Uppercase,26.5126,14.5212,1.2831,1.720,Yes
Q_Uppercase,26.6128,14.6361,1.2848,1.730,Yes
Q_Uppercase,26.7088,14.7498,1.2870,1.740,Yes
Q_Uppercase,26.8021,14.8641,1.2896,1.750,Yes
Q_Uppercase,26.8934,14.9807,1.2925,1.760,Yes
Q_Uppercase,26.9835,15.1017,1.2957,1.770,Yes
Q_Uppercase,27.0734,15.2288,1.2991,1.780,Yes
Q_Uppercase,27.1639,15.3637,1.3026,1.790,Yes
Q_Uppercase,27.2564,15.5106,1.3061,1.800,Yes
Q_Uppercase,27.3518,15.6708,1.3094,1.810,Yes
Q_Uppercase,27.4520,15.8505,1.3122,1.820,Yes
Q_Uppercase,27.5589,16.0553,1.3143,1.830,Yes
Q_Uppercase,27.6752,16.2945,1.3152,1.840,Yes
Q_Uppercase,27.8052,16.5845,1.3142,1.850,Yes
Q_Uppercase,27.9563,16.9605,1.3098,1.860,Yes
Q_Uppercase,28.1395,17.5037,1.2989,1.870,Yes
Q_Uppercase,28.3358,18.3502,1.2786,1.880,Yes
Q_Uppercase,28.4204,19.1650,1.2651,1.890,Yes
Q_Uppercase,28.4282,19.7225,1.2627,1.900,Yes
Q_Uppercase,28.4129,20.1483,1.2649,1.910,Yes
Q_Uppercase,28.3889,20.5053,1.2690,1.920,Yes
Q_Uppercase,28.3611,20.8240,1.2739,1.930,Yes
Q_Uppercase,28.3309,21.1177,1.2793,1.940,Yes
Q_Uppercase,28.2991,21.3947,1.2848,1.950,Yes
Q_Uppercase,28.2660,21.6603,1.2902,1.960,Yes
Q_Uppercase,28.2315,21.9178,1.2956,1.970,Yes
Q_Uppercase,28.1957,22.1696,1.3008,1.980,Yes
Q_Uppercase,28.1585,22.4179,1.3057,1.990,Yes
Q_Uppercase,28.1200,22.6639,1.3104,2.000,Yes
Q_Uppercase,28.0799,22.9088,1.3147,2.010,Yes
Q_Uppercase,28.0382,23.1535,1.3188,2.020,Yes
Q_Uppercase,27.9950,23.3988,1.3225,2.030,Yes
Q_Uppercase,27.9502,23.6455,1.3259,2.040,Yes
Q_Uppercase,27.9035,23.8942,1.3289,2.050,Yes
Q_Uppercase,27.8551,24.1457,1.3315,2.060,Yes
Q_Uppercase,27.8050,24.4004,1.3337,2.070,Yes
Q_Uppercase,27.7529,24.6592,1.3355,2.080,Yes
Q_Uppercase,27.6988,24.9227,1.3369,2.090,Yes
Q_Uppercase,27.6427,25.1917,1.3378,2.100,Yes
Q_Uppercase,27.5843,25.4667,1.3382,2.110,Yes
Q_Uppercase,27.5235,25.7486,1.3380,2.120,Yes
Q_Uppercase,27.4598,26.0378,1.3372,2.130,Yes
Q_Uppercase,27.3928,26.3349,1.3358,2.140,Yes
Q_Uppercase,27.3215,26.6396,1.3336,2.150,Yes
Q_Uppercase,27.2448,26.9509,1.3307,2.160,Yes
Q_Uppercase,27.1606,27.2664,1.3270,2.170,Yes
Q_Uppercase,27.0670,27.5810,1.3227,2.180,Yes
Q_Uppercase,26.9612,27.8873,1.3178,2.190,Yes
Q_Uppercase,26.8406,28.1754,1.3128,2.200,Yes
Q_Uppercase,26.7045,28.4367,1.3081,2.210,Yes
Q_Uppercase,26.5533,28.6648,1.3041,2.220,Yes
Q_Uppercase,26.3898,28.8607,1.3012,2.230,Yes
Q_Uppercase,26.2168,29.0276,1.2993,2.240,Yes
Q_Uppercase,26.0370,29.1704,1.2985,2.250,Yes
Q_Uppercase,25.8530,29.2954,1.2986,2.260,Yes
Q_Uppercase,25.6663,29.4074,1.2995,2.270,Yes
Q_Uppercase,25.4782,29.5105,1.3011,2.280,Yes
Q_Uppercase,25.2897,29.6079,1.3032,2.290,Yes
Q_Uppercase,25.1013,29.7018,1.3058,2.300,Yes
Q_Uppercase,24.9136,29.7939,1.3087,2.310,Yes
Q_Uppercase,24.7269,29.8857,1.3119,2.320,Yes
Q_Uppercase,24.5416,29.9780,1.3152,2.330,Yes
Q_Uppercase,24.3581,30.0716,1.3187,2.340,Yes
Q_Uppercase,24.1764,30.1667,1.3222,2.350,Yes
Q_Uppercase,23.9971,30.2639,1.3257,2.360,Yes
Q_Uppercase,23.8198,30.3628,1.3291,2.370,Yes
Q_Uppercase,23.6451,30.4639,1.3324,2.380,Yes
Q_Uppercase,23.4724,30.5666,1.3354,2.390,Yes
Q_Uppercase,23.3021,30.6710,1.3382,2.400,Yes
Q_Uppercase,23.1335,30.7766,1.3406,2.410,Yes
Q_Uppercase,22.9665,30.8831,1.3425,2.420,Yes
Q_Uppercase,22.8005,30.9901,1.3440,2.430,Yes
Q_Uppercase,22.6349,31.0973,1.3450,2.440,Yes
Q_Uppercase,22.4691,31.2041,1.3453,2.450,Yes
Q_Uppercase,22.3022,31.3103,1.3450,2.460,Yes
Q_Uppercase,22.1335,31.4155,1.3441,2.470,Yes
Q_Uppercase,21.9619,31.5191,1.3424,2.480,Yes
Q_Uppercase,21.7868,31.6212,1.3401,2.490,Yes
Q_Uppercase,21.6064,31.7210,1.3369,2.500,Yes
Q_Uppercase,21.4205,31.8186,1.3330,2.510,Yes
Q_Uppercase,21.2274,31.9136,1.3284,2.520,Yes
Q_Uppercase,21.0263,32.0059,1.3231,2.530,Yes
Q_Uppercase,20.8156,32.0954,1.3170,2.540,Yes
Q_Uppercase,20.5946,32.1821,1.3103,2.550,Yes
Q_Uppercase,20.3611,32.2660,1.3029,2.560,Yes
Q_Uppercase,20.1150,32.3474,1.2951,2.570,Yes
Q_Uppercase,19.8549,32.4269,1.2869,2.580,Yes
Q_Uppercase,19.5793,32.5052,1.2786,2.590,Yes
Q_Uppercase,19.2880,32.5834,1.2704,2.600,Yes
Q_Uppercase,18.9809,32.6632,1.2627,2.610,Yes
Q_Uppercase,18.6580,32.7470,1.2559,2.620,Yes
Q_Uppercase,18.3210,32.8378,1.2506,2.630,Yes
Q_Uppercase,17.9724,32.9393,1.2475,2.640,Yes
Q_Uppercase,17.7312,32.7886,0.0000,2.658,No
Q_Uppercase,17.7686,32.5477,0.0000,2.668,No
Q_Uppercase,17.8059,32.3067,0.0000,2.678,No
Q_Uppercase,17.8432,32.0657,0.0000,2.688,No
Q_Uppercase,17.8805,31.8247,0.0000,2.698,No
Q_Uppercase,17.9178,31.5837,0.0000,2.708,No
Q_Uppercase,17.9551,31.3428,0.0000,2.718,No
Q_Uppercase,17.9925,31.1018,0.0000,2.728,No
Q_Uppercase,18.0298,30.8608,0.0000,2.738,No
Q_Uppercase,18.0671,30.6198,0.0000,2.748,No
Q_Uppercase,18.1044,30.3788,0.0000,2.758,No
Q_Uppercase,18.1417,30.1379,0.0000,2.768,No
Q_Uppercase,18.1790,29.8969,0.0000,2.778,No
Q_Uppercase,18.2164,29.6559,0.0000,2.788,No
Q_Uppercase,18.2537,29.4149,0.0000,2.798,No
Q_Uppercase,18.2910,29.1740,0.0000,2.808,No
Q_Uppercase,18.3283,28.9330,0.0000,2.818,No
Q_Uppercase,18.3656,28.6920,0.0000,2.828,No
Q_Uppercase,18.4029,28.4510,0.0000,2.838,No
Q_Uppercase,18.4403,28.2100,0.0000,2.848,No
Q_Uppercase,18.4776,27.9691,0.0000,2.858,No
Q_Uppercase,18.5149,27.7281,0.0000,2.868,No
Q_Uppercase,18.5522,27.4871,0.0000,2.878,No
Q_Uppercase,18.5895,27.2461,0.0000,2.888,No
Q_Uppercase,18.6268,27.0051,0.0000,2.898,No
Q_Uppercase,18.6642,26.7642,0.0000,2.908,No
Q_Uppercase,18.7015,26.5232,0.0000,2.918,No
Q_Uppercase,18.7388,26.2822,0.0000,2.928,No
Q_Uppercase,18.7761,26.0412,0.0000,2.938,No
Q_Uppercase,18.8134,25.8003,0.0000,2.948,No
Q_Uppercase,18.8507,25.5593,0.0000,2.958,No
Q_Uppercase,18.8881,25.3183,0.0000,2.968,No
Q_Uppercase,18.9254,25.0773,0.0000,2.978,No
Q_Uppercase,18.9627,24.8363,0.0000,2.988,No
Q_Uppercase,19.0000,24.5954,0.0000,2.998,No
Q_Uppercase,19.0373,24.3544,0.0000,3.008,No
Q_Uppercase,19.0746,24.1134,0.0000,3.018,No
Q_Uppercase,19.1119,23.8724,0.0000,3.028,No
Q_Uppercase,19.1493,23.6314,0.0000,3.038,No
Q_Uppercase,19.1866,23.3905,0.0000,3.048,No
Q_Uppercase,19.2239,23.1495,0.0000,3.058,No
Q_Uppercase,19.2612,22.9085,0.0000,3.068,No
Q_Uppercase,19.2985,22.6675,0.0000,3.078,No
Q_Uppercase,19.3358,22.4266,0.0000,3.088,No
Q_Uppercase,19.3732,22.1856,0.0000,3.098,No
Q_Uppercase,19.4105,21.9446,0.0000,3.108,No
Q_Uppercase,19.4478,21.7036,0.0000,3.118,No
Q_Uppercase,19.4851,21.4626,0.0000,3.128,No
Q_Uppercase,19.5224,21.2217,0.0000,3.138,No
Q_Uppercase,19.5597,20.9807,0.0000,3.148,No
Q_Uppercase,19.5971,20.7397,0.0000,3.158,No
Q_Uppercase,19.6344,20.4987,0.0000,3.168,No
Q_Uppercase,19.6717,20.2578,0.0000,3.178,No
Q_Uppercase,19.7090,20.0168,0.0000,3.188,No
Q_Uppercase,19.7463,19.7758,0.0000,3.198,No
Q_Uppercase,19.7836,19.5348,0.0000,3.208,No
Q_Uppercase,19.8210,19.2938,0.0000,3.218,No
Q_Uppercase,19.8583,19.0529,0.0000,3.228,No
Q_Uppercase,19.8956,18.8119,0.0000,3.238,No
Q_Uppercase,19.9329,18.5709,0.0000,3.248,No
Q_Uppercase,19.9702,18.3299,0.0000,3.258,No
Q_Uppercase,20.0075,18.0889,0.0000,3.268,No
Q_Uppercase,20.0449,17.8480,0.0000,3.278,No
Q_Uppercase,20.0822,17.6070,0.0000,3.288,No
Q_Uppercase,20.1195,17.3660,0.0000,3.298,No
Q_Uppercase,20.1568,17.1250,0.0000,3.308,No
Q_Uppercase,20.1941,16.8841,0.0000,3.318,No
Q_Uppercase,20.2314,16.6431,0.0000,3.328,No
Q_Uppercase,20.2688,16.4021,0.0000,3.338,No
Q_Uppercase,20.3061,16.1611,0.0000,3.348,No
Q_Uppercase,20.3434,15.9201,0.0000,3.358,No
Q_Uppercase,20.3807,15.6792,0.0000,3.368,No
Q_Uppercase,20.4180,15.4382,0.0000,3.378,No
Q_Uppercase,20.4553,15.1972,0.0000,3.388,No
Q_Uppercase,20.4589,15.1861,0.2576,3.390,Yes
Q_Uppercase,20.4647,15.2309,0.3069,3.400,Yes
Q_Uppercase,20.4706,15.2751,0.3562,3.410,Yes
Q_Uppercase,20.4766,15.3172,0.4055,3.420,Yes
Q_Uppercase,20.4827,15.3594,0.4549,3.430,Yes
Q_Uppercase,20.4889,15.3997,0.5042,3.440,Yes
Q_Uppercase,20.4954,15.4376,0.5536,3.450,Yes
Q_Uppercase,20.5018,15.4756,0.6029,3.460,Yes
Q_Uppercase,20.5089,15.5074,0.6524,3.470,Yes
Q_Uppercase,20.5169,15.5307,0.7020,3.480,Yes
Q_Uppercase,20.5573,15.3699,0.7616,3.490,Yes
Q_Uppercase,20.6478,15.1612,0.8417,3.500,Yes
Q_Uppercase,20.7079,15.0572,0.9062,3.510,Yes
Q_Uppercase,20.7229,15.0045,0.9476,3.520,Yes
Q_Uppercase,20.7220,14.9572,0.9787,3.530,Yes
Q_Uppercase,20.7200,14.9000,1.0055,3.540,Yes
Q_Uppercase,20.7288,14.8214,1.0308,3.550,Yes
Q_Uppercase,20.7748,14.6980,1.0578,3.560,Yes
Q_Uppercase,20.9977,14.4527,1.0842,3.570,Yes
Q_Uppercase,21.1192,14.3364,1.0809,3.580,Yes
Q_Uppercase,21.1655,14.2597,1.0775,3.590,Yes
Q_Uppercase,21.2026,14.1808,1.0771,3.600,Yes
Q_Uppercase,21.2509,14.0840,1.0831,3.610,Yes
Q_Uppercase,21.3394,13.9305,1.1058,3.620,Yes
Q_Uppercase,22.1975,12.7459,1.2969,3.630,Yes
Q_Uppercase,22.4212,12.4629,1.3208,3.640,Yes
Q_Uppercase,22.6036,12.2356,1.3365,3.650,Yes
Q_Uppercase,22.7752,12.0210,1.3498,3.660,Yes
Q_Uppercase,22.9423,11.8066,1.3623,3.670,Yes
Q_Uppercase,23.1085,11.5844,1.3745,3.680,Yes
Q_Uppercase,23.2792,11.3441,1.3865,3.690,Yes
Q_Uppercase,23.4687,11.0669,1.3976,3.700,Yes
Q_Uppercase,23.7178,10.7016,1.4070,3.710,Yes
Q_Uppercase,24.1733,10.0681,1.4168,3.720,Yes
Q_Uppercase,24.5937,9.4900,1.4393,3.730,Yes
Q_Uppercase,24.8102,9.1678,1.4621,3.740,Yes
Q_Uppercase,24.9609,8.9274,1.4811,3.750,Yes
Q_Uppercase,25.0833,8.7250,1.4961,3.760,Yes
Q_Uppercase,25.1921,8.5447,1.5076,3.770,Yes
Q_Uppercase,25.2947,8.3785,1.5167,3.780,Yes
Q_Uppercase,25.3953,8.2213,1.5246,3.790,Yes
Q_Uppercase,25.4958,8.0704,1.5318,3.800,Yes
Q_Uppercase,25.5972,7.9250,1.5379,3.810,Yes
Q_Uppercase,25.6990,7.7862,1.5412,3.820,Yes
Q_Uppercase,25.8003,7.6557,1.5395,3.830,Yes
Q_Uppercase,25.8998,7.5347,1.5311,3.840,Yes
Q_Uppercase,25.9965,7.4230,1.5150,3.850,Yes
Q_Uppercase,26.0896,7.3188,1.4914,3.860,Yes
Q_Uppercase,26.1776,7.2190,1.4613,3.870,Yes
Q_Uppercase,26.2595,7.1202,1.4272,3.880,Yes
Q_Uppercase,26.3352,7.0199,1.3911,3.890,Yes
Q_Uppercase,26.4047,6.9169,1.3545,3.900,Yes
Q_Uppercase,26.4683,6.8100,1.3186,3.910,Yes
Q_Uppercase,26.5258,6.6980,1.2843,3.920,Yes
Q_Uppercase,26.5771,6.5786,1.2528,3.930,Yes
Q_Uppercase,26.6229,6.4459,1.2270,3.940,Yes
Q_Uppercase,26.6819,6.3584,1.2439,3.950,Yes
Q_Uppercase,26.7662,6.4631,1.3349,3.960,Yes
