Character,x (mm),y (mm),Force (N),Time (s),Contact (Yes/No)
D_Lowercase,12.5370,13.6075,1.3599,0.830,Yes
D_Lowercase,12.7014,13.3894,1.3571,0.840,Yes
D_Lowercase,12.8642,13.1847,1.3545,0.850,Yes
D_Lowercase,13.0263,12.9906,1.3521,0.860,Yes
D_Lowercase,13.1887,12.8052,1.3499,0.870,Yes
D_Lowercase,13.3520,12.6269,1.3478,0.880,Yes
D_Lowercase,13.5168,12.4549,1.3460,0.890,Yes
D_Lowercase,13.6834,12.2884,1.3443,0.900,Yes
D_Lowercase,13.8520,12.1269,1.3429,0.910,Yes
D_Lowercase,14.0226,11.9701,1.3417,0.920,Yes
D_Lowercase,14.1948,11.8184,1.3408,0.930,Yes
D_Lowercase,14.3682,11.6719,1.3401,0.940,Yes
D_Lowercase,14.5420,11.5316,1.3397,0.950,Yes
D_Lowercase,14.7154,11.3982,1.3397,0.960,Yes
D_Lowercase,14.8874,11.2725,1.3398,0.970,Yes
D_Lowercase,15.0574,11.1557,1.3402,0.980,Yes
D_Lowercase,15.2249,11.0481,1.3407,0.990,Yes
D_Lowercase,15.3900,10.9499,1.3412,1.000,Yes
D_Lowercase,15.5529,10.8611,1.3416,1.010,Yes
D_Lowercase,15.7145,10.7812,1.3418,1.020,Yes
D_Lowercase,15.8758,10.7098,1.3418,1.030,Yes
D_Lowercase,16.0381,10.6461,1.3415,1.040,Yes
D_Lowercase,16.2028,10.5899,1.3408,1.050,Yes
D_Lowercase,16.3716,10.5406,1.3396,1.060,Yes
D_Lowercase,16.5463,10.4978,1.3379,1.070,Yes
D_Lowercase,16.7290,10.4618,1.3355,1.080,Yes
D_Lowercase,16.9228,10.4330,1.3323,1.090,Yes
D_Lowercase,17.1306,10.4119,1.3283,1.100,Yes
D_Lowercase,17.3568,10.4002,1.3231,1.110,Yes
D_Lowercase,17.6073,10.4004,1.3165,1.120,Yes
D_Lowercase,17.8888,10.4163,1.3082,1.130,Yes
D_Lowercase,18.2088,10.4543,1.2978,1.140,Yes
D_Lowercase,18.5671,10.5217,1.2851,1.150,Yes
D_Lowercase,18.9440,10.6227,1.2712,1.160,Yes
D_Lowercase,19.2964,10.7497,1.2579,1.170,Yes
D_Lowercase,19.5903,10.8876,1.2471,1.180,Yes
D_Lowercase,19.8230,11.0263,1.2389,1.190,Yes
D_Lowercase,20.0063,11.1625,1.2328,1.200,Yes
D_Lowercase,20.1545,11.2965,1.2282,1.210,Yes
D_Lowercase,20.2773,11.4296,1.2245,1.220,Yes
D_Lowercase,20.3846,11.5634,1.2214,1.230,Yes
D_Lowercase,20.4827,11.6993,1.2185,1.240,Yes
D_Lowercase,20.5773,11.8387,1.2155,1.250,Yes
D_Lowercase,20.6733,11.9822,1.2121,1.260,Yes
D_Lowercase,20.7750,12.1307,1.2082,1.270,Yes
D_Lowercase,20.8860,12.2839,1.2036,1.280,Yes
D_Lowercase,21.0091,12.4410,1.1980,1.290,Yes
D_Lowercase,21.1457,12.6001,1.1913,1.300,Yes
D_Lowercase,21.2958,12.7583,1.1836,1.310,Yes
D_Lowercase,21.4560,12.9114,1.1748,1.320,Yes
D_Lowercase,21.6210,13.0553,1.1652,1.330,Yes
D_Lowercase,21.7824,13.1856,1.1552,1.340,Yes
D_Lowercase,21.9308,13.3006,1.1452,1.350,Yes
D_Lowercase,22.0571,13.4008,1.1361,1.360,Yes
D_Lowercase,22.1549,13.4904,1.1284,1.370,Yes
D_Lowercase,22.2225,13.5763,1.1231,1.380,Yes
D_Lowercase,22.2646,13.6673,1.1205,1.390,Yes
D_Lowercase,22.2910,13.7702,1.1204,1.400,Yes
D_Lowercase,22.3127,13.8878,1.1224,1.410,Yes
D_Lowercase,22.3377,14.0190,1.1256,1.420,Yes
D_Lowercase,22.3702,14.1606,1.1291,1.430,Yes
D_Lowercase,22.4121,14.3101,1.1325,1.440,Yes
D_Lowercase,22.4629,14.4644,1.1352,1.450,Yes
D_Lowercase,22.5219,14.6219,1.1370,1.460,Yes
D_Lowercase,22.5881,14.7813,1.1378,1.470,Yes
D_Lowercase,22.6608,14.9422,1.1373,1.480,Yes
D_Lowercase,22.7389,15.1042,1.1356,1.490,Yes
D_Lowercase,22.8218,15.2676,1.1324,1.500,Yes
D_Lowercase,22.9089,15.4325,1.1279,1.510,Yes
D_Lowercase,22.9997,15.5997,1.1219,1.520,Yes
D_Lowercase,23.0937,15.7696,1.1146,1.530,Yes
D_Lowercase,23.1910,15.9434,1.1057,1.540,Yes
D_Lowercase,23.2911,16.1220,1.0955,1.550,Yes
D_Lowercase,23.3938,16.3063,1.0840,1.560,Yes
D_Lowercase,23.4836,16.6269,0.0000,1.576,No
D_Lowercase,23.5109,16.8339,0.0000,1.586,No
D_Lowercase,23.5381,17.0410,0.0000,1.596,No
D_Lowercase,23.5654,17.2480,0.0000,1.606,No
D_Lowercase,23.5926,17.4550,0.0000,1.616,No
D_Lowercase,23.6199,17.6620,0.0000,1.626,No
D_Lowercase,23.6472,17.8690,0.0000,1.636,No
D_Lowercase,23.6744,18.0760,0.0000,1.646,No
D_Lowercase,23.7017,18.2830,0.0000,1.656,No
D_Lowercase,23.7289,18.4901,0.0000,1.666,No
D_Lowercase,23.7562,18.6971,0.0000,1.676,No
D_Lowercase,23.7835,18.9041,0.0000,1.686,No
D_Lowercase,23.8107,19.1111,0.0000,1.696,No
D_Lowercase,23.8380,19.3181,0.0000,1.706,No
D_Lowercase,23.8652,19.5251,0.0000,1.716,No
D_Lowercase,23.8925,19.7321,0.0000,1.726,No
D_Lowercase,23.9197,19.9392,0.0000,1.736,No
D_Lowercase,23.9470,20.1462,0.0000,1.746,No
D_Lowercase,23.9743,20.3532,0.0000,1.756,No
D_Lowercase,24.0015,20.5602,0.0000,1.766,No
D_Lowercase,24.0288,20.7672,0.0000,1.776,No
D_Lowercase,24.0560,20.9742,0.0000,1.786,No
D_Lowercase,24.0833,21.1812,0.0000,1.796,No
D_Lowercase,24.1106,21.3882,0.0000,1.806,No
D_Lowercase,24.1378,21.5953,0.0000,1.816,No
D_Lowercase,24.1651,21.8023,0.0000,1.826,No
D_Lowercase,24.1923,22.0093,0.0000,1.836,No
D_Lowercase,24.2196,22.2163,0.0000,1.846,No
D_Lowercase,24.2469,22.4233,0.0000,1.856,No
D_Lowercase,24.2741,22.6303,0.0000,1.866,No
D_Lowercase,24.3014,22.8373,0.0000,1.876,No
D_Lowercase,24.3286,23.0444,0.0000,1.886,No
D_Lowercase,24.3559,23.2514,0.0000,1.896,No
D_Lowercase,24.3831,23.4584,0.0000,1.906,No
D_Lowercase,24.4104,23.6654,0.0000,1.916,No
D_Lowercase,24.4377,23.8724,0.0000,1.926,No
D_Lowercase,24.4649,24.0794,0.0000,1.936,No
D_Lowercase,24.4922,24.2864,0.0000,1.946,No
D_Lowercase,24.5194,24.4935,0.0000,1.956,No
D_Lowercase,24.5467,24.7005,0.0000,1.966,No
D_Lowercase,24.5740,24.9075,0.0000,1.976,No
D_Lowercase,24.6012,25.1145,0.0000,1.986,No
D_Lowercase,24.6285,25.3215,0.0000,1.996,No
D_Lowercase,24.6557,25.5285,0.0000,2.006,No
D_Lowercase,24.6830,25.7355,0.0000,2.016,No
D_Lowercase,24.7102,25.9426,0.0000,2.026,No
D_Lowercase,24.7375,26.1496,0.0000,2.036,No
D_Lowercase,24.7648,26.3566,0.0000,2.046,No
D_Lowercase,24.7920,26.5636,0.0000,2.056,No
D_Lowercase,24.8193,26.7706,0.0000,2.066,No
D_Lowercase,24.8465,26.9776,0.0000,2.076,No
D_Lowercase,24.8738,27.1846,0.0000,2.086,No
D_Lowercase,24.9011,27.3917,0.0000,2.096,No
D_Lowercase,24.9283,27.5987,0.0000,2.106,No
D_Lowercase,24.9556,27.8057,0.0000,2.116,No
D_Lowercase,24.9828,28.0127,0.0000,2.126,No
D_Lowercase,25.0101,28.2197,0.0000,2.136,No
D_Lowercase,25.0374,28.4267,0.0000,2.146,No
D_Lowercase,25.0646,28.6337,0.0000,2.156,No
D_Lowercase,25.0919,28.8407,0.0000,2.166,No
D_Lowercase,25.1191,29.0478,0.0000,2.176,No
D_Lowercase,25.1464,29.2548,0.0000,2.186,No
D_Lowercase,25.1736,29.4618,0.0000,2.196,No
D_Lowercase,25.2009,29.6688,0.0000,2.206,No
D_Lowercase,25.2282,29.8758,0.0000,2.216,No
D_Lowercase,25.2554,30.0828,0.0000,2.226,No
D_Lowercase,25.2827,30.2898,0.0000,2.236,No
D_Lowercase,25.3099,30.4969,0.0000,2.246,No
D_Lowercase,25.3372,30.7039,0.0000,2.256,No
D_Lowercase,25.3645,30.9109,0.0000,2.266,No
D_Lowercase,25.3917,31.1179,0.0000,2.276,No
D_Lowercase,25.4190,31.3249,0.0000,2.286,No
D_Lowercase,25.4462,31.5319,0.0000,2.296,No
D_Lowercase,25.4690,31.7288,0.3803,2.310,Yes
D_Lowercase,25.4802,31.8386,0.4546,2.320,Yes
D_Lowercase,25.4903,31.9438,0.5287,2.330,Yes
D_Lowercase,25.5004,32.0489,0.6027,2.340,Yes
D_Lowercase,25.5105,32.1540,0.6768,2.350,Yes
D_Lowercase,25.5207,32.2592,0.7508,2.360,Yes
D_Lowercase,25.5308,32.3643,0.8248,2.370,Yes
D_Lowercase,25.5339,32.4372,0.8968,2.380,Yes
D_Lowercase,25.4693,32.2355,0.9645,2.390,Yes
D_Lowercase,25.3849,31.8442,1.0134,2.400,Yes
D_Lowercase,25.3951,31.7575,1.0308,2.410,Yes
D_Lowercase,25.4200,31.7309,1.0420,2.420,Yes
D_Lowercase,25.4482,31.7232,1.0512,2.430,Yes
D_Lowercase,25.4756,31.7176,1.0598,2.440,Yes
D_Lowercase,25.4988,31.6995,1.0687,2.450,Yes
D_Lowercase,25.5140,31.6489,1.0793,2.460,Yes
D_Lowercase,25.5161,31.5323,1.0926,2.470,Yes
D_Lowercase,25.5023,31.3026,1.1087,2.480,Yes
D_Lowercase,25.4732,30.8311,1.1226,2.490,Yes
D_Lowercase,25.4165,28.6777,1.1055,2.500,Yes
D_Lowercase,25.4093,28.3110,1.1159,2.510,Yes
D_Lowercase,25.4024,28.0363,1.1279,2.520,Yes
D_Lowercase,25.3955,27.7983,1.1406,2.530,Yes
D_Lowercase,25.3884,27.5775,1.1537,2.540,Yes
D_Lowercase,25.3812,27.3641,1.1670,2.550,Yes
D_Lowercase,25.3739,27.1522,1.1806,2.560,Yes
D_Lowercase,25.3664,26.9370,1.1944,2.570,Yes
D_Lowercase,25.3587,26.7148,1.2085,2.580,Yes
D_Lowercase,25.3510,26.4815,1.2229,2.590,Yes
D_Lowercase,25.3430,26.2323,1.2379,2.600,Yes
D_Lowercase,25.3347,25.9608,1.2537,2.610,Yes
D_Lowercase,25.3261,25.6576,1.2705,2.620,Yes
D_Lowercase,25.3167,25.3061,1.2890,2.630,Yes
D_Lowercase,25.3062,24.8743,1.3101,2.640,Yes
D_Lowercase,25.2929,24.2728,1.3369,2.650,Yes
D_Lowercase,25.2314,21.0069,1.4257,2.660,Yes
D_Lowercase,25.2245,19.8705,1.4341,2.670,Yes
D_Lowercase,25.2277,19.3761,1.4348,2.680,Yes
D_Lowercase,25.2330,19.0201,1.4345,2.690,Yes
D_Lowercase,25.2392,18.7328,1.4339,2.700,Yes
D_Lowercase,25.2461,18.4881,1.4331,2.710,Yes
D_Lowercase,25.2533,18.2727,1.4324,2.720,Yes
D_Lowercase,25.2608,18.0782,1.4318,2.730,Yes
D_Lowercase,25.2685,17.8994,1.4312,2.740,Yes
D_Lowercase,25.2762,17.7320,1.4308,2.750,Yes
D_Lowercase,25.2839,17.5725,1.4305,2.760,Yes
D_Lowercase,25.2916,17.4184,1.4303,2.770,Yes
D_Lowercase,25.2992,17.2668,1.4303,2.780,Yes
D_Lowercase,25.3067,17.1154,1.4304,2.790,Yes
D_Lowercase,25.3141,16.9617,1.4307,2.800,Yes
D_Lowercase,25.3213,16.8030,1.4311,2.810,Yes
D_Lowercase,25.3283,16.6365,1.4317,2.820,Yes
D_Lowercase,25.3351,16.4591,1.4323,2.830,Yes
D_Lowercase,25.3416,16.2669,1.4332,2.840,Yes
D_Lowercase,25.3480,16.0560,1.4341,2.850,Yes
D_Lowercase,25.3542,15.8213,1.4352,2.860,Yes
D_Lowercase,25.3604,15.5580,1.4364,2.870,Yes
D_Lowercase,25.3666,15.2615,1.4378,2.880,Yes
D_Lowercase,25.3730,14.9303,1.4394,2.890,Yes
D_Lowercase,25.3798,14.5691,1.4412,2.900,Yes
D_Lowercase,25.3871,14.1902,1.4431,2.910,Yes
D_Lowercase,25.3943,13.8027,1.4449,2.920,Yes
D_Lowercase,25.3991,13.3730,1.4461,2.930,Yes
D_Lowercase,25.3992,12.8548,1.4446,2.940,Yes
D_Lowercase,25.4061,12.5027,1.4417,2.950,Yes
D_Lowercase,25.4173,12.2599,1.4404,2.960,Yes
D_Lowercase,25.4302,12.0461,1.4405,2.970,Yes
D_Lowercase,25.4451,11.8242,1.4427,2.980,Yes
D_Lowercase,25.4645,11.5561,1.4485,2.990,Yes
D_Lowercase,25.4938,11.2039,1.4607,3.000,Yes
D_Lowercase,25.5208,10.8660,1.4707,3.010,Yes
D_Lowercase,25.5312,10.6283,1.4705,3.020,Yes
D_Lowercase,25.5311,10.4512,1.4641,3.030,Yes
D_Lowercase,25.5259,10.3054,1.4547,3.040,Yes
D_Lowercase,25.5183,10.1783,1.4436,3.050,Yes
D_Lowercase,25.5095,10.0637,1.4316,3.060,Yes
D_Lowercase,25.5004,9.9572,1.4190,3.070,Yes
D_Lowercase,25.4916,9.8565,1.4062,3.080,Yes
D_Lowercase,25.4834,9.7598,1.3934,3.090,Yes
D_Lowercase,25.4759,9.6655,1.3806,3.100,Yes
D_Lowercase,25.4692,9.5719,1.3681,3.110,Yes
D_Lowercase,25.4629,9.4769,1.3561,3.120,Yes
D_Lowercase,25.4565,9.3775,1.3448,3.130,Yes
D_Lowercase,25.4490,9.2684,1.3347,3.140,Yes
D_Lowercase,25.4388,9.1393,1.3266,3.150,Yes
