Character,x (mm),y (mm),Force (N),Time (s),Contact (Yes/No)
W_Uppercase,17.8028,30.3834,1.2346,1.420,Yes
W_Uppercase,17.8617,30.5067,1.2390,1.430,Yes
W_Uppercase,17.9193,30.6176,1.2435,1.440,Yes
W_Uppercase,17.9755,30.7168,1.2481,1.450,Yes
W_Uppercase,18.0306,30.8034,1.2528,1.460,Yes
W_Uppercase,18.0846,30.8774,1.2577,1.470,Yes
W_Uppercase,18.1378,30.9404,1.2627,1.480,Yes
W_Uppercase,18.1904,30.9926,1.2677,1.490,Yes
W_Uppercase,18.2425,31.0343,1.2729,1.500,Yes
W_Uppercase,18.2941,31.0657,1.2781,1.510,Yes
W_Uppercase,18.3452,31.0847,1.2834,1.520,Yes
W_Uppercase,18.3962,31.0925,1.2887,1.530,Yes
W_Uppercase,18.4471,31.0903,1.2941,1.540,Yes
W_Uppercase,18.4979,31.0778,1.2996,1.550,Yes
W_Uppercase,18.5488,31.0552,1.3050,1.560,Yes
W_Uppercase,18.5998,31.0213,1.3106,1.570,Yes
W_Uppercase,18.6512,30.9752,1.3161,1.580,Yes
W_Uppercase,18.7030,30.9187,1.3217,1.590,Yes
W_Uppercase,18.7552,30.8515,1.3272,1.600,Yes
W_Uppercase,18.8080,30.7735,1.3328,1.610,Yes
W_Uppercase,18.8616,30.6842,1.3384,1.620,Yes
W_Uppercase,18.9159,30.5836,1.3440,1.630,Yes
W_Uppercase,18.9712,30.4713,1.3495,1.640,Yes
W_Uppercase,19.0276,30.3470,1.3550,1.650,Yes
W_Uppercase,19.0852,30.2106,1.3605,1.660,Yes
W_Uppercase,19.1441,30.0619,1.3659,1.670,Yes
W_Uppercase,19.2046,29.9006,1.3713,1.680,Yes
W_Uppercase,19.2667,29.7268,1.3766,1.690,Yes
W_Uppercase,19.3305,29.5405,1.3819,1.700,Yes
W_Uppercase,19.3962,29.3416,1.3870,1.710,Yes
W_Uppercase,19.4638,29.1304,1.3921,1.720,Yes
W_Uppercase,19.5335,28.9070,1.3970,1.730,Yes
W_Uppercase,19.6055,28.6702,1.4018,1.740,Yes
W_Uppercase,19.6798,28.4212,1.4065,1.750,Yes
W_Uppercase,19.7563,28.1613,1.4110,1.760,Yes
W_Uppercase,19.8354,27.8886,1.4154,1.770,Yes
W_Uppercase,19.9166,27.6061,1.4197,1.780,Yes
W_Uppercase,20.0004,27.3124,1.4238,1.790,Yes
W_Uppercase,20.0862,27.0098,1.4277,1.800,Yes
W_Uppercase,20.1741,26.6982,1.4315,1.810,Yes
W_Uppercase,20.2640,26.3787,1.4352,1.820,Yes
W_Uppercase,20.3557,26.0523,1.4387,1.830,Yes
W_Uppercase,20.4489,25.7196,1.4421,1.840,Yes
W_Uppercase,20.5436,25.3813,1.4453,1.850,Yes
W_Uppercase,20.6395,25.0381,1.4485,1.860,Yes
W_Uppercase,20.7363,24.6907,1.4516,1.870,Yes
W_Uppercase,20.8340,24.3395,1.4545,1.880,Yes
W_Uppercase,20.9324,23.9849,1.4574,1.890,Yes
W_Uppercase,21.0313,23.6272,1.4603,1.900,Yes
W_Uppercase,21.1306,23.2664,1.4632,1.910,Yes
W_Uppercase,21.2302,22.9026,1.4661,1.920,Yes
W_Uppercase,21.3299,22.5357,1.4690,1.930,Yes
W_Uppercase,21.4297,22.1657,1.4720,1.940,Yes
W_Uppercase,21.5294,21.7924,1.4753,1.950,Yes
W_Uppercase,21.6287,21.4159,1.4787,1.960,Yes
W_Uppercase,21.7273,21.0365,1.4826,1.970,Yes
W_Uppercase,21.8248,20.6552,1.4869,1.980,Yes
W_Uppercase,21.9205,20.2738,1.4918,1.990,Yes
W_Uppercase,22.0136,19.8955,1.4974,2.000,Yes
W_Uppercase,22.1033,19.5243,1.5036,2.010,Yes
W_Uppercase,22.1889,19.1647,1.5105,2.020,Yes
W_Uppercase,22.2701,18.8210,1.5178,2.030,Yes
W_Uppercase,22.3466,18.4969,1.5254,2.040,Yes
W_Uppercase,22.4190,18.1933,1.5329,2.050,Yes
W_Uppercase,22.4880,17.9086,1.5402,2.060,Yes
W_Uppercase,22.5539,17.6441,1.5471,2.070,Yes
W_Uppercase,22.6178,17.3949,1.5535,2.080,Yes
W_Uppercase,22.6799,17.1613,1.5593,2.090,Yes
W_Uppercase,22.7409,16.9403,1.5645,2.100,Yes
W_Uppercase,22.8012,16.7297,1.5691,2.110,Yes
W_Uppercase,22.8610,16.5283,1.5732,2.120,Yes
W_Uppercase,22.9206,16.3346,1.5766,2.130,Yes
W_Uppercase,22.9803,16.1475,1.5795,2.140,Yes
W_Uppercase,23.0400,15.9662,1.5819,2.150,Yes
W_Uppercase,23.1000,15.7897,1.5837,2.160,Yes
W_Uppercase,23.1603,15.6174,1.5850,2.170,Yes
W_Uppercase,23.2210,15.4486,1.5858,2.180,Yes
W_Uppercase,23.2821,15.2829,1.5861,2.190,Yes
W_Uppercase,23.3436,15.1198,1.5860,2.200,Yes
W_Uppercase,23.4056,14.9591,1.5855,2.210,Yes
W_Uppercase,23.4681,14.8005,1.5845,2.220,Yes
W_Uppercase,23.5309,14.6439,1.5832,2.230,Yes
W_Uppercase,23.5942,14.4892,1.5815,2.240,Yes
W_Uppercase,23.6579,14.3362,1.5795,2.250,Yes
W_Uppercase,23.7220,14.1850,1.5771,2.260,Yes
W_Uppercase,23.7863,14.0356,1.5743,2.270,Yes
W_Uppercase,23.8510,13.8881,1.5713,2.280,Yes
W_Uppercase,23.9160,13.7425,1.5679,2.290,Yes
W_Uppercase,23.9811,13.5994,1.5642,2.300,Yes
W_Uppercase,24.0464,13.4586,1.5602,2.310,Yes
W_Uppercase,24.1119,13.3204,1.5559,2.320,Yes
W_Uppercase,24.1774,13.1849,1.5514,2.330,Yes
W_Uppercase,24.2429,13.0523,1.5466,2.340,Yes
W_Uppercase,24.3084,12.9230,1.5416,2.350,Yes
W_Uppercase,24.3738,12.7972,1.5363,2.360,Yes
W_Uppercase,24.4391,12.6757,1.5307,2.370,Yes
W_Uppercase,24.5043,12.5587,1.5249,2.380,Yes
W_Uppercase,24.5692,12.4463,1.5189,2.390,Yes
W_Uppercase,24.6340,12.3386,1.5127,2.400,Yes
W_Uppercase,24.6985,12.2359,1.5064,2.410,Yes
W_Uppercase,24.7627,12.1385,1.4998,2.420,Yes
W_Uppercase,24.8265,12.0482,1.4930,2.430,Yes
W_Uppercase,24.8900,11.9643,1.4861,2.440,Yes
W_Uppercase,24.9532,11.8866,1.4791,2.450,Yes
W_Uppercase,25.0161,11.8155,1.4719,2.460,Yes
W_Uppercase,25.0786,11.7511,1.4646,2.470,Yes
W_Uppercase,25.1408,11.6956,1.4572,2.480,Yes
W_Uppercase,25.2026,11.6481,1.4497,2.490,Yes
W_Uppercase,25.2641,11.6082,1.4421,2.500,Yes
W_Uppercase,25.3253,11.5760,1.4345,2.510,Yes
W_Uppercase,25.3862,11.5519,1.4268,2.520,Yes
W_Uppercase,25.4469,11.5389,1.4191,2.530,Yes
W_Uppercase,25.5074,11.5345,1.4114,2.540,Yes
W_Uppercase,25.5678,11.5388,1.4037,2.550,Yes
W_Uppercase,25.6281,11.5521,1.3961,2.560,Yes
W_Uppercase,25.6883,11.5747,1.3885,2.570,Yes
W_Uppercase,25.7486,11.6096,1.3809,2.580,Yes
W_Uppercase,25.8091,11.6541,1.3735,2.590,Yes
W_Uppercase,25.8697,11.7087,1.3662,2.600,Yes
W_Uppercase,25.9307,11.7735,1.3590,2.610,Yes
W_Uppercase,25.9921,11.8491,1.3519,2.620,Yes
W_Uppercase,26.0540,11.9358,1.3450,2.630,Yes
W_Uppercase,26.1166,12.0339,1.3383,2.640,Yes
W_Uppercase,26.1802,12.1448,1.3318,2.650,Yes
W_Uppercase,26.2448,12.2675,1.3256,2.660,Yes
W_Uppercase,26.3107,12.4025,1.3196,2.670,Yes
W_Uppercase,26.3780,12.5502,1.3139,2.680,Yes
W_Uppercase,26.4472,12.7109,1.3086,2.690,Yes
W_Uppercase,26.5185,12.8865,1.3035,2.700,Yes
W_Uppercase,26.5923,13.0764,1.2988,2.710,Yes
W_Uppercase,26.6689,13.2810,1.2945,2.720,Yes
W_Uppercase,26.7486,13.5008,1.2906,2.730,Yes
W_Uppercase,26.8322,13.7382,1.2870,2.740,Yes
W_Uppercase,26.9202,13.9934,1.2839,2.750,Yes
W_Uppercase,27.0130,14.2676,1.2811,2.760,Yes
W_Uppercase,27.1113,14.5618,1.2786,2.770,Yes
W_Uppercase,27.2161,14.8791,1.2766,2.780,Yes
W_Uppercase,27.3277,15.2195,1.2748,2.790,Yes
W_Uppercase,27.4468,15.5848,1.2732,2.800,Yes
W_Uppercase,27.5737,15.9758,1.2717,2.810,Yes
W_Uppercase,27.7091,16.3944,1.2704,2.820,Yes
W_Uppercase,27.8525,16.8386,1.2690,2.830,Yes
W_Uppercase,28.0037,17.3079,1.2675,2.840,Yes
W_Uppercase,28.1619,17.7993,1.2659,2.850,Yes
W_Uppercase,28.3260,18.3096,1.2641,2.860,Yes
W_Uppercase,28.4948,18.8351,1.2621,2.870,Yes
W_Uppercase,28.6671,19.3722,1.2598,2.880,Yes
W_Uppercase,28.8419,19.9175,1.2574,2.890,Yes
W_Uppercase,29.0182,20.4687,1.2548,2.900,Yes
W_Uppercase,29.1953,21.0240,1.2520,2.910,Yes
W_Uppercase,29.3726,21.5819,1.2491,2.920,Yes
W_Uppercase,29.5499,22.1416,1.2461,2.930,Yes
W_Uppercase,29.7268,22.7022,1.2430,2.940,Yes
W_Uppercase,29.9032,23.2633,1.2399,2.950,Yes
W_Uppercase,30.0790,23.8244,1.2367,2.960,Yes
W_Uppercase,30.2542,24.3862,1.2336,2.970,Yes
W_Uppercase,30.4296,24.9526,1.2309,2.980,Yes
W_Uppercase,30.6073,25.5362,1.2293,2.990,Yes
W_Uppercase,30.7926,26.1746,1.2319,3.000,Yes
W_Uppercase,30.9921,26.9562,1.2485,3.010,Yes
W_Uppercase,31.1652,27.7787,1.2867,3.020,Yes
W_Uppercase,31.2764,28.3084,1.3153,3.030,Yes
W_Uppercase,31.3650,28.6725,1.3313,3.040,Yes
W_Uppercase,31.4457,28.9604,1.3400,3.050,Yes
W_Uppercase,31.5232,29.2034,1.3437,3.060,Yes
W_Uppercase,31.5994,29.4212,1.3442,3.070,Yes
W_Uppercase,31.6752,29.6214,1.3422,3.080,Yes
W_Uppercase,31.7510,29.8092,1.3383,3.090,Yes
W_Uppercase,31.8271,29.9880,1.3329,3.100,Yes
W_Uppercase,31.9037,30.1603,1.3262,3.110,Yes
W_Uppercase,31.9809,30.3279,1.3186,3.120,Yes
W_Uppercase,32.0587,30.4922,1.3101,3.130,Yes
W_Uppercase,32.1372,30.6542,1.3009,3.140,Yes
W_Uppercase,32.2165,30.8146,1.2910,3.150,Yes
W_Uppercase,32.2966,30.9742,1.2807,3.160,Yes
W_Uppercase,32.3777,31.1335,1.2699,3.170,Yes
W_Uppercase,32.4598,31.2931,1.2587,3.180,Yes
W_Uppercase,32.5430,31.4534,1.2471,3.190,Yes
W_Uppercase,32.6276,31.6152,1.2351,3.200,Yes
W_Uppercase,32.7139,31.7790,1.2228,3.210,Yes
W_Uppercase,32.8021,31.9456,1.2102,3.220,Yes
W_Uppercase,32.8929,32.1162,1.1973,3.230,Yes
W_Uppercase,32.9870,32.2920,1.1840,3.240,Yes
W_Uppercase,33.0856,32.4752,1.1704,3.250,Yes
