Character,x (mm),y (mm),Force (N),Time (s),Contact (Yes/No)
V_Uppercase,19.2106,11.4445,1.2591,0.950,Yes
V_Uppercase,19.3353,11.7164,1.2595,0.960,Yes
V_Uppercase,19.4720,12.0219,1.2606,0.970,Yes
V_Uppercase,19.6229,12.3673,1.2620,0.980,Yes
V_Uppercase,19.7906,12.7593,1.2632,0.990,Yes
V_Uppercase,19.9794,13.2075,1.2634,1.000,Yes
V_Uppercase,20.1922,13.7157,1.2614,1.010,Yes
V_Uppercase,20.4269,14.2751,1.2561,1.020,Yes
V_Uppercase,20.6704,14.8531,1.2477,1.030,Yes
V_Uppercase,20.9048,15.4106,1.2385,1.040,Yes
V_Uppercase,21.1198,15.9263,1.2309,1.050,Yes
V_Uppercase,21.3156,16.3989,1.2263,1.060,Yes
V_Uppercase,21.4973,16.8366,1.2251,1.070,Yes
V_Uppercase,21.6708,17.2490,1.2268,1.080,Yes
V_Uppercase,21.8418,17.6462,1.2310,1.090,Yes
V_Uppercase,22.0152,18.0373,1.2372,1.100,Yes
V_Uppercase,22.1953,18.4316,1.2446,1.110,Yes
V_Uppercase,22.3862,18.8388,1.2528,1.120,Yes
V_Uppercase,22.5910,19.2689,1.2611,1.130,Yes
V_Uppercase,22.8124,19.7318,1.2688,1.140,Yes
V_Uppercase,23.0507,20.2342,1.2751,1.150,Yes
V_Uppercase,23.3034,20.7766,1.2793,1.160,Yes
V_Uppercase,23.5663,21.3525,1.2812,1.170,Yes
V_Uppercase,23.8354,21.9527,1.2806,1.180,Yes
V_Uppercase,24.1072,22.5680,1.2775,1.190,Yes
V_Uppercase,24.3759,23.1877,1.2720,1.200,Yes
V_Uppercase,24.6301,23.7940,1.2646,1.210,Yes
V_Uppercase,24.8567,24.3664,1.2563,1.220,Yes
V_Uppercase,25.0496,24.8939,1.2485,1.230,Yes
V_Uppercase,25.2122,25.3780,1.2424,1.240,Yes
V_Uppercase,25.3521,25.8240,1.2387,1.250,Yes
V_Uppercase,25.4773,26.2360,1.2376,1.260,Yes
V_Uppercase,25.5939,26.6162,1.2391,1.270,Yes
V_Uppercase,25.7063,26.9670,1.2428,1.280,Yes
V_Uppercase,25.8175,27.2933,1.2480,1.290,Yes
V_Uppercase,25.9296,27.5997,1.2542,1.300,Yes
V_Uppercase,26.0439,27.8916,1.2610,1.310,Yes
V_Uppercase,26.1613,28.1737,1.2680,1.320,Yes
V_Uppercase,26.2825,28.4497,1.2751,1.330,Yes
V_Uppercase,26.4080,28.7234,1.2821,1.340,Yes
V_Uppercase,26.5382,28.9979,1.2887,1.350,Yes
V_Uppercase,26.6734,29.2762,1.2948,1.360,Yes
V_Uppercase,26.8141,29.5611,1.3004,1.370,Yes
V_Uppercase,26.9608,29.8560,1.3054,1.380,Yes
V_Uppercase,27.1140,30.1644,1.3095,1.390,Yes
V_Uppercase,27.2745,30.4909,1.3127,1.400,Yes
V_Uppercase,27.4442,30.8424,1.3147,1.410,Yes
V_Uppercase,27.6265,31.2320,1.3152,1.420,Yes
V_Uppercase,27.8059,31.6557,1.3300,1.430,Yes
V_Uppercase,27.8590,31.8605,1.3714,1.440,Yes
V_Uppercase,27.8694,31.9524,1.3952,1.450,Yes
V_Uppercase,27.8768,32.0225,1.4070,1.460,Yes
V_Uppercase,27.8860,32.0845,1.4097,1.470,Yes
V_Uppercase,27.8998,32.1447,1.4032,1.480,Yes
V_Uppercase,27.9173,32.2062,1.3913,1.490,Yes
V_Uppercase,27.9385,32.2696,1.3746,1.500,Yes
V_Uppercase,27.9646,32.3367,1.3524,1.510,Yes
V_Uppercase,27.9961,32.4093,1.3251,1.520,Yes
V_Uppercase,28.0321,32.4872,1.2940,1.530,Yes
V_Uppercase,28.0735,32.5722,1.2588,1.540,Yes
V_Uppercase,28.1222,32.6676,1.2188,1.550,Yes
V_Uppercase,28.1825,32.7819,1.1722,1.560,Yes
V_Uppercase,28.2901,32.9785,1.1024,1.570,Yes
