Character,x (mm),y (mm),Force (N),Time (s),Contact (Yes/No)
B_Lowercase,12.6162,14.5621,0.0000,1.116,No
B_Lowercase,12.6287,14.7834,0.0000,1.126,No
B_Lowercase,12.6411,15.0048,0.0000,1.136,No
B_Lowercase,12.6536,15.2261,0.0000,1.146,No
B_Lowercase,12.6661,15.4474,0.0000,1.156,No
B_Lowercase,12.6785,15.6687,0.0000,1.166,No
B_Lowercase,12.6910,15.8901,0.0000,1.176,No
B_Lowercase,12.7034,16.1114,0.0000,1.186,No
B_Lowercase,12.7159,16.3327,0.0000,1.196,No
B_Lowercase,12.7284,16.5540,0.0000,1.206,No
B_Lowercase,12.7408,16.7754,0.0000,1.216,No
B_Lowercase,12.7533,16.9967,0.0000,1.226,No
B_Lowercase,12.7657,17.2180,0.0000,1.236,No
B_Lowercase,12.7782,17.4394,0.0000,1.246,No
B_Lowercase,12.7907,17.6607,0.0000,1.256,No
B_Lowercase,12.8031,17.8820,0.0000,1.266,No
B_Lowercase,12.8156,18.1033,0.0000,1.276,No
B_Lowercase,12.8280,18.3247,0.0000,1.286,No
B_Lowercase,12.8405,18.5460,0.0000,1.296,No
B_Lowercase,12.8530,18.7673,0.0000,1.306,No
B_Lowercase,12.8654,18.9887,0.0000,1.316,No
B_Lowercase,12.8779,19.2100,0.0000,1.326,No
B_Lowercase,12.8903,19.4313,0.0000,1.336,No
B_Lowercase,12.9028,19.6526,0.0000,1.346,No
B_Lowercase,12.9153,19.8740,0.0000,1.356,No
B_Lowercase,12.9277,20.0953,0.0000,1.366,No
B_Lowercase,12.9402,20.3166,0.0000,1.376,No
B_Lowercase,12.9526,20.5379,0.0000,1.386,No
B_Lowercase,12.9651,20.7593,0.0000,1.396,No
B_Lowercase,12.9776,20.9806,0.0000,1.406,No
B_Lowercase,12.9900,21.2019,0.0000,1.416,No
B_Lowercase,13.0025,21.4233,0.0000,1.426,No
B_Lowercase,13.0149,21.6446,0.0000,1.436,No
B_Lowercase,13.3845,22.1315,0.5923,1.450,Yes
B_Lowercase,13.5539,22.3090,0.6325,1.460,Yes
B_Lowercase,13.6873,22.4526,0.6591,1.470,Yes
B_Lowercase,13.8061,22.5818,0.6799,1.480,Yes
B_Lowercase,13.9170,22.7031,0.6970,1.490,Yes
B_Lowercase,14.0237,22.8200,0.7118,1.500,Yes
B_Lowercase,14.1286,22.9348,0.7250,1.510,Yes
B_Lowercase,14.2334,23.0493,0.7372,1.520,Yes
B_Lowercase,14.3398,23.1651,0.7487,1.530,Yes
B_Lowercase,14.4501,23.2842,0.7598,1.540,Yes
B_Lowercase,14.5665,23.4088,0.7709,1.550,Yes
B_Lowercase,14.6931,23.5423,0.7824,1.560,Yes
B_Lowercase,14.8358,23.6897,0.7949,1.570,Yes
B_Lowercase,15.0049,23.8590,0.8092,1.580,Yes
B_Lowercase,15.2142,24.0588,0.8255,1.590,Yes
B_Lowercase,15.4731,24.2895,0.8431,1.600,Yes
B_Lowercase,15.7694,24.5318,0.8595,1.610,Yes
B_Lowercase,16.0804,24.7635,0.8733,1.620,Yes
B_Lowercase,16.3922,24.9751,0.8847,1.630,Yes
B_Lowercase,16.7007,25.1670,0.8950,1.640,Yes
B_Lowercase,17.0064,25.3415,0.9053,1.650,Yes
B_Lowercase,17.3121,25.5021,0.9166,1.660,Yes
B_Lowercase,17.6223,25.6509,0.9299,1.670,Yes
B_Lowercase,17.9433,25.7888,0.9460,1.680,Yes
B_Lowercase,18.2831,25.9138,0.9657,1.690,Yes
B_Lowercase,18.6483,26.0198,0.9885,1.700,Yes
B_Lowercase,19.0363,26.0977,1.0122,1.710,Yes
B_Lowercase,19.4294,26.1437,1.0332,1.720,Yes
B_Lowercase,19.8076,26.1632,1.0495,1.730,Yes
B_Lowercase,20.1605,26.1655,1.0612,1.740,Yes
B_Lowercase,20.4865,26.1578,1.0694,1.750,Yes
B_Lowercase,20.7876,26.1445,1.0751,1.760,Yes
B_Lowercase,21.0662,26.1278,1.0791,1.770,Yes
B_Lowercase,21.3250,26.1087,1.0821,1.780,Yes
B_Lowercase,21.5661,26.0875,1.0844,1.790,Yes
B_Lowercase,21.7911,26.0637,1.0864,1.800,Yes
B_Lowercase,22.0014,26.0367,1.0884,1.810,Yes
B_Lowercase,22.1982,26.0052,1.0905,1.820,Yes
B_Lowercase,22.3829,25.9683,1.0929,1.830,Yes
B_Lowercase,22.5566,25.9243,1.0957,1.840,Yes
B_Lowercase,22.7201,25.8717,1.0990,1.850,Yes
B_Lowercase,22.8753,25.8092,1.1028,1.860,Yes
B_Lowercase,23.0233,25.7352,1.1072,1.870,Yes
B_Lowercase,23.1657,25.6477,1.1121,1.880,Yes
B_Lowercase,23.3044,25.5459,1.1176,1.890,Yes
B_Lowercase,23.4414,25.4284,1.1234,1.900,Yes
B_Lowercase,23.5791,25.2937,1.1295,1.910,Yes
B_Lowercase,23.7200,25.1414,1.1357,1.920,Yes
B_Lowercase,23.8671,24.9709,1.1418,1.930,Yes
B_Lowercase,24.0236,24.7815,1.1477,1.940,Yes
B_Lowercase,24.1930,24.5733,1.1530,1.950,Yes
B_Lowercase,24.3785,24.3466,1.1575,1.960,Yes
B_Lowercase,24.5834,24.1005,1.1610,1.970,Yes
B_Lowercase,24.8092,23.8345,1.1632,1.980,Yes
B_Lowercase,25.0528,23.5477,1.1641,1.990,Yes
B_Lowercase,25.3011,23.2401,1.1643,2.000,Yes
B_Lowercase,25.5285,22.9160,1.1647,2.010,Yes
B_Lowercase,25.7118,22.5831,1.1666,2.020,Yes
B_Lowercase,25.8468,22.2487,1.1704,2.030,Yes
B_Lowercase,25.9438,21.9170,1.1755,2.040,Yes
B_Lowercase,26.0148,21.5906,1.1811,2.050,Yes
B_Lowercase,26.0687,21.2714,1.1866,2.060,Yes
B_Lowercase,26.1112,20.9611,1.1913,2.070,Yes
B_Lowercase,26.1456,20.6608,1.1950,2.080,Yes
B_Lowercase,26.1737,20.3707,1.1976,2.090,Yes
B_Lowercase,26.1964,20.0910,1.1990,2.100,Yes
B_Lowercase,26.2144,19.8205,1.1993,2.110,Yes
B_Lowercase,26.2280,19.5576,1.1986,2.120,Yes
B_Lowercase,26.2373,19.3008,1.1972,2.130,Yes
B_Lowercase,26.2422,19.0478,1.1951,2.140,Yes
B_Lowercase,26.2426,18.7967,1.1926,2.150,Yes
B_Lowercase,26.2385,18.5451,1.1900,2.160,Yes
B_Lowercase,26.2294,18.2910,1.1875,2.170,Yes
B_Lowercase,26.2154,18.0326,1.1852,2.180,Yes
B_Lowercase,26.1959,17.7679,1.1834,2.190,Yes
B_Lowercase,26.1709,17.4959,1.1821,2.200,Yes
B_Lowercase,26.1402,17.2156,1.1816,2.210,Yes
B_Lowercase,26.1035,16.9264,1.1819,2.220,Yes
B_Lowercase,26.0607,16.6286,1.1830,2.230,Yes
B_Lowercase,26.0116,16.3227,1.1848,2.240,Yes
B_Lowercase,25.9553,16.0098,1.1871,2.250,Yes
B_Lowercase,25.8914,15.6918,1.1899,2.260,Yes
B_Lowercase,25.8185,15.3711,1.1927,2.270,Yes
B_Lowercase,25.7352,15.0507,1.1953,2.280,Yes
B_Lowercase,25.6399,14.7337,1.1972,2.290,Yes
B_Lowercase,25.5308,14.4229,1.1983,2.300,Yes
B_Lowercase,25.4068,14.1205,1.1983,2.310,Yes
B_Lowercase,25.2669,13.8272,1.1973,2.320,Yes
B_Lowercase,25.1114,13.5417,1.1954,2.330,Yes
B_Lowercase,24.9404,13.2623,1.1931,2.340,Yes
B_Lowercase,24.7539,12.9866,1.1907,2.350,Yes
B_Lowercase,24.5522,12.7134,1.1885,2.360,Yes
B_Lowercase,24.3356,12.4435,1.1870,2.370,Yes
B_Lowercase,24.1057,12.1805,1.1865,2.380,Yes
B_Lowercase,23.8661,11.9301,1.1871,2.390,Yes
B_Lowercase,23.6221,11.6988,1.1888,2.400,Yes
B_Lowercase,23.3790,11.4904,1.1915,2.410,Yes
B_Lowercase,23.1410,11.3059,1.1949,2.420,Yes
B_Lowercase,22.9104,11.1445,1.1987,2.430,Yes
B_Lowercase,22.6880,11.0030,1.2028,2.440,Yes
B_Lowercase,22.4736,10.8787,1.2070,2.450,Yes
B_Lowercase,22.2668,10.7694,1.2111,2.460,Yes
B_Lowercase,22.0668,10.6726,1.2151,2.470,Yes
B_Lowercase,21.8727,10.5862,1.2189,2.480,Yes
B_Lowercase,21.6839,10.5089,1.2225,2.490,Yes
B_Lowercase,21.4994,10.4392,1.2259,2.500,Yes
B_Lowercase,21.3183,10.3760,1.2289,2.510,Yes
B_Lowercase,21.1402,10.3182,1.2317,2.520,Yes
B_Lowercase,20.9639,10.2651,1.2341,2.530,Yes
B_Lowercase,20.7887,10.2155,1.2361,2.540,Yes
B_Lowercase,20.6136,10.1689,1.2378,2.550,Yes
B_Lowercase,20.4374,10.1242,1.2390,2.560,Yes
B_Lowercase,20.2585,10.0808,1.2397,2.570,Yes
B_Lowercase,20.0748,10.0374,1.2399,2.580,Yes
B_Lowercase,19.8833,9.9929,1.2396,2.590,Yes
B_Lowercase,19.6789,9.9460,1.2387,2.600,Yes
B_Lowercase,19.4529,9.8948,1.2371,2.610,Yes
B_Lowercase,19.1870,9.8374,1.2348,2.620,Yes
B_Lowercase,18.8375,9.7746,1.2325,2.630,Yes
B_Lowercase,18.2921,9.7351,1.2329,2.640,Yes
B_Lowercase,17.6034,9.8283,1.2433,2.650,Yes
B_Lowercase,17.1049,9.9964,1.2563,2.660,Yes
B_Lowercase,16.7432,10.1656,1.2677,2.670,Yes
B_Lowercase,16.4518,10.3267,1.2775,2.680,Yes
B_Lowercase,16.2031,10.4798,1.2860,2.690,Yes
B_Lowercase,15.9816,10.6266,1.2936,2.700,Yes
B_Lowercase,15.7795,10.7682,1.3004,2.710,Yes
B_Lowercase,15.5912,10.9057,1.3065,2.720,Yes
B_Lowercase,15.4134,11.0399,1.3121,2.730,Yes
B_Lowercase,15.2439,11.1714,1.3172,2.740,Yes
B_Lowercase,15.0807,11.3010,1.3219,2.750,Yes
B_Lowercase,14.9227,11.4290,1.3261,2.760,Yes
B_Lowercase,14.7687,11.5558,1.3300,2.770,Yes
B_Lowercase,14.6181,11.6818,1.3336,2.780,Yes
B_Lowercase,14.4702,11.8072,1.3369,2.790,Yes
B_Lowercase,14.3245,11.9323,1.3399,2.800,Yes
B_Lowercase,14.1807,12.0572,1.3426,2.810,Yes
B_Lowercase,14.0384,12.1821,1.3451,2.820,Yes
B_Lowercase,13.8974,12.3071,1.3473,2.830,Yes
B_Lowercase,13.7574,12.4323,1.3492,2.840,Yes
B_Lowercase,13.6183,12.5577,1.3510,2.850,Yes
B_Lowercase,13.4800,12.6834,1.3525,2.860,Yes
B_Lowercase,13.3423,12.8092,1.3537,2.870,Yes
B_Lowercase,13.2051,12.9351,1.3547,2.880,Yes
