Character,x (mm),y (mm),Force (N),Time (s),Contact (Yes/No)
S_Lowercase,18.7190,17.6536,1.3947,1.140,Yes
S_Lowercase,18.9079,17.5655,1.3950,1.150,Yes
S_Lowercase,19.1004,17.4733,1.3963,1.160,Yes
S_Lowercase,19.2955,17.3779,1.3984,1.170,Yes
S_Lowercase,19.4915,17.2806,1.4012,1.180,Yes
S_Lowercase,19.6869,17.1826,1.4044,1.190,Yes
S_Lowercase,19.8799,17.0852,1.4079,1.200,Yes
S_Lowercase,20.0693,16.9893,1.4115,1.210,Yes
S_Lowercase,20.2542,16.8956,1.4150,1.220,Yes
S_Lowercase,20.4339,16.8044,1.4182,1.230,Yes
S_Lowercase,20.6080,16.7161,1.4211,1.240,Yes
S_Lowercase,20.7763,16.6306,1.4237,1.250,Yes
S_Lowercase,20.9390,16.5477,1.4259,1.260,Yes
S_Lowercase,21.0961,16.4674,1.4276,1.270,Yes
S_Lowercase,21.2480,16.3892,1.4290,1.280,Yes
S_Lowercase,21.3943,16.3131,1.4299,1.290,Yes
S_Lowercase,21.5355,16.2386,1.4305,1.300,Yes
S_Lowercase,21.6718,16.1654,1.4307,1.310,Yes
S_Lowercase,21.8029,16.0931,1.4305,1.320,Yes
S_Lowercase,21.9291,16.0212,1.4300,1.330,Yes
S_Lowercase,22.0505,15.9494,1.4293,1.340,Yes
S_Lowercase,22.1664,15.8770,1.4282,1.350,Yes
S_Lowercase,22.2773,15.8035,1.4270,1.360,Yes
S_Lowercase,22.3829,15.7283,1.4255,1.370,Yes
S_Lowercase,22.4827,15.6506,1.4239,1.380,Yes
S_Lowercase,22.5769,15.5697,1.4222,1.390,Yes
S_Lowercase,22.6652,15.4847,1.4205,1.400,Yes
S_Lowercase,22.7472,15.3944,1.4187,1.410,Yes
S_Lowercase,22.8230,15.2983,1.4171,1.420,Yes
S_Lowercase,22.8929,15.1954,1.4156,1.430,Yes
S_Lowercase,22.9568,15.0850,1.4145,1.440,Yes
S_Lowercase,23.0149,14.9661,1.4136,1.450,Yes
S_Lowercase,23.0683,14.8389,1.4132,1.460,Yes
S_Lowercase,23.1176,14.7038,1.4133,1.470,Yes
S_Lowercase,23.1638,14.5616,1.4138,1.480,Yes
S_Lowercase,23.2079,14.4135,1.4148,1.490,Yes
S_Lowercase,23.2506,14.2612,1.4163,1.500,Yes
S_Lowercase,23.2924,14.1061,1.4181,1.510,Yes
S_Lowercase,23.3336,13.9498,1.4202,1.520,Yes
S_Lowercase,23.3740,13.7935,1.4225,1.530,Yes
S_Lowercase,23.4133,13.6379,1.4248,1.540,Yes
S_Lowercase,23.4510,13.4837,1.4272,1.550,Yes
S_Lowercase,23.4864,13.3312,1.4295,1.560,Yes
S_Lowercase,23.5190,13.1804,1.4316,1.570,Yes
S_Lowercase,23.5478,13.0313,1.4336,1.580,Yes
S_Lowercase,23.5719,12.8836,1.4353,1.590,Yes
S_Lowercase,23.5907,12.7371,1.4368,1.600,Yes
S_Lowercase,23.6033,12.5914,1.4379,1.610,Yes
S_Lowercase,23.6089,12.4462,1.4387,1.620,Yes
S_Lowercase,23.6066,12.3011,1.4391,1.630,Yes
S_Lowercase,23.5956,12.1556,1.4391,1.640,Yes
S_Lowercase,23.5749,12.0093,1.4386,1.650,Yes
S_Lowercase,23.5434,11.8618,1.4376,1.660,Yes
S_Lowercase,23.5005,11.7126,1.4361,1.670,Yes
S_Lowercase,23.4455,11.5614,1.4340,1.680,Yes
S_Lowercase,23.3777,11.4080,1.4314,1.690,Yes
S_Lowercase,23.2969,11.2521,1.4284,1.700,Yes
S_Lowercase,23.2038,11.0940,1.4248,1.710,Yes
S_Lowercase,23.0990,10.9339,1.4210,1.720,Yes
S_Lowercase,22.9837,10.7727,1.4168,1.730,Yes
S_Lowercase,22.8604,10.6112,1.4126,1.740,Yes
S_Lowercase,22.7308,10.4507,1.4083,1.750,Yes
S_Lowercase,22.5976,10.2923,1.4042,1.760,Yes
S_Lowercase,22.4625,10.1374,1.4003,1.770,Yes
S_Lowercase,22.3271,9.9866,1.3967,1.780,Yes
S_Lowercase,22.1924,9.8410,1.3934,1.790,Yes
S_Lowercase,22.0588,9.7008,1.3905,1.800,Yes
S_Lowercase,21.9268,9.5667,1.3878,1.810,Yes
S_Lowercase,21.7963,9.4387,1.3855,1.820,Yes
S_Lowercase,21.6670,9.3172,1.3834,1.830,Yes
S_Lowercase,21.5387,9.2024,1.3815,1.840,Yes
S_Lowercase,21.4111,9.0942,1.3799,1.850,Yes
S_Lowercase,21.2838,8.9928,1.3783,1.860,Yes
S_Lowercase,21.1562,8.8983,1.3770,1.870,Yes
S_Lowercase,21.0278,8.8109,1.3757,1.880,Yes
S_Lowercase,20.8981,8.7308,1.3745,1.890,Yes
S_Lowercase,20.7663,8.6581,1.3734,1.900,Yes
S_Lowercase,20.6318,8.5931,1.3724,1.910,Yes
S_Lowercase,20.4937,8.5360,1.3714,1.920,Yes
S_Lowercase,20.3513,8.4871,1.3706,1.930,Yes
S_Lowercase,20.2032,8.4473,1.3698,1.940,Yes
S_Lowercase,20.0483,8.4169,1.3692,1.950,Yes
S_Lowercase,19.8856,8.3966,1.3687,1.960,Yes
S_Lowercase,19.7136,8.3873,1.3683,1.970,Yes
S_Lowercase,19.5304,8.3901,1.3683,1.980,Yes
S_Lowercase,19.3344,8.4064,1.3685,1.990,Yes
S_Lowercase,19.1235,8.4377,1.3691,2.000,Yes
S_Lowercase,18.8963,8.4855,1.3701,2.010,Yes
S_Lowercase,18.6525,8.5506,1.3715,2.020,Yes
S_Lowercase,18.3932,8.6334,1.3735,2.030,Yes
S_Lowercase,18.1231,8.7315,1.3760,2.040,Yes
S_Lowercase,17.8504,8.8406,1.3787,2.050,Yes
S_Lowercase,17.5844,8.9541,1.3814,2.060,Yes
S_Lowercase,17.3326,9.0664,1.3839,2.070,Yes
S_Lowercase,17.0983,9.1738,1.3860,2.080,Yes
S_Lowercase,16.8822,9.2749,1.3876,2.090,Yes
S_Lowercase,16.6821,9.3697,1.3887,2.100,Yes
S_Lowercase,16.4962,9.4585,1.3894,2.110,Yes
S_Lowercase,16.3225,9.5421,1.3897,2.120,Yes
S_Lowercase,16.1589,9.6212,1.3896,2.130,Yes
S_Lowercase,16.0040,9.6966,1.3892,2.140,Yes
S_Lowercase,15.8565,9.7685,1.3885,2.150,Yes
S_Lowercase,15.7155,9.8376,1.3875,2.160,Yes
S_Lowercase,15.5799,9.9041,1.3863,2.170,Yes
S_Lowercase,15.4492,9.9683,1.3848,2.180,Yes
S_Lowercase,15.3229,10.0305,1.3832,2.190,Yes
S_Lowercase,15.2005,10.0908,1.3813,2.200,Yes
S_Lowercase,15.0813,10.1495,1.3793,2.210,Yes
S_Lowercase,14.9651,10.2067,1.3771,2.220,Yes
S_Lowercase,14.8518,10.2625,1.3747,2.230,Yes
S_Lowercase,14.7408,10.3170,1.3723,2.240,Yes
S_Lowercase,14.6319,10.3704,1.3697,2.250,Yes
S_Lowercase,14.5251,10.4228,1.3670,2.260,Yes
S_Lowercase,14.4198,10.4742,1.3641,2.270,Yes
S_Lowercase,14.3162,10.5247,1.3612,2.280,Yes
S_Lowercase,14.2138,10.5744,1.3583,2.290,Yes
S_Lowercase,14.1127,10.6233,1.3552,2.300,Yes
S_Lowercase,14.0124,10.6716,1.3521,2.310,Yes
S_Lowercase,13.9132,10.7193,1.3489,2.320,Yes
S_Lowercase,13.8145,10.7664,1.3457,2.330,Yes
S_Lowercase,13.7165,10.8130,1.3425,2.340,Yes
S_Lowercase,13.6188,10.8592,1.3392,2.350,Yes
S_Lowercase,13.5215,10.9049,1.3360,2.360,Yes
S_Lowercase,13.4244,10.9503,1.3327,2.370,Yes
