Character,x (mm),y (mm),Force (N),Time (s),Contact (Yes/No)
K_Uppercase,11.8102,23.3262,1.1821,0.360,Yes
K_Uppercase,11.8116,22.9008,1.1928,0.370,Yes
K_Uppercase,11.8192,22.4681,1.2029,0.380,Yes
K_Uppercase,11.8330,22.0291,1.2124,0.390,Yes
K_Uppercase,11.8516,21.5852,1.2213,0.400,Yes
K_Uppercase,11.8733,21.1375,1.2296,0.410,Yes
K_Uppercase,11.8950,20.6870,1.2373,0.420,Yes
K_Uppercase,11.9135,20.2345,1.2444,0.430,Yes
K_Uppercase,11.9250,19.7814,1.2512,0.440,Yes
K_Uppercase,11.9271,19.3306,1.2575,0.450,Yes
K_Uppercase,11.9188,18.8868,1.2633,0.460,Yes
K_Uppercase,11.9015,18.4562,1.2687,0.470,Yes
K_Uppercase,11.8779,18.0437,1.2735,0.480,Yes
K_Uppercase,11.8517,17.6523,1.2777,0.490,Yes
K_Uppercase,11.8254,17.2822,1.2814,0.500,Yes
K_Uppercase,11.8010,16.9317,1.2845,0.510,Yes
K_Uppercase,11.7794,16.5984,1.2872,0.520,Yes
K_Uppercase,11.7611,16.2795,1.2896,0.530,Yes
K_Uppercase,11.7460,15.9727,1.2917,0.540,Yes
K_Uppercase,11.7342,15.6759,1.2937,0.550,Yes
K_Uppercase,11.7256,15.3874,1.2958,0.560,Yes
K_Uppercase,11.7199,15.1061,1.2980,0.570,Yes
K_Uppercase,11.7173,14.8314,1.3007,0.580,Yes
K_Uppercase,11.7175,14.5636,1.3041,0.590,Yes
K_Uppercase,11.7203,14.3031,1.3088,0.600,Yes
K_Uppercase,11.7251,14.0505,1.3152,0.610,Yes
K_Uppercase,11.7310,13.8058,1.3237,0.620,Yes
K_Uppercase,11.7370,13.5679,1.3344,0.630,Yes
K_Uppercase,11.7417,13.3346,1.3474,0.640,Yes
K_Uppercase,11.7438,13.1025,1.3625,0.650,Yes
K_Uppercase,11.7419,12.8678,1.3792,0.660,Yes
K_Uppercase,11.7346,12.6253,1.3970,0.670,Yes
K_Uppercase,11.7203,12.3691,1.4150,0.680,Yes
K_Uppercase,11.6973,12.0924,1.4315,0.690,Yes
K_Uppercase,11.6652,11.7896,1.4439,0.700,Yes
K_Uppercase,11.6273,11.4625,1.4485,0.710,Yes
K_Uppercase,11.5940,11.1274,1.4426,0.720,Yes
K_Uppercase,11.5763,10.8048,1.4282,0.730,Yes
K_Uppercase,11.5787,10.5016,1.4098,0.740,Yes
K_Uppercase,11.5996,10.2217,1.3924,0.750,Yes
K_Uppercase,11.6284,10.0280,1.3834,0.760,Yes
K_Uppercase,11.6530,9.9349,1.3802,0.770,Yes
K_Uppercase,11.6739,9.8801,1.3773,0.780,Yes
K_Uppercase,11.6927,9.8382,1.3734,0.790,Yes
K_Uppercase,11.7097,9.8012,1.3681,0.800,Yes
K_Uppercase,11.7255,9.7649,1.3617,0.810,Yes
K_Uppercase,11.7400,9.7274,1.3540,0.820,Yes
K_Uppercase,11.7535,9.6874,1.3451,0.830,Yes
K_Uppercase,11.7657,9.6440,1.3349,0.840,Yes
K_Uppercase,11.7769,9.5961,1.3233,0.850,Yes
K_Uppercase,11.7867,9.5419,1.3101,0.860,Yes
K_Uppercase,11.7951,9.4790,1.2949,0.870,Yes
K_Uppercase,11.8019,9.4043,1.2776,0.880,Yes
K_Uppercase,11.8068,9.3039,1.2562,0.890,Yes
K_Uppercase,11.9991,9.4441,0.0000,0.907,No
K_Uppercase,12.1894,9.7489,0.0000,0.917,No
K_Uppercase,12.3796,10.0536,0.0000,0.927,No
K_Uppercase,12.5698,10.3584,0.0000,0.937,No
K_Uppercase,12.7600,10.6632,0.0000,0.947,No
K_Uppercase,12.9502,10.9679,0.0000,0.957,No
K_Uppercase,13.1404,11.2727,0.0000,0.967,No
K_Uppercase,13.3307,11.5775,0.0000,0.977,No
K_Uppercase,13.5209,11.8822,0.0000,0.987,No
K_Uppercase,13.7111,12.1870,0.0000,0.997,No
K_Uppercase,13.9013,12.4917,0.0000,1.007,No
K_Uppercase,14.0915,12.7965,0.0000,1.017,No
K_Uppercase,14.2817,13.1013,0.0000,1.027,No
K_Uppercase,14.4720,13.4060,0.0000,1.037,No
K_Uppercase,14.6622,13.7108,0.0000,1.047,No
K_Uppercase,14.8524,14.0156,0.0000,1.057,No
K_Uppercase,15.0426,14.3203,0.0000,1.067,No
K_Uppercase,15.2328,14.6251,0.0000,1.077,No
K_Uppercase,15.4230,14.9298,0.0000,1.087,No
K_Uppercase,15.6133,15.2346,0.0000,1.097,No
K_Uppercase,15.8035,15.5394,0.0000,1.107,No
K_Uppercase,15.9937,15.8441,0.0000,1.117,No
K_Uppercase,16.1839,16.1489,0.0000,1.127,No
K_Uppercase,16.3741,16.4537,0.0000,1.137,No
K_Uppercase,16.5643,16.7584,0.0000,1.147,No
K_Uppercase,16.7546,17.0632,0.0000,1.157,No
K_Uppercase,16.9448,17.3680,0.0000,1.167,No
K_Uppercase,17.1350,17.6727,0.0000,1.177,No
K_Uppercase,17.3252,17.9775,0.0000,1.187,No
K_Uppercase,17.5154,18.2822,0.0000,1.197,No
K_Uppercase,17.7056,18.5870,0.0000,1.207,No
K_Uppercase,17.8958,18.8918,0.0000,1.217,No
K_Uppercase,18.0861,19.1965,0.0000,1.227,No
K_Uppercase,18.2763,19.5013,0.0000,1.237,No
K_Uppercase,18.4665,19.8061,0.0000,1.247,No
K_Uppercase,18.6567,20.1108,0.0000,1.257,No
K_Uppercase,18.8469,20.4156,0.0000,1.267,No
K_Uppercase,19.0371,20.7203,0.0000,1.277,No
K_Uppercase,19.2274,21.0251,0.0000,1.287,No
K_Uppercase,19.4176,21.3299,0.0000,1.297,No
K_Uppercase,19.6078,21.6346,0.0000,1.307,No
K_Uppercase,19.7980,21.9394,0.0000,1.317,No
K_Uppercase,19.9882,22.2442,0.0000,1.327,No
K_Uppercase,20.1784,22.5489,0.0000,1.337,No
K_Uppercase,20.3687,22.8537,0.0000,1.347,No
K_Uppercase,20.5589,23.1585,0.0000,1.357,No
K_Uppercase,20.7491,23.4632,0.0000,1.367,No
K_Uppercase,20.9393,23.7680,0.0000,1.377,No
K_Uppercase,21.1295,24.0727,0.0000,1.387,No
K_Uppercase,21.3197,24.3775,0.0000,1.397,No
K_Uppercase,21.5100,24.6823,0.0000,1.407,No
K_Uppercase,21.7002,24.9870,0.0000,1.417,No
K_Uppercase,21.8904,25.2918,0.0000,1.427,No
K_Uppercase,22.0806,25.5966,0.0000,1.437,No
K_Uppercase,22.2708,25.9013,0.0000,1.447,No
K_Uppercase,22.4610,26.2061,0.0000,1.457,No
K_Uppercase,22.6513,26.5108,0.0000,1.467,No
K_Uppercase,22.8415,26.8156,0.0000,1.477,No
K_Uppercase,23.0317,27.1204,0.0000,1.487,No
K_Uppercase,23.2219,27.4251,0.0000,1.497,No
K_Uppercase,23.4121,27.7299,0.0000,1.507,No
K_Uppercase,23.6023,28.0347,0.0000,1.517,No
K_Uppercase,23.7926,28.3394,0.0000,1.527,No
K_Uppercase,23.9828,28.6442,0.0000,1.537,No
K_Uppercase,24.1730,28.9490,0.0000,1.547,No
K_Uppercase,24.3632,29.2537,0.0000,1.557,No
K_Uppercase,24.5534,29.5585,0.0000,1.567,No
K_Uppercase,24.7436,29.8632,0.0000,1.577,No
K_Uppercase,24.9339,30.1680,0.0000,1.587,No
K_Uppercase,25.1241,30.4728,0.0000,1.597,No
K_Uppercase,25.3143,30.7775,0.0000,1.607,No
K_Uppercase,25.5045,31.0823,0.0000,1.617,No
K_Uppercase,25.6947,31.3871,0.0000,1.627,No
K_Uppercase,25.8849,31.6918,0.0000,1.637,No
K_Uppercase,26.0752,31.9966,0.0000,1.647,No
K_Uppercase,26.2654,32.3013,0.0000,1.657,No
K_Uppercase,26.3899,32.5090,0.3474,1.670,Yes
K_Uppercase,26.3257,32.4236,0.3737,1.680,Yes
K_Uppercase,26.2656,32.3448,0.4015,1.690,Yes
K_Uppercase,26.2061,32.2688,0.4314,1.700,Yes
K_Uppercase,26.1443,32.1919,0.4648,1.710,Yes
K_Uppercase,26.0743,32.1084,0.5051,1.720,Yes
K_Uppercase,25.9618,31.9834,0.5741,1.730,Yes
K_Uppercase,25.4102,31.2797,0.7600,1.740,Yes
K_Uppercase,25.3204,31.1633,0.7701,1.750,Yes
K_Uppercase,25.2167,31.0376,0.7796,1.760,Yes
K_Uppercase,25.0780,30.8812,0.7906,1.770,Yes
K_Uppercase,24.8254,30.6164,0.8098,1.780,Yes
K_Uppercase,23.9813,29.7528,0.8687,1.790,Yes
K_Uppercase,23.5110,29.2524,0.8923,1.800,Yes
K_Uppercase,23.2373,28.9521,0.9031,1.810,Yes
K_Uppercase,23.0248,28.7139,0.9101,1.820,Yes
K_Uppercase,22.8404,28.5034,0.9153,1.830,Yes
K_Uppercase,22.6691,28.3046,0.9196,1.840,Yes
K_Uppercase,22.4997,28.1056,0.9235,1.850,Yes
K_Uppercase,22.3198,27.8927,0.9277,1.860,Yes
K_Uppercase,22.1078,27.6422,0.9331,1.870,Yes
K_Uppercase,21.8041,27.2897,0.9428,1.880,Yes
K_Uppercase,21.1858,26.6066,0.9689,1.890,Yes
K_Uppercase,20.3959,25.7816,1.0084,1.900,Yes
K_Uppercase,19.7934,25.1725,1.0379,1.910,Yes
K_Uppercase,19.2886,24.6673,1.0607,1.920,Yes
K_Uppercase,18.8460,24.2213,1.0786,1.930,Yes
K_Uppercase,18.4492,23.8156,1.0928,1.940,Yes
K_Uppercase,18.0875,23.4399,1.1040,1.950,Yes
K_Uppercase,17.7536,23.0885,1.1123,1.960,Yes
K_Uppercase,17.4430,22.7587,1.1179,1.970,Yes
K_Uppercase,17.1521,22.4489,1.1210,1.980,Yes
K_Uppercase,16.8786,22.1581,1.1220,1.990,Yes
K_Uppercase,16.6201,21.8848,1.1214,2.000,Yes
K_Uppercase,16.3744,21.6272,1.1196,2.010,Yes
K_Uppercase,16.1393,21.3829,1.1173,2.020,Yes
K_Uppercase,15.9126,21.1493,1.1151,2.030,Yes
K_Uppercase,15.6916,20.9233,1.1136,2.040,Yes
K_Uppercase,15.4730,20.7012,1.1133,2.050,Yes
K_Uppercase,15.2521,20.4787,1.1149,2.060,Yes
K_Uppercase,15.0223,20.2504,1.1192,2.070,Yes
K_Uppercase,14.7740,20.0095,1.1275,2.080,Yes
K_Uppercase,14.4933,19.7478,1.1417,2.090,Yes
K_Uppercase,14.1686,19.4616,1.1647,2.100,Yes
K_Uppercase,13.8361,19.1814,1.1955,2.110,Yes
K_Uppercase,13.5842,18.9601,1.2224,2.120,Yes
K_Uppercase,13.4216,18.7961,1.2384,2.130,Yes
K_Uppercase,13.3059,18.6622,1.2466,2.140,Yes
K_Uppercase,13.2117,18.5427,1.2504,2.150,Yes
K_Uppercase,13.1276,18.4304,1.2517,2.160,Yes
K_Uppercase,13.0484,18.3218,1.2513,2.170,Yes
K_Uppercase,12.9708,18.2150,1.2498,2.180,Yes
K_Uppercase,12.8921,18.1084,1.2475,2.190,Yes
K_Uppercase,12.8090,18.0008,1.2447,2.200,Yes
K_Uppercase,12.7118,17.8901,1.2416,2.210,Yes
K_Uppercase,12.5420,17.8311,1.1830,2.220,Yes
K_Uppercase,12.4788,17.7682,1.1264,2.230,Yes
K_Uppercase,12.4177,17.6849,1.0825,2.240,Yes
K_Uppercase,12.3520,17.5890,1.0435,2.250,Yes
K_Uppercase,12.2769,17.4781,1.0076,2.260,Yes
K_Uppercase,12.1784,17.3377,0.9742,2.270,Yes
K_Uppercase,12.2466,17.3921,0.0000,2.281,No
K_Uppercase,12.3246,17.4601,0.0000,2.291,No
K_Uppercase,12.4025,17.5281,0.0000,2.301,No
K_Uppercase,12.4805,17.5960,0.0000,2.311,No
K_Uppercase,12.5585,17.6640,0.0000,2.321,No
K_Uppercase,12.6365,17.7319,0.0000,2.331,No
K_Uppercase,12.7145,17.7999,0.0000,2.341,No
K_Uppercase,12.7924,17.8678,0.0000,2.351,No
K_Uppercase,12.8704,17.9358,0.0000,2.361,No
K_Uppercase,12.9484,18.0038,0.0000,2.371,No
K_Uppercase,13.0264,18.0717,0.0000,2.381,No
K_Uppercase,13.1043,18.1397,0.0000,2.391,No
K_Uppercase,13.1823,18.2076,0.0000,2.401,No
K_Uppercase,13.2603,18.2756,0.0000,2.411,No
K_Uppercase,13.3383,18.3436,0.0000,2.421,No
K_Uppercase,13.4163,18.4115,0.0000,2.431,No
K_Uppercase,13.4942,18.4795,0.0000,2.441,No
K_Uppercase,13.5722,18.5474,0.0000,2.451,No
K_Uppercase,13.6502,18.6154,0.0000,2.461,No
K_Uppercase,13.7282,18.6834,0.0000,2.471,No
K_Uppercase,13.8062,18.7513,0.0000,2.481,No
K_Uppercase,13.8841,18.8193,0.0000,2.491,No
K_Uppercase,13.9621,18.8872,0.0000,2.501,No
K_Uppercase,14.0401,18.9552,0.0000,2.511,No
K_Uppercase,14.1181,19.0232,0.0000,2.521,No
K_Uppercase,14.1960,19.0911,0.0000,2.531,No
K_Uppercase,14.2740,19.1591,0.0000,2.541,No
K_Uppercase,14.3520,19.2270,0.0000,2.551,No
K_Uppercase,14.4300,19.2950,0.0000,2.561,No
K_Uppercase,14.5080,19.3630,0.0000,2.571,No
K_Uppercase,14.5859,19.4309,0.0000,2.581,No
K_Uppercase,14.6639,19.4989,0.0000,2.591,No
K_Uppercase,14.7419,19.5668,0.0000,2.601,No
K_Uppercase,14.8199,19.6348,0.0000,2.611,No
K_Uppercase,14.8979,19.7028,0.0000,2.621,No
K_Uppercase,14.9758,19.7707,0.0000,2.631,No
K_Uppercase,15.0538,19.8387,0.0000,2.641,No
K_Uppercase,15.1318,19.9066,0.0000,2.651,No
K_Uppercase,15.2098,19.9746,0.0000,2.661,No
K_Uppercase,15.2878,20.0426,0.0000,2.671,No
K_Uppercase,15.3657,20.1105,0.0000,2.681,No
K_Uppercase,15.4437,20.1785,0.0000,2.691,No
K_Uppercase,15.5217,20.2464,0.0000,2.701,No
K_Uppercase,15.5997,20.3144,0.0000,2.711,No
K_Uppercase,15.6776,20.3823,0.0000,2.721,No
K_Uppercase,15.7556,20.4503,0.0000,2.731,No
K_Uppercase,15.8336,20.5183,0.0000,2.741,No
K_Uppercase,15.9116,20.5862,0.0000,2.751,No
K_Uppercase,15.9896,20.6542,0.0000,2.761,No
K_Uppercase,16.0675,20.7221,0.0000,2.771,No
K_Uppercase,16.1455,20.7901,0.0000,2.781,No
K_Uppercase,16.2235,20.8581,0.0000,2.791,No
K_Uppercase,16.3015,20.9260,0.0000,2.801,No
K_Uppercase,16.3795,20.9940,0.0000,2.811,No
K_Uppercase,16.4574,21.0619,0.0000,2.821,No
K_Uppercase,16.5354,21.1299,0.0000,2.831,No
K_Uppercase,16.6134,21.1979,0.0000,2.841,No
K_Uppercase,16.6914,21.2658,0.0000,2.851,No
K_Uppercase,16.7693,21.3338,0.0000,2.861,No
K_Uppercase,16.8473,21.4017,0.0000,2.871,No
K_Uppercase,16.9253,21.4697,0.0000,2.881,No
K_Uppercase,17.0033,21.5377,0.0000,2.891,No
K_Uppercase,17.0813,21.6056,0.0000,2.901,No
K_Uppercase,17.1343,21.5926,0.5580,2.910,Yes
K_Uppercase,17.1820,21.5788,0.5786,2.920,Yes
K_Uppercase,17.2230,21.5644,0.6008,2.930,Yes
K_Uppercase,17.2591,21.5477,0.6243,2.940,Yes
K_Uppercase,17.2915,21.5277,0.6491,2.950,Yes
K_Uppercase,17.3208,21.5030,0.6750,2.960,Yes
K_Uppercase,17.3476,21.4721,0.7020,2.970,Yes
K_Uppercase,17.3722,21.4330,0.7303,2.980,Yes
K_Uppercase,17.3951,21.3825,0.7600,2.990,Yes
K_Uppercase,17.4172,21.3159,0.7914,3.000,Yes
K_Uppercase,17.4404,21.2250,0.8246,3.010,Yes
K_Uppercase,17.4701,21.0902,0.8601,3.020,Yes
K_Uppercase,17.5275,20.8651,0.8970,3.030,Yes
K_Uppercase,17.6636,20.5349,0.9249,3.040,Yes
K_Uppercase,17.8328,20.2502,0.9430,3.050,Yes
K_Uppercase,18.0087,19.9902,0.9613,3.060,Yes
K_Uppercase,18.2038,19.7218,0.9823,3.070,Yes
K_Uppercase,18.4277,19.4304,1.0058,3.080,Yes
K_Uppercase,18.6709,19.1164,1.0284,3.090,Yes
K_Uppercase,18.9059,18.8023,1.0465,3.100,Yes
K_Uppercase,19.1244,18.5018,1.0613,3.110,Yes
K_Uppercase,19.3334,18.2132,1.0760,3.120,Yes
K_Uppercase,19.5352,17.9335,1.0921,3.130,Yes
K_Uppercase,19.7241,17.6643,1.1095,3.140,Yes
K_Uppercase,19.8944,17.4091,1.1275,3.150,Yes
K_Uppercase,20.0477,17.1687,1.1452,3.160,Yes
K_Uppercase,20.1896,16.9414,1.1626,3.170,Yes
K_Uppercase,20.3260,16.7243,1.1795,3.180,Yes
K_Uppercase,20.4614,16.5144,1.1959,3.190,Yes
K_Uppercase,20.5997,16.3088,1.2115,3.200,Yes
K_Uppercase,20.7439,16.1045,1.2262,3.210,Yes
K_Uppercase,20.8974,15.8975,1.2398,3.220,Yes
K_Uppercase,21.0640,15.6826,1.2520,3.230,Yes
K_Uppercase,21.2491,15.4515,1.2626,3.240,Yes
K_Uppercase,21.4616,15.1894,1.2711,3.250,Yes
K_Uppercase,21.7163,14.8694,1.2763,3.260,Yes
K_Uppercase,22.0189,14.4670,1.2768,3.270,Yes
K_Uppercase,22.3044,14.0675,1.2749,3.280,Yes
K_Uppercase,22.5262,13.7620,1.2741,3.290,Yes
K_Uppercase,22.7080,13.5249,1.2742,3.300,Yes
K_Uppercase,22.8693,13.3263,1.2747,3.310,Yes
K_Uppercase,23.0198,13.1493,1.2750,3.320,Yes
K_Uppercase,23.1640,12.9842,1.2750,3.330,Yes
K_Uppercase,23.3044,12.8247,1.2747,3.340,Yes
K_Uppercase,23.4416,12.6665,1.2739,3.350,Yes
K_Uppercase,23.5748,12.5073,1.2729,3.360,Yes
K_Uppercase,23.7021,12.3475,1.2720,3.370,Yes
K_Uppercase,23.8215,12.1900,1.2715,3.380,Yes
K_Uppercase,23.9327,12.0385,1.2719,3.390,Yes
K_Uppercase,24.0375,11.8947,1.2729,3.400,Yes
K_Uppercase,24.1386,11.7581,1.2745,3.410,Yes
K_Uppercase,24.2386,11.6266,1.2762,3.420,Yes
K_Uppercase,24.3393,11.4980,1.2779,3.430,Yes
K_Uppercase,24.4423,11.3700,1.2793,3.440,Yes
K_Uppercase,24.5484,11.2405,1.2802,3.450,Yes
K_Uppercase,24.6583,11.1078,1.2805,3.460,Yes
K_Uppercase,24.7723,10.9703,1.2803,3.470,Yes
K_Uppercase,24.8904,10.8267,1.2793,3.480,Yes
K_Uppercase,25.0124,10.6762,1.2778,3.490,Yes
K_Uppercase,25.1378,10.5178,1.2757,3.500,Yes
K_Uppercase,25.2659,10.3507,1.2732,3.510,Yes
K_Uppercase,25.3959,10.1734,1.2707,3.520,Yes
K_Uppercase,25.5256,9.9828,1.2688,3.530,Yes
K_Uppercase,25.6483,9.7790,1.2687,3.540,Yes
K_Uppercase,25.7542,9.5797,1.2700,3.550,Yes
K_Uppercase,25.8442,9.4069,1.2701,3.560,Yes
K_Uppercase,25.9265,9.2624,1.2674,3.570,Yes
K_Uppercase,26.0063,9.1399,1.2619,3.580,Yes
K_Uppercase,26.0862,9.0339,1.2540,3.590,Yes
K_Uppercase,26.1675,8.9404,1.2439,3.600,Yes
K_Uppercase,26.2510,8.8570,1.2318,3.610,Yes
K_Uppercase,26.3370,8.7812,1.2179,3.620,Yes
K_Uppercase,26.4251,8.7114,1.2024,3.630,Yes
K_Uppercase,26.5130,8.6460,1.1852,3.640,Yes
K_Uppercase,26.5929,8.5836,1.1660,3.650,Yes
K_Uppercase,26.6529,8.5239,1.1442,3.660,Yes
K_Uppercase,26.6863,8.4672,1.1188,3.670,Yes
K_Uppercase,26.6975,8.4143,1.0896,3.680,Yes
K_Uppercase,26.6946,8.3652,1.0567,3.690,Yes
K_Uppercase,26.6852,8.3201,1.0198,3.700,Yes
K_Uppercase,26.6766,8.2788,0.9787,3.710,Yes
K_Uppercase,26.6786,8.2409,0.9318,3.720,Yes
