Character,x (mm),y (mm),Force (N),Time (s),Contact (Yes/No)
E_Uppercase,14.1767,32.2515,1.3778,1.080,Yes
E_Uppercase,14.3032,32.2459,1.3795,1.090,Yes
E_Uppercase,14.4367,32.2407,1.3810,1.100,Yes
E_Uppercase,14.5779,32.2362,1.3823,1.110,Yes
E_Uppercase,14.7272,32.2324,1.3834,1.120,Yes
E_Uppercase,14.8847,32.2294,1.3844,1.130,Yes
E_Uppercase,15.0504,32.2274,1.3853,1.140,Yes
E_Uppercase,15.2243,32.2264,1.3860,1.150,Yes
E_Uppercase,15.4057,32.2263,1.3867,1.160,Yes
E_Uppercase,15.5948,32.2270,1.3872,1.170,Yes
E_Uppercase,15.7907,32.2286,1.3877,1.180,Yes
E_Uppercase,15.9934,32.2308,1.3881,1.190,Yes
E_Uppercase,16.2023,32.2337,1.3884,1.200,Yes
E_Uppercase,16.4168,32.2371,1.3887,1.210,Yes
E_Uppercase,16.6365,32.2410,1.3889,1.220,Yes
E_Uppercase,16.8609,32.2453,1.3890,1.230,Yes
E_Uppercase,17.0895,32.2498,1.3892,1.240,Yes
E_Uppercase,17.3218,32.2546,1.3893,1.250,Yes
E_Uppercase,17.5574,32.2595,1.3893,1.260,Yes
E_Uppercase,17.7957,32.2644,1.3893,1.270,Yes
E_Uppercase,18.0363,32.2692,1.3893,1.280,Yes
E_Uppercase,18.2786,32.2740,1.3893,1.290,Yes
E_Uppercase,18.5223,32.2786,1.3892,1.300,Yes
E_Uppercase,18.7667,32.2829,1.3890,1.310,Yes
E_Uppercase,19.0115,32.2870,1.3889,1.320,Yes
E_Uppercase,19.2561,32.2909,1.3886,1.330,Yes
E_Uppercase,19.5003,32.2944,1.3884,1.340,Yes
E_Uppercase,19.7435,32.2975,1.3881,1.350,Yes
E_Uppercase,19.9855,32.3003,1.3877,1.360,Yes
E_Uppercase,20.2260,32.3028,1.3873,1.370,Yes
E_Uppercase,20.4646,32.3050,1.3869,1.380,Yes
E_Uppercase,20.7013,32.3068,1.3864,1.390,Yes
E_Uppercase,20.9356,32.3083,1.3858,1.400,Yes
E_Uppercase,21.1677,32.3096,1.3852,1.410,Yes
E_Uppercase,21.3973,32.3105,1.3846,1.420,Yes
E_Uppercase,21.6243,32.3112,1.3840,1.430,Yes
E_Uppercase,21.8488,32.3116,1.3833,1.440,Yes
E_Uppercase,22.0707,32.3119,1.3825,1.450,Yes
E_Uppercase,22.2901,32.3119,1.3818,1.460,Yes
E_Uppercase,22.5069,32.3117,1.3810,1.470,Yes
E_Uppercase,22.7212,32.3114,1.3802,1.480,Yes
E_Uppercase,22.9330,32.3110,1.3794,1.490,Yes
E_Uppercase,23.1426,32.3104,1.3786,1.500,Yes
E_Uppercase,23.3498,32.3097,1.3777,1.510,Yes
E_Uppercase,23.5549,32.3089,1.3769,1.520,Yes
E_Uppercase,23.7580,32.3081,1.3760,1.530,Yes
E_Uppercase,23.9590,32.3071,1.3752,1.540,Yes
E_Uppercase,24.1582,32.3062,1.3743,1.550,Yes
E_Uppercase,24.3557,32.3051,1.3735,1.560,Yes
E_Uppercase,24.5515,32.3041,1.3726,1.570,Yes
E_Uppercase,24.7458,32.3030,1.3718,1.580,Yes
E_Uppercase,24.9386,32.3019,1.3710,1.590,Yes
E_Uppercase,25.1302,32.3008,1.3701,1.600,Yes
E_Uppercase,25.3205,32.2997,1.3694,1.610,Yes
E_Uppercase,25.5098,32.2985,1.3686,1.620,Yes
E_Uppercase,25.6982,32.2974,1.3678,1.630,Yes
E_Uppercase,25.5488,32.1376,0.0000,1.641,No
E_Uppercase,25.3801,31.9779,0.0000,1.651,No
E_Uppercase,25.2114,31.8181,0.0000,1.661,No
E_Uppercase,25.0427,31.6584,0.0000,1.671,No
E_Uppercase,24.8739,31.4986,0.0000,1.681,No
E_Uppercase,24.7052,31.3389,0.0000,1.691,No
E_Uppercase,24.5365,31.1792,0.0000,1.701,No
E_Uppercase,24.3678,31.0194,0.0000,1.711,No
E_Uppercase,24.1990,30.8597,0.0000,1.721,No
E_Uppercase,24.0303,30.7000,0.0000,1.731,No
E_Uppercase,23.8616,30.5402,0.0000,1.741,No
E_Uppercase,23.6929,30.3805,0.0000,1.751,No
E_Uppercase,23.5241,30.2207,0.0000,1.761,No
E_Uppercase,23.3554,30.0610,0.0000,1.771,No
E_Uppercase,23.1867,29.9013,0.0000,1.781,No
E_Uppercase,23.0180,29.7415,0.0000,1.791,No
E_Uppercase,22.8492,29.5818,0.0000,1.801,No
E_Uppercase,22.6805,29.4221,0.0000,1.811,No
E_Uppercase,22.5118,29.2623,0.0000,1.821,No
E_Uppercase,22.3431,29.1026,0.0000,1.831,No
E_Uppercase,22.1743,28.9428,0.0000,1.841,No
E_Uppercase,22.0056,28.7831,0.0000,1.851,No
E_Uppercase,21.8369,28.6234,0.0000,1.861,No
E_Uppercase,21.6682,28.4636,0.0000,1.871,No
E_Uppercase,21.4994,28.3039,0.0000,1.881,No
E_Uppercase,21.3307,28.1442,0.0000,1.891,No
E_Uppercase,21.1620,27.9844,0.0000,1.901,No
E_Uppercase,20.9933,27.8247,0.0000,1.911,No
E_Uppercase,20.8245,27.6649,0.0000,1.921,No
E_Uppercase,20.6558,27.5052,0.0000,1.931,No
E_Uppercase,20.4871,27.3455,0.0000,1.941,No
E_Uppercase,20.3184,27.1857,0.0000,1.951,No
E_Uppercase,20.1496,27.0260,0.0000,1.961,No
E_Uppercase,19.9809,26.8663,0.0000,1.971,No
E_Uppercase,19.8122,26.7065,0.0000,1.981,No
E_Uppercase,19.6435,26.5468,0.0000,1.991,No
E_Uppercase,19.4747,26.3870,0.0000,2.001,No
E_Uppercase,19.3060,26.2273,0.0000,2.011,No
E_Uppercase,19.1373,26.0676,0.0000,2.021,No
E_Uppercase,18.9686,25.9078,0.0000,2.031,No
E_Uppercase,18.7998,25.7481,0.0000,2.041,No
E_Uppercase,18.6311,25.5884,0.0000,2.051,No
E_Uppercase,18.4624,25.4286,0.0000,2.061,No
E_Uppercase,18.2937,25.2689,0.0000,2.071,No
E_Uppercase,18.1249,25.1091,0.0000,2.081,No
E_Uppercase,17.9562,24.9494,0.0000,2.091,No
E_Uppercase,17.7875,24.7897,0.0000,2.101,No
E_Uppercase,17.6188,24.6299,0.0000,2.111,No
E_Uppercase,17.4500,24.4702,0.0000,2.121,No
E_Uppercase,17.2813,24.3104,0.0000,2.131,No
E_Uppercase,17.1126,24.1507,0.0000,2.141,No
E_Uppercase,16.9439,23.9910,0.0000,2.151,No
E_Uppercase,16.7751,23.8312,0.0000,2.161,No
E_Uppercase,16.6064,23.6715,0.0000,2.171,No
E_Uppercase,16.4377,23.5118,0.0000,2.181,No
E_Uppercase,16.2690,23.3520,0.0000,2.191,No
E_Uppercase,16.1003,23.1923,0.0000,2.201,No
E_Uppercase,15.9315,23.0325,0.0000,2.211,No
E_Uppercase,15.7628,22.8728,0.0000,2.221,No
E_Uppercase,15.5941,22.7131,0.0000,2.231,No
E_Uppercase,15.4254,22.5533,0.0000,2.241,No
E_Uppercase,15.2566,22.3936,0.0000,2.251,No
E_Uppercase,15.0879,22.2339,0.0000,2.261,No
E_Uppercase,14.9192,22.0741,0.0000,2.271,No
E_Uppercase,14.7505,21.9144,0.0000,2.281,No
E_Uppercase,14.5817,21.7546,0.0000,2.291,No
E_Uppercase,14.4130,21.5949,0.0000,2.301,No
E_Uppercase,14.2443,21.4352,0.0000,2.311,No
E_Uppercase,14.0756,21.2754,0.0000,2.321,No
E_Uppercase,13.9068,21.1157,0.0000,2.331,No
E_Uppercase,13.7381,20.9560,0.0000,2.341,No
E_Uppercase,13.5694,20.7962,0.0000,2.351,No
E_Uppercase,13.4007,20.6365,0.0000,2.361,No
E_Uppercase,13.2319,20.4767,0.0000,2.371,No
E_Uppercase,13.2093,20.4432,0.2861,2.380,Yes
E_Uppercase,13.2394,20.4538,0.3235,2.390,Yes
E_Uppercase,13.2700,20.4644,0.3609,2.400,Yes
E_Uppercase,13.3013,20.4750,0.3982,2.410,Yes
E_Uppercase,13.3326,20.4856,0.4356,2.420,Yes
E_Uppercase,13.3639,20.4962,0.4730,2.430,Yes
E_Uppercase,13.3952,20.5068,0.5103,2.440,Yes
E_Uppercase,13.4284,20.5175,0.5477,2.450,Yes
E_Uppercase,13.4627,20.5283,0.5851,2.460,Yes
E_Uppercase,13.4970,20.5391,0.6225,2.470,Yes
E_Uppercase,13.5314,20.5499,0.6599,2.480,Yes
E_Uppercase,13.5657,20.5607,0.6973,2.490,Yes
E_Uppercase,13.6141,20.5723,0.7349,2.500,Yes
E_Uppercase,14.2758,20.6243,0.8278,2.510,Yes
E_Uppercase,14.5927,20.6452,0.8786,2.520,Yes
E_Uppercase,14.7918,20.6546,0.9110,2.530,Yes
E_Uppercase,14.9517,20.6588,0.9368,2.540,Yes
E_Uppercase,15.0919,20.6594,0.9591,2.550,Yes
E_Uppercase,15.2215,20.6570,0.9794,2.560,Yes
E_Uppercase,15.3470,20.6517,0.9984,2.570,Yes
E_Uppercase,15.4758,20.6429,1.0171,2.580,Yes
E_Uppercase,15.6240,20.6282,1.0366,2.590,Yes
E_Uppercase,16.3884,20.5859,1.0983,2.600,Yes
E_Uppercase,16.6454,20.6340,1.1236,2.610,Yes
E_Uppercase,16.8568,20.6874,1.1451,2.620,Yes
E_Uppercase,18.7753,20.6572,1.2329,2.630,Yes
E_Uppercase,18.9223,20.6619,1.2332,2.640,Yes
E_Uppercase,19.0700,20.6670,1.2335,2.650,Yes
E_Uppercase,19.2200,20.6723,1.2338,2.660,Yes
E_Uppercase,19.3732,20.6776,1.2341,2.670,Yes
E_Uppercase,19.5302,20.6827,1.2345,2.680,Yes
E_Uppercase,19.6914,20.6874,1.2349,2.690,Yes
E_Uppercase,19.8572,20.6917,1.2354,2.700,Yes
E_Uppercase,20.0279,20.6954,1.2358,2.710,Yes
E_Uppercase,20.2038,20.6983,1.2363,2.720,Yes
E_Uppercase,20.3854,20.7004,1.2368,2.730,Yes
E_Uppercase,20.5731,20.7015,1.2372,2.740,Yes
E_Uppercase,20.7677,20.7015,1.2375,2.750,Yes
E_Uppercase,20.9699,20.7004,1.2378,2.760,Yes
E_Uppercase,21.1810,20.6979,1.2381,2.770,Yes
E_Uppercase,21.4029,20.6941,1.2382,2.780,Yes
E_Uppercase,21.6383,20.6889,1.2383,2.790,Yes
E_Uppercase,21.8914,20.6825,1.2383,2.800,Yes
E_Uppercase,22.1662,20.6761,1.2377,2.810,Yes
E_Uppercase,22.4553,20.6724,1.2362,2.820,Yes
E_Uppercase,22.7235,20.6750,1.2332,2.830,Yes
E_Uppercase,22.9403,20.6829,1.2296,2.840,Yes
E_Uppercase,23.1128,20.6923,1.2263,2.850,Yes
E_Uppercase,23.2574,20.7013,1.2236,2.860,Yes
E_Uppercase,23.3854,20.7090,1.2216,2.870,Yes
E_Uppercase,23.5035,20.7152,1.2203,2.880,Yes
E_Uppercase,23.6161,20.7200,1.2194,2.890,Yes
E_Uppercase,23.7260,20.7233,1.2190,2.900,Yes
E_Uppercase,23.8350,20.7253,1.2190,2.910,Yes
E_Uppercase,23.9448,20.7261,1.2193,2.920,Yes
E_Uppercase,24.0566,20.7257,1.2197,2.930,Yes
E_Uppercase,24.1716,20.7242,1.2200,2.940,Yes
E_Uppercase,24.2910,20.7216,1.2202,2.950,Yes
E_Uppercase,24.4165,20.7178,1.2199,2.960,Yes
E_Uppercase,24.5505,20.7128,1.2189,2.970,Yes
E_Uppercase,24.6968,20.7060,1.2167,2.980,Yes
E_Uppercase,24.8628,20.6969,1.2125,2.990,Yes
E_Uppercase,25.0228,20.6897,1.1990,3.000,Yes
E_Uppercase,25.0710,20.6977,1.1659,3.010,Yes
E_Uppercase,25.0698,20.7112,1.1263,3.020,Yes
E_Uppercase,25.0529,20.7258,1.0848,3.030,Yes
E_Uppercase,25.0276,20.7407,1.0422,3.040,Yes
E_Uppercase,24.9978,20.7554,0.9991,3.050,Yes
E_Uppercase,24.9653,20.7696,0.9556,3.060,Yes
E_Uppercase,24.9312,20.7830,0.9119,3.070,Yes
E_Uppercase,24.8965,20.7952,0.8678,3.080,Yes
E_Uppercase,24.8628,20.8056,0.8236,3.090,Yes
E_Uppercase,24.8325,20.8130,0.7792,3.100,Yes
E_Uppercase,24.8245,20.8085,0.7343,3.110,Yes
E_Uppercase,24.6509,20.6057,0.0000,3.121,No
E_Uppercase,24.4602,20.4109,0.0000,3.131,No
E_Uppercase,24.2695,20.2161,0.0000,3.141,No
E_Uppercase,24.0788,20.0213,0.0000,3.151,No
E_Uppercase,23.8881,19.8266,0.0000,3.161,No
E_Uppercase,23.6975,19.6318,0.0000,3.171,No
E_Uppercase,23.5068,19.4370,0.0000,3.181,No
E_Uppercase,23.3161,19.2422,0.0000,3.191,No
E_Uppercase,23.1254,19.0475,0.0000,3.201,No
E_Uppercase,22.9347,18.8527,0.0000,3.211,No
E_Uppercase,22.7440,18.6579,0.0000,3.221,No
E_Uppercase,22.5533,18.4631,0.0000,3.231,No
E_Uppercase,22.3627,18.2684,0.0000,3.241,No
E_Uppercase,22.1720,18.0736,0.0000,3.251,No
E_Uppercase,21.9813,17.8788,0.0000,3.261,No
E_Uppercase,21.7906,17.6841,0.0000,3.271,No
E_Uppercase,21.5999,17.4893,0.0000,3.281,No
E_Uppercase,21.4092,17.2945,0.0000,3.291,No
E_Uppercase,21.2185,17.0997,0.0000,3.301,No
E_Uppercase,21.0279,16.9050,0.0000,3.311,No
E_Uppercase,20.8372,16.7102,0.0000,3.321,No
E_Uppercase,20.6465,16.5154,0.0000,3.331,No
E_Uppercase,20.4558,16.3206,0.0000,3.341,No
E_Uppercase,20.2651,16.1259,0.0000,3.351,No
E_Uppercase,20.0744,15.9311,0.0000,3.361,No
E_Uppercase,19.8837,15.7363,0.0000,3.371,No
E_Uppercase,19.6930,15.5415,0.0000,3.381,No
E_Uppercase,19.5024,15.3468,0.0000,3.391,No
E_Uppercase,19.3117,15.1520,0.0000,3.401,No
E_Uppercase,19.1210,14.9572,0.0000,3.411,No
E_Uppercase,18.9303,14.7625,0.0000,3.421,No
E_Uppercase,18.7396,14.5677,0.0000,3.431,No
E_Uppercase,18.5489,14.3729,0.0000,3.441,No
E_Uppercase,18.3582,14.1781,0.0000,3.451,No
E_Uppercase,18.1676,13.9834,0.0000,3.461,No
E_Uppercase,17.9769,13.7886,0.0000,3.471,No
E_Uppercase,17.7862,13.5938,0.0000,3.481,No
E_Uppercase,17.5955,13.3990,0.0000,3.491,No
E_Uppercase,17.4048,13.2043,0.0000,3.501,No
E_Uppercase,17.2141,13.0095,0.0000,3.511,No
E_Uppercase,17.0234,12.8147,0.0000,3.521,No
E_Uppercase,16.8328,12.6199,0.0000,3.531,No
E_Uppercase,16.6421,12.4252,0.0000,3.541,No
E_Uppercase,16.4514,12.2304,0.0000,3.551,No
E_Uppercase,16.2607,12.0356,0.0000,3.561,No
E_Uppercase,16.0700,11.8409,0.0000,3.571,No
E_Uppercase,15.8793,11.6461,0.0000,3.581,No
E_Uppercase,15.6886,11.4513,0.0000,3.591,No
E_Uppercase,15.4980,11.2565,0.0000,3.601,No
E_Uppercase,15.3073,11.0618,0.0000,3.611,No
E_Uppercase,15.1166,10.8670,0.0000,3.621,No
E_Uppercase,14.9259,10.6722,0.0000,3.631,No
E_Uppercase,14.7352,10.4774,0.0000,3.641,No
E_Uppercase,14.5445,10.2827,0.0000,3.651,No
E_Uppercase,14.3538,10.0879,0.0000,3.661,No
E_Uppercase,14.1632,9.8931,0.0000,3.671,No
E_Uppercase,13.9725,9.6983,0.0000,3.681,No
E_Uppercase,13.7818,9.5036,0.0000,3.691,No
E_Uppercase,13.5911,9.3088,0.0000,3.701,No
E_Uppercase,13.4976,9.2052,0.2397,3.710,Yes
E_Uppercase,13.5289,9.2166,0.2973,3.720,Yes
E_Uppercase,13.5616,9.2277,0.3544,3.730,Yes
E_Uppercase,13.5955,9.2386,0.4109,3.740,Yes
E_Uppercase,13.6295,9.2496,0.4675,3.750,Yes
E_Uppercase,13.6634,9.2605,0.5241,3.760,Yes
E_Uppercase,13.6974,9.2715,0.5806,3.770,Yes
E_Uppercase,13.7349,9.2818,0.6358,3.780,Yes
E_Uppercase,13.7753,9.2917,0.6898,3.790,Yes
E_Uppercase,13.8157,9.3015,0.7438,3.800,Yes
E_Uppercase,13.8561,9.3114,0.7977,3.810,Yes
E_Uppercase,13.9101,9.3189,0.8466,3.820,Yes
E_Uppercase,14.7521,9.3896,1.0098,3.830,Yes
E_Uppercase,14.9271,9.3756,1.0144,3.840,Yes
E_Uppercase,15.1041,9.3549,1.0189,3.850,Yes
E_Uppercase,15.2916,9.3311,1.0252,3.860,Yes
E_Uppercase,15.5000,9.3073,1.0358,3.870,Yes
E_Uppercase,15.7406,9.2883,1.0530,3.880,Yes
E_Uppercase,16.0122,9.2788,1.0766,3.890,Yes
E_Uppercase,16.3001,9.2788,1.1016,3.900,Yes
E_Uppercase,16.6054,9.2859,1.1247,3.910,Yes
E_Uppercase,16.9516,9.2982,1.1454,3.920,Yes
E_Uppercase,17.3748,9.3138,1.1650,3.930,Yes
E_Uppercase,17.8802,9.3303,1.1856,3.940,Yes
E_Uppercase,18.4155,9.3450,1.2070,3.950,Yes
E_Uppercase,18.9751,9.3506,1.2289,3.960,Yes
E_Uppercase,19.5431,9.3393,1.2487,3.970,Yes
E_Uppercase,20.0023,9.3213,1.2604,3.980,Yes
E_Uppercase,20.3554,9.3059,1.2659,3.990,Yes
E_Uppercase,20.6457,9.2929,1.2680,4.000,Yes
E_Uppercase,20.8969,9.2817,1.2681,4.010,Yes
E_Uppercase,21.1216,9.2714,1.2669,4.020,Yes
E_Uppercase,21.3270,9.2619,1.2647,4.030,Yes
E_Uppercase,21.5179,9.2528,1.2618,4.040,Yes
E_Uppercase,21.6977,9.2440,1.2584,4.050,Yes
E_Uppercase,21.8689,9.2354,1.2545,4.060,Yes
E_Uppercase,22.0340,9.2269,1.2502,4.070,Yes
E_Uppercase,22.1953,9.2187,1.2457,4.080,Yes
E_Uppercase,22.3559,9.2110,1.2409,4.090,Yes
E_Uppercase,22.5198,9.2045,1.2361,4.100,Yes
E_Uppercase,22.6941,9.2009,1.2313,4.110,Yes
E_Uppercase,22.8904,9.2038,1.2273,4.120,Yes
E_Uppercase,23.1242,9.2202,1.2254,4.130,Yes
E_Uppercase,23.3884,9.2527,1.2273,4.140,Yes
E_Uppercase,23.6376,9.2875,1.2318,4.150,Yes
E_Uppercase,23.8525,9.3132,1.2364,4.160,Yes
E_Uppercase,24.0412,9.3293,1.2402,4.170,Yes
E_Uppercase,24.2140,9.3379,1.2433,4.180,Yes
E_Uppercase,24.3781,9.3410,1.2457,4.190,Yes
E_Uppercase,24.5384,9.3404,1.2476,4.200,Yes
E_Uppercase,24.6985,9.3374,1.2492,4.210,Yes
E_Uppercase,24.8607,9.3330,1.2505,4.220,Yes
E_Uppercase,25.0264,9.3278,1.2516,4.230,Yes
E_Uppercase,25.1962,9.3222,1.2524,4.240,Yes
E_Uppercase,25.3702,9.3163,1.2528,4.250,Yes
E_Uppercase,25.5437,9.3100,1.2525,4.260,Yes
E_Uppercase,25.6871,9.3036,1.2499,4.270,Yes
E_Uppercase,25.7532,9.2958,1.2423,4.280,Yes
E_Uppercase,25.7572,9.2848,1.2295,4.290,Yes
E_Uppercase,25.7347,9.2712,1.2131,4.300,Yes
E_Uppercase,25.7045,9.2557,1.1942,4.310,Yes
E_Uppercase,25.6761,9.2392,1.1731,4.320,Yes
E_Uppercase,25.6553,9.2221,1.1500,4.330,Yes
E_Uppercase,25.6461,9.2051,1.1248,4.340,Yes
E_Uppercase,25.6516,9.1891,1.0975,4.350,Yes
E_Uppercase,25.6756,9.1750,1.0676,4.360,Yes
E_Uppercase,25.7235,9.1646,1.0344,4.370,Yes
E_Uppercase,25.8043,9.1605,0.9971,4.380,Yes
E_Uppercase,25.9522,9.1709,0.9523,4.390,Yes
