Character,x (mm),y (mm),Force (N),Time (s),Contact (Yes/No)
K_Lowercase,19.7181,18.7267,0.0000,1.291,No
K_Lowercase,19.8516,18.9232,0.0000,1.301,No
K_Lowercase,19.9852,19.1197,0.0000,1.311,No
K_Lowercase,20.1187,19.3161,0.0000,1.321,No
K_Lowercase,20.2522,19.5126,0.0000,1.331,No
K_Lowercase,20.3857,19.7091,0.0000,1.341,No
K_Lowercase,20.5193,19.9055,0.0000,1.351,No
K_Lowercase,20.6528,20.1020,0.0000,1.361,No
K_Lowercase,20.7863,20.2985,0.0000,1.371,No
K_Lowercase,20.9198,20.4949,0.0000,1.381,No
K_Lowercase,21.0534,20.6914,0.0000,1.391,No
K_Lowercase,21.1869,20.8879,0.0000,1.401,No
K_Lowercase,21.3204,21.0843,0.0000,1.411,No
K_Lowercase,21.4539,21.2808,0.0000,1.421,No
K_Lowercase,21.5875,21.4773,0.0000,1.431,No
K_Lowercase,21.7210,21.6737,0.0000,1.441,No
K_Lowercase,21.8545,21.8702,0.0000,1.451,No
K_Lowercase,21.9881,22.0667,0.0000,1.461,No
K_Lowercase,22.1216,22.2631,0.0000,1.471,No
K_Lowercase,22.2551,22.4596,0.0000,1.481,No
K_Lowercase,22.3886,22.6561,0.0000,1.491,No
K_Lowercase,22.5222,22.8525,0.0000,1.501,No
K_Lowercase,22.6557,23.0490,0.0000,1.511,No
K_Lowercase,22.7892,23.2455,0.0000,1.521,No
K_Lowercase,22.9227,23.4419,0.0000,1.531,No
K_Lowercase,23.0563,23.6384,0.0000,1.541,No
K_Lowercase,23.1898,23.8349,0.0000,1.551,No
K_Lowercase,23.3233,24.0314,0.0000,1.561,No
K_Lowercase,23.4568,24.2278,0.0000,1.571,No
K_Lowercase,23.5904,24.4243,0.0000,1.581,No
K_Lowercase,23.7239,24.6208,0.0000,1.591,No
K_Lowercase,23.8574,24.8172,0.0000,1.601,No
K_Lowercase,23.9909,25.0137,0.0000,1.611,No
K_Lowercase,24.1245,25.2102,0.0000,1.621,No
K_Lowercase,24.2580,25.4066,0.0000,1.631,No
K_Lowercase,24.3915,25.6031,0.0000,1.641,No
K_Lowercase,24.5250,25.7996,0.0000,1.651,No
K_Lowercase,24.6586,25.9960,0.0000,1.661,No
K_Lowercase,24.7921,26.1925,0.0000,1.671,No
K_Lowercase,24.9256,26.3890,0.0000,1.681,No
K_Lowercase,24.9461,26.4638,0.5389,1.690,Yes
K_Lowercase,24.5915,26.1383,0.5698,1.700,Yes
K_Lowercase,24.2961,25.8619,0.5977,1.710,Yes
K_Lowercase,24.0225,25.6042,0.6249,1.720,Yes
K_Lowercase,23.7516,25.3494,0.6525,1.730,Yes
K_Lowercase,23.4683,25.0846,0.6810,1.740,Yes
K_Lowercase,23.1580,24.7969,0.7107,1.750,Yes
K_Lowercase,22.8108,24.4762,0.7406,1.760,Yes
K_Lowercase,22.4398,24.1323,0.7682,1.770,Yes
K_Lowercase,22.0858,23.8006,0.7907,1.780,Yes
K_Lowercase,21.7758,23.5064,0.8082,1.790,Yes
K_Lowercase,21.5083,23.2501,0.8223,1.800,Yes
K_Lowercase,21.2732,23.0237,0.8344,1.810,Yes
K_Lowercase,21.0609,22.8189,0.8453,1.820,Yes
K_Lowercase,20.8641,22.6292,0.8557,1.830,Yes
K_Lowercase,20.6765,22.4490,0.8658,1.840,Yes
K_Lowercase,20.4928,22.2733,0.8761,1.850,Yes
K_Lowercase,20.3073,22.0968,0.8869,1.860,Yes
K_Lowercase,20.1133,21.9132,0.8986,1.870,Yes
K_Lowercase,19.9003,21.7128,0.9118,1.880,Yes
K_Lowercase,19.6512,21.4794,0.9276,1.890,Yes
K_Lowercase,19.3259,21.1754,0.9482,1.900,Yes
K_Lowercase,18.8148,20.6967,0.9795,1.910,Yes
K_Lowercase,18.0522,19.9773,1.0220,1.920,Yes
K_Lowercase,17.4526,19.4110,1.0523,1.930,Yes
K_Lowercase,17.0057,18.9931,1.0734,1.940,Yes
K_Lowercase,16.6309,18.6493,1.0899,1.950,Yes
K_Lowercase,16.3022,18.3557,1.1029,1.960,Yes
K_Lowercase,16.0173,18.1092,1.1123,1.970,Yes
K_Lowercase,15.7808,17.9116,1.1182,1.980,Yes
K_Lowercase,15.5923,17.7591,1.1206,1.990,Yes
K_Lowercase,15.4450,17.6432,1.1204,2.000,Yes
K_Lowercase,15.3303,17.5550,1.1180,2.010,Yes
K_Lowercase,15.2404,17.4873,1.1142,2.020,Yes
K_Lowercase,15.1700,17.4351,1.1092,2.030,Yes
K_Lowercase,15.1151,17.3949,1.1033,2.040,Yes
K_Lowercase,15.0720,17.3636,1.0966,2.050,Yes
K_Lowercase,15.0392,17.3397,1.0893,2.060,Yes
K_Lowercase,15.0144,17.3216,1.0816,2.070,Yes
K_Lowercase,14.9970,17.3085,1.0733,2.080,Yes
K_Lowercase,14.9853,17.2992,1.0647,2.090,Yes
K_Lowercase,14.9787,17.2931,1.0557,2.100,Yes
K_Lowercase,14.9765,17.2897,1.0465,2.110,Yes
K_Lowercase,14.9786,17.2888,1.0368,2.120,Yes
K_Lowercase,14.9842,17.2897,1.0269,2.130,Yes
K_Lowercase,14.9929,17.2921,1.0168,2.140,Yes
K_Lowercase,15.0045,17.2958,1.0063,2.150,Yes
K_Lowercase,15.0188,17.3006,0.9956,2.160,Yes
K_Lowercase,15.0355,17.3063,0.9846,2.170,Yes
K_Lowercase,15.0546,17.3126,0.9733,2.180,Yes
K_Lowercase,15.0759,17.3195,0.9618,2.190,Yes
K_Lowercase,15.0993,17.3269,0.9500,2.200,Yes
K_Lowercase,15.1248,17.3346,0.9379,2.210,Yes
K_Lowercase,15.1525,17.3426,0.9255,2.220,Yes
K_Lowercase,15.1824,17.3510,0.9127,2.230,Yes
K_Lowercase,15.2145,17.3598,0.8997,2.240,Yes
K_Lowercase,15.2492,17.3691,0.8864,2.250,Yes
K_Lowercase,15.2868,17.3794,0.8727,2.260,Yes
K_Lowercase,15.3272,17.3908,0.8587,2.270,Yes
K_Lowercase,15.3708,17.4040,0.8445,2.280,Yes
K_Lowercase,15.4182,17.4198,0.8301,2.290,Yes
K_Lowercase,15.4689,17.4387,0.8156,2.300,Yes
K_Lowercase,15.5231,17.4617,0.8012,2.310,Yes
K_Lowercase,15.5801,17.4892,0.7870,2.320,Yes
K_Lowercase,15.6389,17.5209,0.7732,2.330,Yes
K_Lowercase,15.6985,17.5567,0.7599,2.340,Yes
K_Lowercase,15.7581,17.5954,0.7471,2.350,Yes
K_Lowercase,15.8168,17.6365,0.7349,2.360,Yes
K_Lowercase,15.8744,17.6788,0.7230,2.370,Yes
K_Lowercase,15.9305,17.7219,0.7117,2.380,Yes
K_Lowercase,15.9850,17.7652,0.7007,2.390,Yes
K_Lowercase,16.0380,17.8085,0.6900,2.400,Yes
K_Lowercase,16.0895,17.8515,0.6796,2.410,Yes
K_Lowercase,16.1398,17.8941,0.6694,2.420,Yes
K_Lowercase,16.1888,17.9361,0.6596,2.430,Yes
K_Lowercase,16.2367,17.9776,0.6499,2.440,Yes
K_Lowercase,16.2836,18.0185,0.6404,2.450,Yes
K_Lowercase,16.3298,18.0589,0.6311,2.460,Yes
K_Lowercase,16.3753,18.0987,0.6221,2.470,Yes
K_Lowercase,16.4202,18.1380,0.6132,2.480,Yes
K_Lowercase,16.4648,18.1768,0.6045,2.490,Yes
K_Lowercase,16.5092,18.2153,0.5959,2.500,Yes
K_Lowercase,16.5537,18.2534,0.5876,2.510,Yes
K_Lowercase,16.5986,18.2914,0.5795,2.520,Yes
K_Lowercase,16.6442,18.3293,0.5716,2.530,Yes
K_Lowercase,16.6910,18.3673,0.5639,2.540,Yes
K_Lowercase,16.7400,18.4059,0.5567,2.550,Yes
K_Lowercase,16.7929,18.4455,0.5500,2.560,Yes
K_Lowercase,16.8540,18.4876,0.5444,2.570,Yes
K_Lowercase,16.9382,18.5372,0.5420,2.580,Yes
K_Lowercase,17.2883,18.6044,0.6319,2.590,Yes
K_Lowercase,17.3465,18.6133,0.6463,2.600,Yes
K_Lowercase,17.3938,18.6209,0.6561,2.610,Yes
K_Lowercase,17.4359,18.6275,0.6637,2.620,Yes
K_Lowercase,17.4752,18.6332,0.6700,2.630,Yes
K_Lowercase,17.5129,18.6381,0.6756,2.640,Yes
K_Lowercase,17.5488,18.6418,0.6805,2.650,Yes
K_Lowercase,17.5838,18.6444,0.6849,2.660,Yes
K_Lowercase,17.6183,18.6464,0.6891,2.670,Yes
K_Lowercase,17.6520,18.6465,0.6929,2.680,Yes
K_Lowercase,17.6857,18.6461,0.6967,2.690,Yes
K_Lowercase,17.7190,18.6437,0.7004,2.700,Yes
K_Lowercase,17.7524,18.6402,0.7042,2.710,Yes
K_Lowercase,17.7858,18.6350,0.7080,2.720,Yes
K_Lowercase,17.8195,18.6279,0.7120,2.730,Yes
K_Lowercase,17.8534,18.6193,0.7161,2.740,Yes
K_Lowercase,17.8881,18.6076,0.7207,2.750,Yes
K_Lowercase,17.9233,18.5943,0.7255,2.760,Yes
K_Lowercase,17.9597,18.5769,0.7310,2.770,Yes
K_Lowercase,17.9975,18.5559,0.7373,2.780,Yes
K_Lowercase,18.0367,18.5310,0.7443,2.790,Yes
K_Lowercase,18.0781,18.5006,0.7525,2.800,Yes
K_Lowercase,18.1233,18.4617,0.7627,2.810,Yes
K_Lowercase,18.1732,18.4123,0.7752,2.820,Yes
K_Lowercase,18.2308,18.3468,0.7915,2.830,Yes
K_Lowercase,18.2992,18.2596,0.8128,2.840,Yes
K_Lowercase,18.3856,18.1365,0.8417,2.850,Yes
K_Lowercase,18.4961,17.9672,0.8792,2.860,Yes
K_Lowercase,18.6347,17.7462,0.9236,2.870,Yes
K_Lowercase,18.8105,17.4620,0.9741,2.880,Yes
K_Lowercase,19.0631,17.0580,1.0357,2.890,Yes
K_Lowercase,19.5207,16.3484,1.1218,2.900,Yes
K_Lowercase,19.9316,15.7201,1.1783,2.910,Yes
K_Lowercase,20.1678,15.3533,1.2050,2.920,Yes
K_Lowercase,20.3433,15.0764,1.2231,2.930,Yes
K_Lowercase,20.4906,14.8410,1.2377,2.940,Yes
K_Lowercase,20.6222,14.6289,1.2502,2.950,Yes
K_Lowercase,20.7440,14.4316,1.2615,2.960,Yes
K_Lowercase,20.8592,14.2443,1.2719,2.970,Yes
K_Lowercase,20.9701,14.0640,1.2817,2.980,Yes
K_Lowercase,21.0778,13.8890,1.2909,2.990,Yes
K_Lowercase,21.1834,13.7178,1.2996,3.000,Yes
K_Lowercase,21.2876,13.5495,1.3080,3.010,Yes
K_Lowercase,21.3911,13.3832,1.3159,3.020,Yes
K_Lowercase,21.4942,13.2181,1.3236,3.030,Yes
K_Lowercase,21.5976,13.0536,1.3310,3.040,Yes
K_Lowercase,21.7018,12.8890,1.3381,3.050,Yes
K_Lowercase,21.8075,12.7232,1.3451,3.060,Yes
K_Lowercase,21.9157,12.5550,1.3519,3.070,Yes
K_Lowercase,22.0280,12.3828,1.3587,3.080,Yes
K_Lowercase,22.1471,12.2034,1.3657,3.090,Yes
K_Lowercase,22.2781,12.0108,1.3731,3.100,Yes
K_Lowercase,22.4343,11.7895,1.3818,3.110,Yes
K_Lowercase,22.6735,11.4699,1.3951,3.120,Yes
K_Lowercase,23.5357,10.3892,1.4332,3.130,Yes
K_Lowercase,23.6988,10.1853,1.4357,3.140,Yes
K_Lowercase,23.8205,10.0346,1.4368,3.150,Yes
K_Lowercase,23.9240,9.9074,1.4374,3.160,Yes
K_Lowercase,24.0171,9.7935,1.4379,3.170,Yes
K_Lowercase,24.1028,9.6884,1.4382,3.180,Yes
K_Lowercase,24.1829,9.5898,1.4385,3.190,Yes
K_Lowercase,24.2584,9.4958,1.4388,3.200,Yes
K_Lowercase,24.3301,9.4053,1.4392,3.210,Yes
K_Lowercase,24.3984,9.3175,1.4396,3.220,Yes
K_Lowercase,24.4636,9.2315,1.4401,3.230,Yes
K_Lowercase,24.5259,9.1470,1.4408,3.240,Yes
K_Lowercase,24.5853,9.0633,1.4415,3.250,Yes
K_Lowercase,24.6422,8.9799,1.4424,3.260,Yes
K_Lowercase,24.6965,8.8962,1.4435,3.270,Yes
K_Lowercase,24.7482,8.8117,1.4448,3.280,Yes
K_Lowercase,24.7975,8.7256,1.4462,3.290,Yes
K_Lowercase,24.8443,8.6371,1.4480,3.300,Yes
