Character,x (mm),y (mm),Force (N),Time (s),Contact (Yes/No)
C_Lowercase,12.3362,15.6110,1.3845,1.020,Yes
C_Lowercase,12.3761,15.3630,1.3874,1.030,Yes
C_Lowercase,12.4172,15.1154,1.3901,1.040,Yes
C_Lowercase,12.4595,14.8683,1.3924,1.050,Yes
C_Lowercase,12.5029,14.6223,1.3943,1.060,Yes
C_Lowercase,12.5473,14.3778,1.3958,1.070,Yes
C_Lowercase,12.5931,14.1357,1.3968,1.080,Yes
C_Lowercase,12.6407,13.8970,1.3974,1.090,Yes
C_Lowercase,12.6905,13.6628,1.3976,1.100,Yes
C_Lowercase,12.7433,13.4345,1.3974,1.110,Yes
C_Lowercase,12.8001,13.2135,1.3969,1.120,Yes
C_Lowercase,12.8620,13.0009,1.3962,1.130,Yes
C_Lowercase,12.9297,12.7976,1.3955,1.140,Yes
C_Lowercase,13.0042,12.6041,1.3949,1.150,Yes
C_Lowercase,13.0861,12.4208,1.3944,1.160,Yes
C_Lowercase,13.1756,12.2472,1.3941,1.170,Yes
C_Lowercase,13.2727,12.0828,1.3941,1.180,Yes
C_Lowercase,13.3774,11.9270,1.3944,1.190,Yes
C_Lowercase,13.4893,11.7790,1.3949,1.200,Yes
C_Lowercase,13.6078,11.6378,1.3956,1.210,Yes
C_Lowercase,13.7326,11.5028,1.3965,1.220,Yes
C_Lowercase,13.8628,11.3730,1.3976,1.230,Yes
C_Lowercase,13.9981,11.2478,1.3987,1.240,Yes
C_Lowercase,14.1379,11.1267,1.3998,1.250,Yes
C_Lowercase,14.2814,11.0088,1.4009,1.260,Yes
C_Lowercase,14.4282,10.8938,1.4019,1.270,Yes
C_Lowercase,14.5779,10.7815,1.4027,1.280,Yes
C_Lowercase,14.7298,10.6712,1.4034,1.290,Yes
C_Lowercase,14.8836,10.5627,1.4038,1.300,Yes
C_Lowercase,15.0388,10.4559,1.4040,1.310,Yes
C_Lowercase,15.1951,10.3503,1.4038,1.320,Yes
C_Lowercase,15.3522,10.2457,1.4034,1.330,Yes
C_Lowercase,15.5097,10.1418,1.4026,1.340,Yes
C_Lowercase,15.6677,10.0381,1.4014,1.350,Yes
C_Lowercase,15.8258,9.9343,1.3998,1.360,Yes
C_Lowercase,15.9843,9.8299,1.3978,1.370,Yes
C_Lowercase,16.1435,9.7242,1.3954,1.380,Yes
C_Lowercase,16.3037,9.6168,1.3926,1.390,Yes
C_Lowercase,16.4660,9.5075,1.3894,1.400,Yes
C_Lowercase,16.6313,9.3961,1.3858,1.410,Yes
C_Lowercase,16.8014,9.2834,1.3818,1.420,Yes
C_Lowercase,16.9781,9.1705,1.3774,1.430,Yes
C_Lowercase,17.1633,9.0597,1.3727,1.440,Yes
C_Lowercase,17.3594,8.9543,1.3677,1.450,Yes
C_Lowercase,17.5678,8.8584,1.3625,1.460,Yes
C_Lowercase,17.7890,8.7763,1.3570,1.470,Yes
C_Lowercase,18.0230,8.7121,1.3513,1.480,Yes
C_Lowercase,18.2679,8.6687,1.3454,1.490,Yes
C_Lowercase,18.5211,8.6478,1.3391,1.500,Yes
C_Lowercase,18.7791,8.6496,1.3325,1.510,Yes
C_Lowercase,19.0381,8.6737,1.3259,1.520,Yes
C_Lowercase,19.2935,8.7181,1.3194,1.530,Yes
C_Lowercase,19.5413,8.7799,1.3136,1.540,Yes
C_Lowercase,19.7786,8.8555,1.3087,1.550,Yes
C_Lowercase,20.0040,8.9406,1.3050,1.560,Yes
C_Lowercase,20.2176,9.0319,1.3025,1.570,Yes
C_Lowercase,20.4203,9.1266,1.3013,1.580,Yes
C_Lowercase,20.6141,9.2228,1.3009,1.590,Yes
C_Lowercase,20.8000,9.3194,1.3014,1.600,Yes
C_Lowercase,20.9799,9.4160,1.3023,1.610,Yes
C_Lowercase,21.1545,9.5123,1.3037,1.620,Yes
C_Lowercase,21.3249,9.6082,1.3053,1.630,Yes
C_Lowercase,21.4917,9.7039,1.3070,1.640,Yes
C_Lowercase,21.6555,9.7995,1.3087,1.650,Yes
C_Lowercase,21.8164,9.8950,1.3105,1.660,Yes
C_Lowercase,21.9749,9.9907,1.3122,1.670,Yes
C_Lowercase,22.1312,10.0865,1.3138,1.680,Yes
C_Lowercase,22.2854,10.1825,1.3152,1.690,Yes
C_Lowercase,22.4377,10.2788,1.3165,1.700,Yes
C_Lowercase,22.5880,10.3754,1.3176,1.710,Yes
C_Lowercase,22.7364,10.4722,1.3185,1.720,Yes
C_Lowercase,22.8830,10.5692,1.3192,1.730,Yes
C_Lowercase,23.0278,10.6664,1.3197,1.740,Yes
C_Lowercase,23.1709,10.7638,1.3200,1.750,Yes
C_Lowercase,23.3123,10.8613,1.3200,1.760,Yes
C_Lowercase,23.4519,10.9588,1.3198,1.770,Yes
C_Lowercase,23.5899,11.0563,1.3194,1.780,Yes
C_Lowercase,23.7261,11.1537,1.3187,1.790,Yes
C_Lowercase,23.8607,11.2510,1.3177,1.800,Yes
C_Lowercase,23.9935,11.3480,1.3166,1.810,Yes
C_Lowercase,24.1247,11.4449,1.3151,1.820,Yes
C_Lowercase,24.2541,11.5414,1.3135,1.830,Yes
C_Lowercase,24.3819,11.6375,1.3116,1.840,Yes
C_Lowercase,24.5080,11.7332,1.3095,1.850,Yes
C_Lowercase,24.6325,11.8284,1.3071,1.860,Yes
C_Lowercase,24.7552,11.9231,1.3045,1.870,Yes
C_Lowercase,24.8763,12.0172,1.3018,1.880,Yes
C_Lowercase,24.9958,12.1108,1.2988,1.890,Yes
C_Lowercase,25.1135,12.2037,1.2956,1.900,Yes
C_Lowercase,25.2295,12.2959,1.2922,1.910,Yes
C_Lowercase,25.3438,12.3873,1.2886,1.920,Yes
C_Lowercase,25.4564,12.4781,1.2848,1.930,Yes
C_Lowercase,25.5671,12.5681,1.2809,1.940,Yes
