Character,x (mm),y (mm),Force (N),Time (s),Contact (Yes/No)
N_Lowercase,23.5473,24.2477,1.1797,2.130,Yes
N_Lowercase,23.6697,24.0050,1.1839,2.140,Yes
N_Lowercase,23.7821,23.7615,1.1885,2.150,Yes
N_Lowercase,23.8845,23.5199,1.1932,2.160,Yes
N_Lowercase,23.9765,23.2821,1.1981,2.170,Yes
N_Lowercase,24.0586,23.0492,1.2030,2.180,Yes
N_Lowercase,24.1314,22.8215,1.2078,2.190,Yes
N_Lowercase,24.1957,22.5987,1.2123,2.200,Yes
N_Lowercase,24.2530,22.3800,1.2164,2.210,Yes
N_Lowercase,24.3044,22.1642,1.2199,2.220,Yes
N_Lowercase,24.3511,21.9499,1.2227,2.230,Yes
N_Lowercase,24.3945,21.7358,1.2248,2.240,Yes
N_Lowercase,24.4354,21.5203,1.2260,2.250,Yes
N_Lowercase,24.4747,21.3023,1.2263,2.260,Yes
N_Lowercase,24.5129,21.0805,1.2256,2.270,Yes
N_Lowercase,24.5503,20.8539,1.2241,2.280,Yes
N_Lowercase,24.5869,20.6219,1.2218,2.290,Yes
N_Lowercase,24.6227,20.3839,1.2186,2.300,Yes
N_Lowercase,24.6576,20.1392,1.2147,2.310,Yes
N_Lowercase,24.6914,19.8877,1.2102,2.320,Yes
N_Lowercase,24.7240,19.6291,1.2051,2.330,Yes
N_Lowercase,24.7554,19.3633,1.1996,2.340,Yes
N_Lowercase,24.7855,19.0902,1.1937,2.350,Yes
N_Lowercase,24.8142,18.8102,1.1877,2.360,Yes
N_Lowercase,24.8416,18.5233,1.1817,2.370,Yes
N_Lowercase,24.8677,18.2306,1.1760,2.380,Yes
N_Lowercase,24.8926,17.9329,1.1708,2.390,Yes
N_Lowercase,24.9162,17.6315,1.1664,2.400,Yes
N_Lowercase,24.9386,17.3283,1.1631,2.410,Yes
N_Lowercase,24.9599,17.0249,1.1610,2.420,Yes
N_Lowercase,24.9800,16.7233,1.1603,2.430,Yes
N_Lowercase,24.9987,16.4251,1.1610,2.440,Yes
N_Lowercase,25.0160,16.1318,1.1632,2.450,Yes
N_Lowercase,25.0315,15.8443,1.1666,2.460,Yes
N_Lowercase,25.0448,15.5637,1.1710,2.470,Yes
N_Lowercase,25.0554,15.2905,1.1764,2.480,Yes
N_Lowercase,25.0629,15.0255,1.1824,2.490,Yes
N_Lowercase,25.0668,14.7693,1.1888,2.500,Yes
N_Lowercase,25.0666,14.5223,1.1954,2.510,Yes
N_Lowercase,25.0622,14.2848,1.2019,2.520,Yes
N_Lowercase,25.0539,14.0560,1.2081,2.530,Yes
N_Lowercase,25.0421,13.8343,1.2136,2.540,Yes
N_Lowercase,25.0280,13.6166,1.2185,2.550,Yes
N_Lowercase,25.0129,13.3994,1.2224,2.560,Yes
N_Lowercase,24.9983,13.1794,1.2254,2.570,Yes
N_Lowercase,24.9858,12.9551,1.2274,2.580,Yes
N_Lowercase,24.9761,12.7279,1.2285,2.590,Yes
N_Lowercase,24.9694,12.5012,1.2288,2.600,Yes
N_Lowercase,24.9655,12.2792,1.2283,2.610,Yes
N_Lowercase,24.9639,12.0647,1.2273,2.620,Yes
N_Lowercase,24.9640,11.8596,1.2259,2.630,Yes
N_Lowercase,24.9655,11.6647,1.2240,2.640,Yes
N_Lowercase,24.9679,11.4796,1.2218,2.650,Yes
N_Lowercase,24.9711,11.3037,1.2193,2.660,Yes
N_Lowercase,24.9748,11.1365,1.2167,2.670,Yes
N_Lowercase,24.9788,10.9767,1.2138,2.680,Yes
N_Lowercase,24.9832,10.8240,1.2109,2.690,Yes
N_Lowercase,24.9878,10.6774,1.2078,2.700,Yes
N_Lowercase,24.9926,10.5360,1.2046,2.710,Yes
N_Lowercase,24.9975,10.3994,1.2014,2.720,Yes
N_Lowercase,25.0026,10.2667,1.1982,2.730,Yes
N_Lowercase,25.0077,10.1375,1.1949,2.740,Yes
N_Lowercase,25.0129,10.0112,1.1916,2.750,Yes
N_Lowercase,25.0181,9.8872,1.1883,2.760,Yes
N_Lowercase,25.0233,9.7650,1.1851,2.770,Yes
N_Lowercase,25.0286,9.6440,1.1820,2.780,Yes
N_Lowercase,25.0339,9.5235,1.1789,2.790,Yes
N_Lowercase,25.0392,9.4030,1.1759,2.800,Yes
N_Lowercase,25.0444,9.2815,1.1731,2.810,Yes
N_Lowercase,25.0496,9.1582,1.1704,2.820,Yes
N_Lowercase,25.0548,9.0317,1.1680,2.830,Yes
