Character,x (mm),y (mm),Force (N),Time (s),Contact (Yes/No)
M_Lowercase,7.3188,14.1971,0.9763,0.850,Yes
M_Lowercase,7.3667,14.5136,0.9720,0.860,Yes
M_Lowercase,7.4169,14.8399,0.9681,0.870,Yes
M_Lowercase,7.4692,15.1738,0.9647,0.880,Yes
M_Lowercase,7.5234,15.5131,0.9617,0.890,Yes
M_Lowercase,7.5793,15.8556,0.9590,0.900,Yes
M_Lowercase,7.6369,16.1992,0.9568,0.910,Yes
M_Lowercase,7.6962,16.5420,0.9549,0.920,Yes
M_Lowercase,7.7572,16.8821,0.9534,0.930,Yes
M_Lowercase,7.8201,17.2176,0.9523,0.940,Yes
M_Lowercase,7.8850,17.5464,0.9516,0.950,Yes
M_Lowercase,7.9520,17.8666,0.9512,0.960,Yes
M_Lowercase,8.0214,18.1766,0.9514,0.970,Yes
M_Lowercase,8.0932,18.4746,0.9519,0.980,Yes
M_Lowercase,8.1676,18.7592,0.9529,0.990,Yes
M_Lowercase,8.2447,19.0290,0.9544,1.000,Yes
M_Lowercase,8.3244,19.2833,0.9563,1.010,Yes
M_Lowercase,8.4070,19.5213,0.9587,1.020,Yes
M_Lowercase,8.4924,19.7426,0.9615,1.030,Yes
M_Lowercase,8.5804,19.9484,0.9647,1.040,Yes
M_Lowercase,8.6713,20.1389,0.9682,1.050,Yes
M_Lowercase,8.7652,20.3145,0.9720,1.060,Yes
M_Lowercase,8.8620,20.4777,0.9761,1.070,Yes
M_Lowercase,8.9623,20.6284,0.9804,1.080,Yes
M_Lowercase,9.0661,20.7695,0.9848,1.090,Yes
M_Lowercase,9.1742,20.9024,0.9892,1.100,Yes
M_Lowercase,9.2874,21.0286,0.9936,1.110,Yes
M_Lowercase,9.4061,21.1508,0.9980,1.120,Yes
M_Lowercase,9.5322,21.2708,1.0021,1.130,Yes
M_Lowercase,9.6666,21.3909,1.0060,1.140,Yes
M_Lowercase,9.8099,21.5128,1.0095,1.150,Yes
M_Lowercase,9.9654,21.6389,1.0126,1.160,Yes
M_Lowercase,10.1316,21.7693,1.0152,1.170,Yes
M_Lowercase,10.3103,21.9045,1.0174,1.180,Yes
M_Lowercase,10.4993,22.0428,1.0193,1.190,Yes
M_Lowercase,10.6968,22.1817,1.0209,1.200,Yes
M_Lowercase,10.8998,22.3183,1.0225,1.210,Yes
M_Lowercase,11.1052,22.4502,1.0242,1.220,Yes
M_Lowercase,11.3104,22.5744,1.0262,1.230,Yes
M_Lowercase,11.5136,22.6908,1.0284,1.240,Yes
M_Lowercase,11.7137,22.7990,1.0309,1.250,Yes
M_Lowercase,11.9096,22.8981,1.0338,1.260,Yes
M_Lowercase,12.1011,22.9890,1.0369,1.270,Yes
M_Lowercase,12.2884,23.0726,1.0404,1.280,Yes
M_Lowercase,12.4714,23.1492,1.0442,1.290,Yes
M_Lowercase,12.6503,23.2195,1.0482,1.300,Yes
M_Lowercase,12.8251,23.2838,1.0524,1.310,Yes
M_Lowercase,12.9961,23.3426,1.0569,1.320,Yes
M_Lowercase,13.1633,23.3963,1.0615,1.330,Yes
M_Lowercase,13.3268,23.4451,1.0664,1.340,Yes
M_Lowercase,13.4869,23.4894,1.0714,1.350,Yes
M_Lowercase,13.6435,23.5294,1.0766,1.360,Yes
M_Lowercase,13.7968,23.5651,1.0819,1.370,Yes
M_Lowercase,13.9468,23.5967,1.0874,1.380,Yes
M_Lowercase,14.0936,23.6242,1.0931,1.390,Yes
M_Lowercase,14.2372,23.6477,1.0989,1.400,Yes
M_Lowercase,14.3777,23.6671,1.1048,1.410,Yes
M_Lowercase,14.5146,23.6818,1.1109,1.420,Yes
M_Lowercase,14.6482,23.6921,1.1171,1.430,Yes
M_Lowercase,14.7787,23.6978,1.1234,1.440,Yes
M_Lowercase,14.9060,23.6989,1.1299,1.450,Yes
M_Lowercase,15.0301,23.6951,1.1365,1.460,Yes
M_Lowercase,15.1510,23.6861,1.1432,1.470,Yes
M_Lowercase,15.2688,23.6715,1.1500,1.480,Yes
M_Lowercase,15.3830,23.6505,1.1569,1.490,Yes
M_Lowercase,15.4936,23.6225,1.1639,1.500,Yes
M_Lowercase,15.6010,23.5874,1.1711,1.510,Yes
M_Lowercase,15.7052,23.5447,1.1783,1.520,Yes
M_Lowercase,15.8061,23.4936,1.1856,1.530,Yes
M_Lowercase,15.9037,23.4333,1.1930,1.540,Yes
M_Lowercase,15.9981,23.3628,1.2005,1.550,Yes
M_Lowercase,16.0894,23.2811,1.2080,1.560,Yes
M_Lowercase,16.1778,23.1872,1.2155,1.570,Yes
M_Lowercase,16.2633,23.0797,1.2231,1.580,Yes
M_Lowercase,16.3464,22.9576,1.2305,1.590,Yes
M_Lowercase,16.4273,22.8199,1.2379,1.600,Yes
M_Lowercase,16.5065,22.6632,1.2452,1.610,Yes
M_Lowercase,16.5846,22.4887,1.2522,1.620,Yes
M_Lowercase,16.6623,22.2965,1.2590,1.630,Yes
M_Lowercase,16.7402,22.0844,1.2655,1.640,Yes
M_Lowercase,16.8188,21.8561,1.2716,1.650,Yes
M_Lowercase,16.8983,21.6127,1.2773,1.660,Yes
M_Lowercase,16.9788,21.3567,1.2826,1.670,Yes
M_Lowercase,17.0598,21.0919,1.2875,1.680,Yes
M_Lowercase,17.1407,20.8211,1.2920,1.690,Yes
M_Lowercase,17.2209,20.5466,1.2963,1.700,Yes
M_Lowercase,17.2998,20.2705,1.3003,1.710,Yes
M_Lowercase,17.3767,19.9945,1.3040,1.720,Yes
M_Lowercase,17.4511,19.7199,1.3076,1.730,Yes
M_Lowercase,17.5228,19.4476,1.3110,1.740,Yes
M_Lowercase,17.5915,19.1785,1.3142,1.750,Yes
M_Lowercase,17.6571,18.9131,1.3172,1.760,Yes
M_Lowercase,17.7191,18.6525,1.3200,1.770,Yes
M_Lowercase,17.7778,18.3970,1.3226,1.780,Yes
M_Lowercase,17.8330,18.1470,1.3249,1.790,Yes
M_Lowercase,17.8849,17.9029,1.3270,1.800,Yes
M_Lowercase,17.9331,17.6657,1.3288,1.810,Yes
M_Lowercase,17.9780,17.4351,1.3303,1.820,Yes
M_Lowercase,18.0195,17.2120,1.3314,1.830,Yes
M_Lowercase,18.0576,16.9968,1.3322,1.840,Yes
M_Lowercase,18.0926,16.7894,1.3326,1.850,Yes
M_Lowercase,18.1243,16.5911,1.3326,1.860,Yes
M_Lowercase,18.1531,16.4010,1.3322,1.870,Yes
M_Lowercase,18.1790,16.2205,1.3313,1.880,Yes
M_Lowercase,18.2021,16.0491,1.3300,1.890,Yes
M_Lowercase,18.2228,15.8869,1.3283,1.900,Yes
M_Lowercase,18.2410,15.7349,1.3261,1.910,Yes
M_Lowercase,18.2570,15.5919,1.3235,1.920,Yes
M_Lowercase,18.2712,15.4579,1.3206,1.930,Yes
M_Lowercase,18.2835,15.3334,1.3172,1.940,Yes
M_Lowercase,18.2942,15.2181,1.3134,1.950,Yes
M_Lowercase,18.3036,15.1110,1.3093,1.960,Yes
M_Lowercase,18.3118,15.0120,1.3049,1.970,Yes
M_Lowercase,18.3191,14.9207,1.3002,1.980,Yes
M_Lowercase,18.3256,14.8368,1.2953,1.990,Yes
M_Lowercase,18.3315,14.7599,1.2901,2.000,Yes
M_Lowercase,18.3369,14.6897,1.2847,2.010,Yes
M_Lowercase,18.3420,14.6257,1.2792,2.020,Yes
M_Lowercase,18.3468,14.5677,1.2735,2.030,Yes
M_Lowercase,18.3517,14.5154,1.2676,2.040,Yes
M_Lowercase,18.3565,14.4685,1.2617,2.050,Yes
M_Lowercase,18.3615,14.4267,1.2556,2.060,Yes
M_Lowercase,18.3668,14.3900,1.2495,2.070,Yes
M_Lowercase,18.3724,14.3582,1.2433,2.080,Yes
M_Lowercase,18.3785,14.3319,1.2370,2.090,Yes
M_Lowercase,18.3851,14.3103,1.2307,2.100,Yes
M_Lowercase,18.3923,14.2935,1.2244,2.110,Yes
M_Lowercase,18.4002,14.2815,1.2180,2.120,Yes
M_Lowercase,18.4089,14.2744,1.2116,2.130,Yes
M_Lowercase,18.4184,14.2723,1.2052,2.140,Yes
M_Lowercase,18.4288,14.2753,1.1988,2.150,Yes
M_Lowercase,18.4403,14.2839,1.1924,2.160,Yes
M_Lowercase,18.4529,14.2981,1.1859,2.170,Yes
M_Lowercase,18.4666,14.3184,1.1795,2.180,Yes
M_Lowercase,18.4817,14.3450,1.1731,2.190,Yes
M_Lowercase,18.4981,14.3785,1.1667,2.200,Yes
M_Lowercase,18.5159,14.4192,1.1603,2.210,Yes
M_Lowercase,18.5354,14.4675,1.1539,2.220,Yes
M_Lowercase,18.5564,14.5239,1.1474,2.230,Yes
M_Lowercase,18.5791,14.5888,1.1410,2.240,Yes
M_Lowercase,18.6035,14.6625,1.1346,2.250,Yes
M_Lowercase,18.6297,14.7455,1.1282,2.260,Yes
M_Lowercase,18.6578,14.8386,1.1218,2.270,Yes
M_Lowercase,18.6881,14.9427,1.1154,2.280,Yes
M_Lowercase,18.7202,15.0570,1.1091,2.290,Yes
M_Lowercase,18.7544,15.1820,1.1027,2.300,Yes
M_Lowercase,18.7909,15.3189,1.0964,2.310,Yes
M_Lowercase,18.8294,15.4660,1.0900,2.320,Yes
M_Lowercase,18.8704,15.6255,1.0838,2.330,Yes
M_Lowercase,18.9134,15.7951,1.0776,2.340,Yes
M_Lowercase,18.9591,15.9768,1.0715,2.350,Yes
M_Lowercase,19.0070,16.1684,1.0655,2.360,Yes
M_Lowercase,19.0575,16.3709,1.0596,2.370,Yes
M_Lowercase,19.1106,16.5835,1.0539,2.380,Yes
M_Lowercase,19.1662,16.8055,1.0483,2.390,Yes
M_Lowercase,19.2247,17.0369,1.0430,2.400,Yes
M_Lowercase,19.2859,17.2773,1.0379,2.410,Yes
M_Lowercase,19.3500,17.5258,1.0331,2.420,Yes
M_Lowercase,19.4169,17.7819,1.0286,2.430,Yes
M_Lowercase,19.4867,18.0451,1.0244,2.440,Yes
M_Lowercase,19.5595,18.3150,1.0205,2.450,Yes
M_Lowercase,19.6352,18.5906,1.0170,2.460,Yes
M_Lowercase,19.7138,18.8712,1.0138,2.470,Yes
M_Lowercase,19.7952,19.1562,1.0111,2.480,Yes
M_Lowercase,19.8794,19.4448,1.0087,2.490,Yes
M_Lowercase,19.9662,19.7362,1.0067,2.500,Yes
M_Lowercase,20.0555,20.0298,1.0052,2.510,Yes
M_Lowercase,20.1473,20.3246,1.0040,2.520,Yes
M_Lowercase,20.2413,20.6199,1.0032,2.530,Yes
M_Lowercase,20.3373,20.9150,1.0027,2.540,Yes
M_Lowercase,20.4352,21.2092,1.0026,2.550,Yes
M_Lowercase,20.5348,21.5019,1.0028,2.560,Yes
M_Lowercase,20.6359,21.7926,1.0034,2.570,Yes
M_Lowercase,20.7384,22.0806,1.0042,2.580,Yes
M_Lowercase,20.8420,22.3653,1.0052,2.590,Yes
M_Lowercase,20.9464,22.6464,1.0065,2.600,Yes
M_Lowercase,21.0515,22.9232,1.0081,2.610,Yes
M_Lowercase,21.1570,23.1948,1.0098,2.620,Yes
M_Lowercase,21.2627,23.4597,1.0118,2.630,Yes
M_Lowercase,21.3685,23.7170,1.0139,2.640,Yes
M_Lowercase,21.4744,23.9644,1.0163,2.650,Yes
M_Lowercase,21.5803,24.2003,1.0189,2.660,Yes
M_Lowercase,21.6866,24.4226,1.0217,2.670,Yes
M_Lowercase,21.7934,24.6312,1.0248,2.680,Yes
M_Lowercase,21.9013,24.8226,1.0282,2.690,Yes
M_Lowercase,22.0104,24.9979,1.0319,2.700,Yes
M_Lowercase,22.1211,25.1573,1.0358,2.710,Yes
M_Lowercase,22.2337,25.3010,1.0400,2.720,Yes
M_Lowercase,22.3484,25.4296,1.0445,2.730,Yes
M_Lowercase,22.4653,25.5438,1.0492,2.740,Yes
M_Lowercase,22.5847,25.6445,1.0542,2.750,Yes
M_Lowercase,22.7066,25.7326,1.0593,2.760,Yes
M_Lowercase,22.8311,25.8092,1.0647,2.770,Yes
M_Lowercase,22.9582,25.8749,1.0703,2.780,Yes
M_Lowercase,23.0880,25.9307,1.0761,2.790,Yes
M_Lowercase,23.2209,25.9761,1.0821,2.800,Yes
M_Lowercase,23.3567,26.0124,1.0882,2.810,Yes
M_Lowercase,23.4954,26.0410,1.0945,2.820,Yes
M_Lowercase,23.6370,26.0625,1.1010,2.830,Yes
M_Lowercase,23.7814,26.0772,1.1076,2.840,Yes
M_Lowercase,23.9289,26.0857,1.1143,2.850,Yes
M_Lowercase,24.0794,26.0885,1.1211,2.860,Yes
M_Lowercase,24.2336,26.0852,1.1281,2.870,Yes
M_Lowercase,24.3911,26.0772,1.1351,2.880,Yes
M_Lowercase,24.5520,26.0650,1.1423,2.890,Yes
M_Lowercase,24.7163,26.0488,1.1495,2.900,Yes
M_Lowercase,24.8844,26.0290,1.1569,2.910,Yes
M_Lowercase,25.0563,26.0059,1.1643,2.920,Yes
M_Lowercase,25.2322,25.9796,1.1717,2.930,Yes
M_Lowercase,25.4126,25.9503,1.1792,2.940,Yes
M_Lowercase,25.5976,25.9180,1.1868,2.950,Yes
M_Lowercase,25.7877,25.8826,1.1943,2.960,Yes
M_Lowercase,25.9833,25.8439,1.2019,2.970,Yes
M_Lowercase,26.1848,25.8013,1.2095,2.980,Yes
M_Lowercase,26.3933,25.7537,1.2171,2.990,Yes
M_Lowercase,26.6098,25.6995,1.2245,3.000,Yes
M_Lowercase,26.8344,25.6372,1.2319,3.010,Yes
M_Lowercase,27.0677,25.5643,1.2392,3.020,Yes
M_Lowercase,27.3124,25.4733,1.2461,3.030,Yes
M_Lowercase,27.5667,25.3614,1.2527,3.040,Yes
M_Lowercase,27.8312,25.2142,1.2587,3.050,Yes
M_Lowercase,28.1008,25.0203,1.2638,3.060,Yes
M_Lowercase,28.3656,24.7647,1.2677,3.070,Yes
M_Lowercase,28.6084,24.4407,1.2702,3.080,Yes
M_Lowercase,28.8096,24.0600,1.2715,3.090,Yes
M_Lowercase,28.9635,23.6558,1.2721,3.100,Yes
M_Lowercase,29.0778,23.2552,1.2727,3.110,Yes
M_Lowercase,29.1640,22.8717,1.2735,3.120,Yes
M_Lowercase,29.2318,22.5084,1.2746,3.130,Yes
M_Lowercase,29.2877,22.1644,1.2760,3.140,Yes
M_Lowercase,29.3358,21.8369,1.2777,3.150,Yes
M_Lowercase,29.3791,21.5219,1.2796,3.160,Yes
M_Lowercase,29.4188,21.2176,1.2817,3.170,Yes
M_Lowercase,29.4562,20.9213,1.2840,3.180,Yes
M_Lowercase,29.4916,20.6313,1.2863,3.190,Yes
M_Lowercase,29.5254,20.3462,1.2887,3.200,Yes
M_Lowercase,29.5579,20.0647,1.2912,3.210,Yes
M_Lowercase,29.5891,19.7861,1.2937,3.220,Yes
M_Lowercase,29.6193,19.5097,1.2962,3.230,Yes
M_Lowercase,29.6483,19.2350,1.2987,3.240,Yes
M_Lowercase,29.6762,18.9615,1.3013,3.250,Yes
M_Lowercase,29.7032,18.6891,1.3038,3.260,Yes
M_Lowercase,29.7291,18.4174,1.3063,3.270,Yes
M_Lowercase,29.7540,18.1465,1.3088,3.280,Yes
M_Lowercase,29.7780,17.8761,1.3113,3.290,Yes
M_Lowercase,29.8010,17.6061,1.3137,3.300,Yes
M_Lowercase,29.8231,17.3365,1.3161,3.310,Yes
M_Lowercase,29.8444,17.0673,1.3185,3.320,Yes
M_Lowercase,29.8647,16.7984,1.3208,3.330,Yes
M_Lowercase,29.8843,16.5297,1.3230,3.340,Yes
M_Lowercase,29.9030,16.2613,1.3252,3.350,Yes
M_Lowercase,29.9210,15.9931,1.3273,3.360,Yes
M_Lowercase,29.9382,15.7251,1.3293,3.370,Yes
M_Lowercase,29.9548,15.4573,1.3313,3.380,Yes
M_Lowercase,29.9707,15.1898,1.3331,3.390,Yes
M_Lowercase,29.9859,14.9224,1.3348,3.400,Yes
M_Lowercase,30.0006,14.6553,1.3365,3.410,Yes
M_Lowercase,30.0147,14.3884,1.3380,3.420,Yes
M_Lowercase,30.0283,14.1218,1.3394,3.430,Yes
M_Lowercase,30.0415,13.8556,1.3406,3.440,Yes
M_Lowercase,30.0542,13.5897,1.3417,3.450,Yes
M_Lowercase,30.0666,13.3243,1.3427,3.460,Yes
M_Lowercase,30.0787,13.0595,1.3435,3.470,Yes
M_Lowercase,30.0906,12.7953,1.3441,3.480,Yes
M_Lowercase,30.1024,12.5320,1.3446,3.490,Yes
M_Lowercase,30.1140,12.2697,1.3448,3.500,Yes
M_Lowercase,30.1256,12.0085,1.3449,3.510,Yes
M_Lowercase,30.1373,11.7487,1.3447,3.520,Yes
M_Lowercase,30.1492,11.4906,1.3444,3.530,Yes
M_Lowercase,30.1613,11.2346,1.3438,3.540,Yes
M_Lowercase,30.1737,10.9808,1.3430,3.550,Yes
M_Lowercase,30.1866,10.7300,1.3419,3.560,Yes
M_Lowercase,30.2001,10.4822,1.3407,3.570,Yes
M_Lowercase,30.2144,10.2387,1.3391,3.580,Yes
M_Lowercase,30.2294,9.9994,1.3373,3.590,Yes
