Character,x (mm),y (mm),Force (N),Time (s),Contact (Yes/No)
C_Uppercase,9.8938,17.9466,1.4709,1.110,Yes
C_Uppercase,9.9583,17.6059,1.4706,1.120,Yes
C_Uppercase,10.0326,17.2854,1.4711,1.130,Yes
C_Uppercase,10.1129,16.9878,1.4723,1.140,Yes
C_Uppercase,10.1969,16.7122,1.4742,1.150,Yes
C_Uppercase,10.2840,16.4563,1.4768,1.160,Yes
C_Uppercase,10.3741,16.2155,1.4798,1.170,Yes
C_Uppercase,10.4683,15.9871,1.4830,1.180,Yes
C_Uppercase,10.5675,15.7672,1.4862,1.190,Yes
C_Uppercase,10.6733,15.5531,1.4892,1.200,Yes
C_Uppercase,10.7866,15.3419,1.4918,1.210,Yes
C_Uppercase,10.9082,15.1311,1.4940,1.220,Yes
C_Uppercase,11.0388,14.9184,1.4957,1.230,Yes
C_Uppercase,11.1792,14.7018,1.4967,1.240,Yes
C_Uppercase,11.3287,14.4800,1.4970,1.250,Yes
C_Uppercase,11.4871,14.2521,1.4965,1.260,Yes
C_Uppercase,11.6539,14.0182,1.4953,1.270,Yes
C_Uppercase,11.8278,13.7791,1.4935,1.280,Yes
C_Uppercase,12.0083,13.5362,1.4910,1.290,Yes
C_Uppercase,12.1945,13.2919,1.4879,1.300,Yes
C_Uppercase,12.3861,13.0486,1.4843,1.310,Yes
C_Uppercase,12.5828,12.8088,1.4804,1.320,Yes
C_Uppercase,12.7846,12.5750,1.4763,1.330,Yes
C_Uppercase,12.9916,12.3498,1.4720,1.340,Yes
C_Uppercase,13.2033,12.1347,1.4676,1.350,Yes
C_Uppercase,13.4195,11.9319,1.4634,1.360,Yes
C_Uppercase,13.6393,11.7416,1.4593,1.370,Yes
C_Uppercase,13.8619,11.5650,1.4554,1.380,Yes
C_Uppercase,14.0862,11.4014,1.4518,1.390,Yes
C_Uppercase,14.3110,11.2502,1.4484,1.400,Yes
C_Uppercase,14.5353,11.1110,1.4454,1.410,Yes
C_Uppercase,14.7583,10.9821,1.4425,1.420,Yes
C_Uppercase,14.9792,10.8621,1.4398,1.430,Yes
C_Uppercase,15.1975,10.7500,1.4373,1.440,Yes
C_Uppercase,15.4128,10.6445,1.4348,1.450,Yes
C_Uppercase,15.6249,10.5443,1.4324,1.460,Yes
C_Uppercase,15.8339,10.4483,1.4299,1.470,Yes
C_Uppercase,16.0400,10.3558,1.4274,1.480,Yes
C_Uppercase,16.2435,10.2659,1.4248,1.490,Yes
C_Uppercase,16.4454,10.1782,1.4221,1.500,Yes
C_Uppercase,16.6466,10.0922,1.4192,1.510,Yes
C_Uppercase,16.8487,10.0079,1.4162,1.520,Yes
C_Uppercase,17.0538,9.9254,1.4129,1.530,Yes
C_Uppercase,17.2648,9.8451,1.4094,1.540,Yes
C_Uppercase,17.4854,9.7679,1.4056,1.550,Yes
C_Uppercase,17.7194,9.6950,1.4016,1.560,Yes
C_Uppercase,17.9723,9.6284,1.3971,1.570,Yes
C_Uppercase,18.2480,9.5703,1.3924,1.580,Yes
C_Uppercase,18.5502,9.5238,1.3873,1.590,Yes
C_Uppercase,18.8764,9.4910,1.3820,1.600,Yes
C_Uppercase,19.2191,9.4727,1.3767,1.610,Yes
C_Uppercase,19.5663,9.4681,1.3714,1.620,Yes
C_Uppercase,19.9062,9.4747,1.3663,1.630,Yes
C_Uppercase,20.2314,9.4901,1.3614,1.640,Yes
C_Uppercase,20.5392,9.5119,1.3567,1.650,Yes
C_Uppercase,20.8295,9.5392,1.3523,1.660,Yes
C_Uppercase,21.1051,9.5710,1.3480,1.670,Yes
C_Uppercase,21.3684,9.6077,1.3439,1.680,Yes
C_Uppercase,21.6232,9.6494,1.3398,1.690,Yes
C_Uppercase,21.8731,9.6970,1.3357,1.700,Yes
C_Uppercase,22.1212,9.7518,1.3316,1.710,Yes
C_Uppercase,22.3707,9.8158,1.3273,1.720,Yes
C_Uppercase,22.6238,9.8912,1.3227,1.730,Yes
C_Uppercase,22.8814,9.9801,1.3178,1.740,Yes
C_Uppercase,23.1421,10.0849,1.3126,1.750,Yes
C_Uppercase,23.4020,10.2053,1.3071,1.760,Yes
C_Uppercase,23.6562,10.3394,1.3014,1.770,Yes
C_Uppercase,23.9010,10.4839,1.2956,1.780,Yes
C_Uppercase,24.1343,10.6354,1.2901,1.790,Yes
C_Uppercase,24.3568,10.7910,1.2849,1.800,Yes
C_Uppercase,24.5693,10.9489,1.2800,1.810,Yes
C_Uppercase,24.7737,11.1078,1.2756,1.820,Yes
C_Uppercase,24.9713,11.2671,1.2717,1.830,Yes
C_Uppercase,25.1634,11.4262,1.2682,1.840,Yes
C_Uppercase,25.3511,11.5851,1.2652,1.850,Yes
C_Uppercase,25.5351,11.7433,1.2626,1.860,Yes
C_Uppercase,25.7158,11.9006,1.2606,1.870,Yes
C_Uppercase,25.8930,12.0566,1.2591,1.880,Yes
C_Uppercase,26.0660,12.2105,1.2582,1.890,Yes
C_Uppercase,26.2333,12.3612,1.2578,1.900,Yes
C_Uppercase,26.3933,12.5080,1.2578,1.910,Yes
C_Uppercase,26.5442,12.6499,1.2580,1.920,Yes
C_Uppercase,26.6834,12.7858,1.2579,1.930,Yes
C_Uppercase,26.8117,12.9168,1.2574,1.940,Yes
C_Uppercase,26.9279,13.0426,1.2558,1.950,Yes
C_Uppercase,27.0341,13.1648,1.2530,1.960,Yes
C_Uppercase,27.1298,13.2838,1.2486,1.970,Yes
C_Uppercase,27.2173,13.4009,1.2425,1.980,Yes
C_Uppercase,27.2981,13.5172,1.2345,1.990,Yes
C_Uppercase,27.3734,13.6336,1.2246,2.000,Yes
C_Uppercase,27.4442,13.7510,1.2124,2.010,Yes
C_Uppercase,27.5121,13.8705,1.1980,2.020,Yes
C_Uppercase,27.5788,13.9927,1.1814,2.030,Yes
C_Uppercase,27.6456,14.1186,1.1627,2.040,Yes
C_Uppercase,27.7144,14.2497,1.1414,2.050,Yes
C_Uppercase,27.7868,14.3864,1.1182,2.060,Yes
C_Uppercase,27.8654,14.5302,1.0928,2.070,Yes
C_Uppercase,27.9523,14.6816,1.0657,2.080,Yes
C_Uppercase,28.0514,14.8424,1.0374,2.090,Yes
C_Uppercase,28.1670,15.0138,1.0086,2.100,Yes
C_Uppercase,28.3062,15.1978,0.9808,2.110,Yes
C_Uppercase,28.4805,15.3976,0.9564,2.120,Yes
C_Uppercase,28.7127,15.6189,0.9402,2.130,Yes
