Character,x (mm),y (mm),Force (N),Time (s),Contact (Yes/No)
P_Lowercase,17.2645,25.4081,0.9459,1.920,Yes
P_Lowercase,17.6113,25.5087,0.9698,1.930,Yes
P_Lowercase,17.9436,25.6018,0.9922,1.940,Yes
P_Lowercase,18.2577,25.6865,1.0128,1.950,Yes
P_Lowercase,18.5519,25.7617,1.0315,1.960,Yes
P_Lowercase,18.8267,25.8267,1.0482,1.970,Yes
P_Lowercase,19.0839,25.8808,1.0630,1.980,Yes
P_Lowercase,19.3253,25.9233,1.0761,1.990,Yes
P_Lowercase,19.5532,25.9536,1.0876,2.000,Yes
P_Lowercase,19.7697,25.9712,1.0975,2.010,Yes
P_Lowercase,19.9769,25.9759,1.1061,2.020,Yes
P_Lowercase,20.1767,25.9678,1.1135,2.030,Yes
P_Lowercase,20.3704,25.9462,1.1197,2.040,Yes
P_Lowercase,20.5595,25.9117,1.1248,2.050,Yes
P_Lowercase,20.7451,25.8639,1.1290,2.060,Yes
P_Lowercase,20.9283,25.8036,1.1322,2.070,Yes
P_Lowercase,21.1099,25.7307,1.1347,2.080,Yes
P_Lowercase,21.2907,25.6464,1.1364,2.090,Yes
P_Lowercase,21.4713,25.5510,1.1374,2.100,Yes
P_Lowercase,21.6521,25.4460,1.1380,2.110,Yes
P_Lowercase,21.8334,25.3323,1.1380,2.120,Yes
P_Lowercase,22.0155,25.2111,1.1377,2.130,Yes
P_Lowercase,22.1983,25.0840,1.1371,2.140,Yes
P_Lowercase,22.3820,24.9522,1.1362,2.150,Yes
P_Lowercase,22.5665,24.8166,1.1353,2.160,Yes
P_Lowercase,22.7519,24.6783,1.1342,2.170,Yes
P_Lowercase,22.9382,24.5377,1.1332,2.180,Yes
P_Lowercase,23.1256,24.3950,1.1322,2.190,Yes
P_Lowercase,23.3143,24.2499,1.1313,2.200,Yes
P_Lowercase,23.5049,24.1019,1.1306,2.210,Yes
P_Lowercase,23.6979,23.9495,1.1301,2.220,Yes
P_Lowercase,23.8938,23.7909,1.1299,2.230,Yes
P_Lowercase,24.0936,23.6229,1.1301,2.240,Yes
P_Lowercase,24.2979,23.4413,1.1308,2.250,Yes
P_Lowercase,24.5071,23.2387,1.1324,2.260,Yes
P_Lowercase,24.7205,23.0051,1.1350,2.270,Yes
P_Lowercase,24.9345,22.7248,1.1392,2.280,Yes
P_Lowercase,25.1381,22.3786,1.1456,2.290,Yes
P_Lowercase,25.3095,21.9601,1.1544,2.300,Yes
P_Lowercase,25.4274,21.5031,1.1646,2.310,Yes
P_Lowercase,25.4959,21.0631,1.1744,2.320,Yes
P_Lowercase,25.5350,20.6676,1.1830,2.330,Yes
P_Lowercase,25.5606,20.3167,1.1905,2.340,Yes
P_Lowercase,25.5812,20.0024,1.1969,2.350,Yes
P_Lowercase,25.6007,19.7166,1.2026,2.360,Yes
P_Lowercase,25.6209,19.4531,1.2076,2.370,Yes
P_Lowercase,25.6425,19.2069,1.2122,2.380,Yes
P_Lowercase,25.6658,18.9738,1.2164,2.390,Yes
P_Lowercase,25.6908,18.7507,1.2202,2.400,Yes
P_Lowercase,25.7175,18.5350,1.2238,2.410,Yes
P_Lowercase,25.7455,18.3239,1.2273,2.420,Yes
P_Lowercase,25.7749,18.1150,1.2305,2.430,Yes
P_Lowercase,25.8053,17.9059,1.2337,2.440,Yes
P_Lowercase,25.8364,17.6939,1.2369,2.450,Yes
P_Lowercase,25.8679,17.4756,1.2402,2.460,Yes
P_Lowercase,25.8991,17.2470,1.2436,2.470,Yes
P_Lowercase,25.9287,17.0027,1.2471,2.480,Yes
P_Lowercase,25.9548,16.7354,1.2510,2.490,Yes
P_Lowercase,25.9733,16.4362,1.2550,2.500,Yes
P_Lowercase,25.9766,16.0934,1.2591,2.510,Yes
P_Lowercase,25.9515,15.7005,1.2625,2.520,Yes
P_Lowercase,25.8839,15.2705,1.2640,2.530,Yes
P_Lowercase,25.7712,14.8430,1.2626,2.540,Yes
P_Lowercase,25.6284,14.4558,1.2583,2.550,Yes
P_Lowercase,25.4738,14.1175,1.2524,2.560,Yes
P_Lowercase,25.3177,13.8201,1.2457,2.570,Yes
P_Lowercase,25.1643,13.5522,1.2390,2.580,Yes
P_Lowercase,25.0148,13.3043,1.2324,2.590,Yes
P_Lowercase,24.8689,13.0692,1.2265,2.600,Yes
P_Lowercase,24.7257,12.8418,1.2212,2.610,Yes
P_Lowercase,24.5840,12.6189,1.2168,2.620,Yes
P_Lowercase,24.4424,12.3983,1.2136,2.630,Yes
P_Lowercase,24.2987,12.1790,1.2117,2.640,Yes
P_Lowercase,24.1506,11.9613,1.2114,2.650,Yes
P_Lowercase,23.9947,11.7463,1.2128,2.660,Yes
P_Lowercase,23.8273,11.5365,1.2161,2.670,Yes
P_Lowercase,23.6445,11.3350,1.2211,2.680,Yes
P_Lowercase,23.4434,11.1450,1.2274,2.690,Yes
P_Lowercase,23.2219,10.9695,1.2341,2.700,Yes
P_Lowercase,22.9806,10.8091,1.2405,2.710,Yes
P_Lowercase,22.7209,10.6641,1.2455,2.720,Yes
P_Lowercase,22.4461,10.5328,1.2486,2.730,Yes
P_Lowercase,22.1590,10.4137,1.2493,2.740,Yes
P_Lowercase,21.8630,10.3048,1.2477,2.750,Yes
P_Lowercase,21.5610,10.2053,1.2439,2.760,Yes
P_Lowercase,21.2562,10.1141,1.2384,2.770,Yes
P_Lowercase,20.9512,10.0309,1.2318,2.780,Yes
P_Lowercase,20.6487,9.9552,1.2246,2.790,Yes
P_Lowercase,20.3511,9.8863,1.2176,2.800,Yes
P_Lowercase,20.0606,9.8234,1.2111,2.810,Yes
P_Lowercase,19.7789,9.7653,1.2055,2.820,Yes
P_Lowercase,19.5071,9.7117,1.2010,2.830,Yes
P_Lowercase,19.2465,9.6629,1.1979,2.840,Yes
P_Lowercase,18.9970,9.6202,1.1962,2.850,Yes
P_Lowercase,18.7585,9.5859,1.1958,2.860,Yes
P_Lowercase,18.5305,9.5626,1.1965,2.870,Yes
P_Lowercase,18.3121,9.5526,1.1981,2.880,Yes
P_Lowercase,18.1027,9.5585,1.2003,2.890,Yes
P_Lowercase,17.9013,9.5815,1.2030,2.900,Yes
P_Lowercase,17.7072,9.6224,1.2059,2.910,Yes
P_Lowercase,17.5202,9.6828,1.2089,2.920,Yes
P_Lowercase,17.3397,9.7629,1.2118,2.930,Yes
P_Lowercase,17.1653,9.8622,1.2145,2.940,Yes
P_Lowercase,16.9967,9.9808,1.2171,2.950,Yes
P_Lowercase,16.8337,10.1178,1.2194,2.960,Yes
P_Lowercase,16.6756,10.2709,1.2214,2.970,Yes
P_Lowercase,16.5219,10.4376,1.2233,2.980,Yes
P_Lowercase,16.3718,10.6146,1.2251,2.990,Yes
P_Lowercase,16.2246,10.7985,1.2269,3.000,Yes
P_Lowercase,16.0794,10.9860,1.2289,3.010,Yes
P_Lowercase,15.9353,11.1746,1.2310,3.020,Yes
P_Lowercase,15.7919,11.3624,1.2334,3.030,Yes
P_Lowercase,15.6485,11.5483,1.2361,3.040,Yes
P_Lowercase,15.5042,11.7321,1.2391,3.050,Yes
P_Lowercase,15.3569,11.9147,1.2423,3.060,Yes
P_Lowercase,15.2014,12.0995,1.2455,3.070,Yes
P_Lowercase,15.0252,12.2954,1.2479,3.080,Yes
P_Lowercase,14.8114,12.5161,1.2478,3.090,Yes
P_Lowercase,14.5636,12.7648,1.2426,3.100,Yes
P_Lowercase,14.3341,13.0095,1.2333,3.110,Yes
P_Lowercase,14.1555,13.2247,1.2233,3.120,Yes
P_Lowercase,14.0253,13.4084,1.2143,3.130,Yes
P_Lowercase,13.9291,13.5682,1.2069,3.140,Yes
P_Lowercase,13.8573,13.7097,1.2011,3.150,Yes
P_Lowercase,13.8027,13.8368,1.1969,3.160,Yes
P_Lowercase,13.7604,13.9521,1.1943,3.170,Yes
P_Lowercase,13.7252,14.0578,1.1936,3.180,Yes
P_Lowercase,13.6932,14.1550,1.1950,3.190,Yes
P_Lowercase,13.6587,14.2436,1.1993,3.200,Yes
P_Lowercase,13.6201,14.3220,1.2044,3.210,Yes
P_Lowercase,13.6312,14.3878,1.1816,3.220,Yes
P_Lowercase,13.6629,14.4478,1.1466,3.230,Yes
P_Lowercase,13.6947,14.5079,1.1115,3.240,Yes
P_Lowercase,13.7225,14.5642,1.0757,3.250,Yes
P_Lowercase,13.7453,14.6156,1.0389,3.260,Yes
P_Lowercase,13.7681,14.6670,1.0022,3.270,Yes
P_Lowercase,13.7910,14.7184,0.9655,3.280,Yes
P_Lowercase,13.7916,14.7594,0.9317,3.290,Yes
P_Lowercase,13.7719,14.7909,0.9006,3.300,Yes
