Character,x (mm),y (mm),Force (N),Time (s),Contact (Yes/No)
G_Uppercase,11.2408,26.8163,1.3909,0.940,Yes
G_Uppercase,11.1424,26.6504,1.3970,0.950,Yes
G_Uppercase,11.0463,26.4839,1.4029,0.960,Yes
G_Uppercase,10.9518,26.3165,1.4087,0.970,Yes
G_Uppercase,10.8588,26.1475,1.4143,0.980,Yes
G_Uppercase,10.7668,25.9762,1.4197,0.990,Yes
G_Uppercase,10.6755,25.8023,1.4250,1.000,Yes
G_Uppercase,10.5848,25.6243,1.4300,1.010,Yes
G_Uppercase,10.4943,25.4420,1.4348,1.020,Yes
G_Uppercase,10.4039,25.2539,1.4393,1.030,Yes
G_Uppercase,10.3134,25.0584,1.4436,1.040,Yes
G_Uppercase,10.2227,24.8542,1.4476,1.050,Yes
G_Uppercase,10.1320,24.6392,1.4513,1.060,Yes
G_Uppercase,10.0416,24.4106,1.4545,1.070,Yes
G_Uppercase,9.9519,24.1649,1.4574,1.080,Yes
G_Uppercase,9.8643,23.8978,1.4597,1.090,Yes
G_Uppercase,9.7804,23.6048,1.4616,1.100,Yes
G_Uppercase,9.7036,23.2804,1.4628,1.110,Yes
G_Uppercase,9.6382,22.9206,1.4636,1.120,Yes
G_Uppercase,9.5902,22.5265,1.4641,1.130,Yes
G_Uppercase,9.5637,22.1091,1.4649,1.140,Yes
G_Uppercase,9.5594,21.6873,1.4663,1.150,Yes
G_Uppercase,9.5729,21.2802,1.4688,1.160,Yes
G_Uppercase,9.5981,20.8990,1.4723,1.170,Yes
G_Uppercase,9.6297,20.5459,1.4766,1.180,Yes
G_Uppercase,9.6646,20.2206,1.4816,1.190,Yes
G_Uppercase,9.7009,19.9181,1.4871,1.200,Yes
G_Uppercase,9.7378,19.6352,1.4927,1.210,Yes
G_Uppercase,9.7750,19.3688,1.4985,1.220,Yes
G_Uppercase,9.8126,19.1162,1.5043,1.230,Yes
G_Uppercase,9.8508,18.8751,1.5100,1.240,Yes
G_Uppercase,9.8897,18.6436,1.5155,1.250,Yes
G_Uppercase,9.9297,18.4202,1.5208,1.260,Yes
G_Uppercase,9.9710,18.2036,1.5258,1.270,Yes
G_Uppercase,10.0142,17.9930,1.5304,1.280,Yes
G_Uppercase,10.0592,17.7872,1.5347,1.290,Yes
G_Uppercase,10.1064,17.5853,1.5386,1.300,Yes
G_Uppercase,10.1563,17.3868,1.5420,1.310,Yes
G_Uppercase,10.2088,17.1907,1.5450,1.320,Yes
G_Uppercase,10.2647,16.9968,1.5474,1.330,Yes
G_Uppercase,10.3238,16.8041,1.5492,1.340,Yes
G_Uppercase,10.3866,16.6121,1.5505,1.350,Yes
G_Uppercase,10.4536,16.4204,1.5512,1.360,Yes
G_Uppercase,10.5248,16.2284,1.5513,1.370,Yes
G_Uppercase,10.6011,16.0353,1.5507,1.380,Yes
G_Uppercase,10.6823,15.8409,1.5494,1.390,Yes
G_Uppercase,10.7695,15.6445,1.5474,1.400,Yes
G_Uppercase,10.8629,15.4455,1.5448,1.410,Yes
G_Uppercase,10.9630,15.2437,1.5415,1.420,Yes
G_Uppercase,11.0706,15.0384,1.5375,1.430,Yes
G_Uppercase,11.1868,14.8292,1.5330,1.440,Yes
G_Uppercase,11.3118,14.6162,1.5279,1.450,Yes
G_Uppercase,11.4463,14.3997,1.5225,1.460,Yes
G_Uppercase,11.5909,14.1802,1.5168,1.470,Yes
G_Uppercase,11.7456,13.9591,1.5112,1.480,Yes
G_Uppercase,11.9099,13.7384,1.5060,1.490,Yes
G_Uppercase,12.0830,13.5207,1.5013,1.500,Yes
G_Uppercase,12.2629,13.3091,1.4974,1.510,Yes
G_Uppercase,12.4476,13.1060,1.4945,1.520,Yes
G_Uppercase,12.6347,12.9133,1.4926,1.530,Yes
G_Uppercase,12.8227,12.7321,1.4915,1.540,Yes
G_Uppercase,13.0102,12.5623,1.4911,1.550,Yes
G_Uppercase,13.1966,12.4035,1.4913,1.560,Yes
G_Uppercase,13.3816,12.2547,1.4918,1.570,Yes
G_Uppercase,13.5651,12.1147,1.4925,1.580,Yes
G_Uppercase,13.7475,11.9824,1.4933,1.590,Yes
G_Uppercase,13.9290,11.8566,1.4941,1.600,Yes
G_Uppercase,14.1100,11.7367,1.4949,1.610,Yes
G_Uppercase,14.2909,11.6220,1.4955,1.620,Yes
G_Uppercase,14.4719,11.5114,1.4961,1.630,Yes
G_Uppercase,14.6536,11.4044,1.4965,1.640,Yes
G_Uppercase,14.8362,11.3008,1.4967,1.650,Yes
G_Uppercase,15.0201,11.1998,1.4968,1.660,Yes
G_Uppercase,15.2056,11.1011,1.4967,1.670,Yes
G_Uppercase,15.3932,11.0045,1.4964,1.680,Yes
G_Uppercase,15.5829,10.9094,1.4960,1.690,Yes
G_Uppercase,15.7752,10.8158,1.4955,1.700,Yes
G_Uppercase,15.9706,10.7234,1.4948,1.710,Yes
G_Uppercase,16.1692,10.6319,1.4940,1.720,Yes
G_Uppercase,16.3713,10.5411,1.4931,1.730,Yes
G_Uppercase,16.5776,10.4511,1.4921,1.740,Yes
G_Uppercase,16.7882,10.3616,1.4911,1.750,Yes
G_Uppercase,17.0035,10.2727,1.4900,1.760,Yes
G_Uppercase,17.2239,10.1842,1.4889,1.770,Yes
G_Uppercase,17.4496,10.0963,1.4877,1.780,Yes
G_Uppercase,17.6810,10.0093,1.4865,1.790,Yes
G_Uppercase,17.9183,9.9234,1.4853,1.800,Yes
G_Uppercase,18.1612,9.8393,1.4840,1.810,Yes
G_Uppercase,18.4094,9.7575,1.4826,1.820,Yes
G_Uppercase,18.6624,9.6791,1.4811,1.830,Yes
G_Uppercase,18.9189,9.6054,1.4793,1.840,Yes
G_Uppercase,19.1775,9.5376,1.4773,1.850,Yes
G_Uppercase,19.4363,9.4774,1.4748,1.860,Yes
G_Uppercase,19.6931,9.4260,1.4719,1.870,Yes
G_Uppercase,19.9461,9.3848,1.4685,1.880,Yes
G_Uppercase,20.1936,9.3548,1.4646,1.890,Yes
G_Uppercase,20.4339,9.3370,1.4601,1.900,Yes
G_Uppercase,20.6666,9.3314,1.4552,1.910,Yes
G_Uppercase,20.8914,9.3379,1.4498,1.920,Yes
G_Uppercase,21.1082,9.3565,1.4441,1.930,Yes
G_Uppercase,21.3165,9.3880,1.4382,1.940,Yes
G_Uppercase,21.5179,9.4305,1.4321,1.950,Yes
G_Uppercase,21.7117,9.4855,1.4259,1.960,Yes
G_Uppercase,21.8994,9.5510,1.4197,1.970,Yes
G_Uppercase,22.0810,9.6281,1.4136,1.980,Yes
G_Uppercase,22.2576,9.7152,1.4076,1.990,Yes
G_Uppercase,22.4294,9.8130,1.4019,2.000,Yes
G_Uppercase,22.5974,9.9201,1.3965,2.010,Yes
G_Uppercase,22.7619,10.0369,1.3914,2.020,Yes
G_Uppercase,22.9237,10.1621,1.3867,2.030,Yes
G_Uppercase,23.0832,10.2954,1.3825,2.040,Yes
G_Uppercase,23.2412,10.4360,1.3786,2.050,Yes
G_Uppercase,23.3980,10.5826,1.3753,2.060,Yes
G_Uppercase,23.5541,10.7350,1.3723,2.070,Yes
G_Uppercase,23.7100,10.8915,1.3698,2.080,Yes
G_Uppercase,23.8657,11.0512,1.3677,2.090,Yes
G_Uppercase,24.0217,11.2134,1.3659,2.100,Yes
G_Uppercase,24.1780,11.3768,1.3644,2.110,Yes
G_Uppercase,24.3346,11.5407,1.3631,2.120,Yes
G_Uppercase,24.4915,11.7043,1.3620,2.130,Yes
G_Uppercase,24.6488,11.8671,1.3610,2.140,Yes
G_Uppercase,24.8063,12.0287,1.3600,2.150,Yes
G_Uppercase,24.9640,12.1888,1.3591,2.160,Yes
G_Uppercase,25.1218,12.3471,1.3582,2.170,Yes
G_Uppercase,25.2797,12.5035,1.3572,2.180,Yes
G_Uppercase,25.4375,12.6581,1.3561,2.190,Yes
G_Uppercase,25.5955,12.8109,1.3550,2.200,Yes
G_Uppercase,25.7534,12.9621,1.3538,2.210,Yes
G_Uppercase,25.9115,13.1115,1.3524,2.220,Yes
G_Uppercase,26.0699,13.2597,1.3509,2.230,Yes
G_Uppercase,26.2287,13.4068,1.3493,2.240,Yes
G_Uppercase,26.3882,13.5530,1.3475,2.250,Yes
G_Uppercase,26.5487,13.6987,1.3455,2.260,Yes
G_Uppercase,26.7106,13.8443,1.3433,2.270,Yes
G_Uppercase,26.8743,13.9904,1.3407,2.280,Yes
G_Uppercase,27.0404,14.1377,1.3377,2.290,Yes
G_Uppercase,27.2087,14.2868,1.3341,2.300,Yes
G_Uppercase,27.3794,14.4386,1.3297,2.310,Yes
G_Uppercase,27.5514,14.5942,1.3243,2.320,Yes
G_Uppercase,27.7232,14.7538,1.3178,2.330,Yes
G_Uppercase,27.8915,14.9182,1.3099,2.340,Yes
G_Uppercase,28.0533,15.0869,1.3009,2.350,Yes
G_Uppercase,28.2036,15.2594,1.2905,2.360,Yes
G_Uppercase,28.3407,15.4340,1.2795,2.370,Yes
G_Uppercase,28.4598,15.6096,1.2679,2.380,Yes
G_Uppercase,28.5606,15.7844,1.2563,2.390,Yes
G_Uppercase,28.6436,15.9573,1.2449,2.400,Yes
G_Uppercase,28.7092,16.1272,1.2342,2.410,Yes
G_Uppercase,28.7584,16.2934,1.2243,2.420,Yes
G_Uppercase,28.7918,16.4550,1.2156,2.430,Yes
G_Uppercase,28.8119,16.6119,1.2081,2.440,Yes
G_Uppercase,28.8210,16.7641,1.2018,2.450,Yes
G_Uppercase,28.8205,16.9114,1.1968,2.460,Yes
G_Uppercase,28.8120,17.0540,1.1932,2.470,Yes
G_Uppercase,28.7970,17.1919,1.1908,2.480,Yes
G_Uppercase,28.7766,17.3252,1.1898,2.490,Yes
G_Uppercase,28.7520,17.4540,1.1900,2.500,Yes
G_Uppercase,28.7239,17.5784,1.1914,2.510,Yes
G_Uppercase,28.6931,17.6985,1.1940,2.520,Yes
G_Uppercase,28.6600,17.8143,1.1977,2.530,Yes
G_Uppercase,28.6249,17.9257,1.2024,2.540,Yes
G_Uppercase,28.5881,18.0329,1.2081,2.550,Yes
G_Uppercase,28.5496,18.1356,1.2147,2.560,Yes
G_Uppercase,28.5094,18.2340,1.2222,2.570,Yes
G_Uppercase,28.4675,18.3279,1.2304,2.580,Yes
G_Uppercase,28.4237,18.4176,1.2393,2.590,Yes
G_Uppercase,28.3779,18.5029,1.2488,2.600,Yes
G_Uppercase,28.3300,18.5841,1.2588,2.610,Yes
G_Uppercase,28.2794,18.6604,1.2692,2.620,Yes
G_Uppercase,28.2263,18.7327,1.2800,2.630,Yes
G_Uppercase,28.1707,18.8013,1.2910,2.640,Yes
G_Uppercase,28.1126,18.8664,1.3021,2.650,Yes
G_Uppercase,28.0520,18.9283,1.3134,2.660,Yes
G_Uppercase,27.9876,18.9859,1.3246,2.670,Yes
G_Uppercase,27.9207,19.0407,1.3357,2.680,Yes
G_Uppercase,27.8512,19.0931,1.3468,2.690,Yes
G_Uppercase,27.7790,19.1429,1.3577,2.700,Yes
G_Uppercase,27.7030,19.1895,1.3683,2.710,Yes
G_Uppercase,27.6245,19.2344,1.3786,2.720,Yes
G_Uppercase,27.5435,19.2775,1.3887,2.730,Yes
G_Uppercase,27.4592,19.3184,1.3983,2.740,Yes
G_Uppercase,27.3719,19.3577,1.4075,2.750,Yes
G_Uppercase,27.2820,19.3958,1.4164,2.760,Yes
G_Uppercase,27.1897,19.4326,1.4249,2.770,Yes
G_Uppercase,27.0941,19.4682,1.4329,2.780,Yes
G_Uppercase,26.9958,19.5029,1.4404,2.790,Yes
G_Uppercase,26.8950,19.5367,1.4474,2.800,Yes
G_Uppercase,26.7917,19.5700,1.4541,2.810,Yes
G_Uppercase,26.6859,19.6026,1.4603,2.820,Yes
G_Uppercase,26.5774,19.6346,1.4661,2.830,Yes
G_Uppercase,26.4663,19.6661,1.4715,2.840,Yes
G_Uppercase,26.3529,19.6972,1.4766,2.850,Yes
G_Uppercase,26.2372,19.7278,1.4814,2.860,Yes
G_Uppercase,26.1192,19.7580,1.4859,2.870,Yes
G_Uppercase,25.9990,19.7876,1.4902,2.880,Yes
G_Uppercase,25.8766,19.8167,1.4943,2.890,Yes
G_Uppercase,25.7520,19.8452,1.4983,2.900,Yes
G_Uppercase,25.6253,19.8730,1.5022,2.910,Yes
G_Uppercase,25.4965,19.9001,1.5060,2.920,Yes
G_Uppercase,25.3657,19.9264,1.5098,2.930,Yes
G_Uppercase,25.2329,19.9520,1.5136,2.940,Yes
G_Uppercase,25.0983,19.9767,1.5175,2.950,Yes
G_Uppercase,24.9619,20.0006,1.5214,2.960,Yes
G_Uppercase,24.8237,20.0237,1.5253,2.970,Yes
G_Uppercase,24.6837,20.0459,1.5294,2.980,Yes
G_Uppercase,24.5422,20.0673,1.5335,2.990,Yes
G_Uppercase,24.3994,20.0879,1.5377,3.000,Yes
G_Uppercase,24.2552,20.1079,1.5421,3.010,Yes
G_Uppercase,24.1099,20.1273,1.5465,3.020,Yes
G_Uppercase,23.9636,20.1460,1.5511,3.030,Yes
G_Uppercase,23.8164,20.1642,1.5557,3.040,Yes
G_Uppercase,23.6685,20.1820,1.5605,3.050,Yes
G_Uppercase,23.5200,20.1995,1.5654,3.060,Yes
G_Uppercase,23.3712,20.2167,1.5704,3.070,Yes
G_Uppercase,23.2222,20.2337,1.5755,3.080,Yes
G_Uppercase,23.0732,20.2506,1.5808,3.090,Yes
G_Uppercase,22.9244,20.2675,1.5861,3.100,Yes
G_Uppercase,22.7760,20.2846,1.5916,3.110,Yes
G_Uppercase,22.6281,20.3019,1.5972,3.120,Yes
G_Uppercase,22.4811,20.3195,1.6029,3.130,Yes
G_Uppercase,22.3349,20.3374,1.6087,3.140,Yes
G_Uppercase,22.1899,20.3559,1.6146,3.150,Yes
G_Uppercase,22.0464,20.3751,1.6206,3.160,Yes
G_Uppercase,21.9044,20.3950,1.6266,3.170,Yes
G_Uppercase,21.7640,20.4157,1.6328,3.180,Yes
