Character,x (mm),y (mm),Force (N),Time (s),Contact (Yes/No)
Z_Lowercase,19.7394,26.0122,1.2669,0.350,Yes
Z_Lowercase,20.0233,26.0073,1.2735,0.360,Yes
Z_Lowercase,20.3118,26.0075,1.2778,0.370,Yes
Z_Lowercase,20.6012,26.0135,1.2790,0.380,Yes
Z_Lowercase,20.8831,26.0242,1.2773,0.390,Yes
Z_Lowercase,21.1480,26.0375,1.2732,0.400,Yes
Z_Lowercase,21.3895,26.0507,1.2679,0.410,Yes
Z_Lowercase,21.6085,26.0621,1.2624,0.420,Yes
Z_Lowercase,21.8073,26.0711,1.2573,0.430,Yes
Z_Lowercase,21.9894,26.0777,1.2529,0.440,Yes
Z_Lowercase,22.1582,26.0821,1.2493,0.450,Yes
Z_Lowercase,22.3158,26.0846,1.2464,0.460,Yes
Z_Lowercase,22.4643,26.0857,1.2442,0.470,Yes
Z_Lowercase,22.6052,26.0857,1.2426,0.480,Yes
Z_Lowercase,22.7383,26.0849,1.2417,0.490,Yes
Z_Lowercase,22.8652,26.0837,1.2412,0.500,Yes
Z_Lowercase,22.9851,26.0825,1.2414,0.510,Yes
Z_Lowercase,23.0990,26.0817,1.2420,0.520,Yes
Z_Lowercase,23.2069,26.0813,1.2431,0.530,Yes
Z_Lowercase,23.3082,26.0818,1.2446,0.540,Yes
Z_Lowercase,23.4028,26.0831,1.2465,0.550,Yes
Z_Lowercase,23.4912,26.0851,1.2487,0.560,Yes
Z_Lowercase,23.5734,26.0876,1.2512,0.570,Yes
Z_Lowercase,23.6488,26.0903,1.2539,0.580,Yes
Z_Lowercase,23.7183,26.0928,1.2566,0.590,Yes
Z_Lowercase,23.7825,26.0948,1.2594,0.600,Yes
Z_Lowercase,23.8420,26.0960,1.2622,0.610,Yes
Z_Lowercase,23.8957,26.0960,1.2649,0.620,Yes
Z_Lowercase,23.9440,26.0942,1.2674,0.630,Yes
Z_Lowercase,23.9886,26.0911,1.2698,0.640,Yes
Z_Lowercase,24.0289,26.0859,1.2720,0.650,Yes
Z_Lowercase,24.0641,26.0778,1.2739,0.660,Yes
Z_Lowercase,24.0963,26.0678,1.2756,0.670,Yes
Z_Lowercase,24.1248,26.0551,1.2771,0.680,Yes
Z_Lowercase,24.1489,26.0386,1.2782,0.690,Yes
Z_Lowercase,24.1705,26.0196,1.2791,0.700,Yes
Z_Lowercase,24.1893,25.9977,1.2798,0.710,Yes
Z_Lowercase,24.2041,25.9711,1.2802,0.720,Yes
Z_Lowercase,24.2167,25.9414,1.2804,0.730,Yes
Z_Lowercase,24.2268,25.9085,1.2804,0.740,Yes
Z_Lowercase,24.2343,25.8715,1.2803,0.750,Yes
Z_Lowercase,24.2388,25.8301,1.2801,0.760,Yes
Z_Lowercase,24.2409,25.7849,1.2800,0.770,Yes
Z_Lowercase,24.2405,25.7359,1.2799,0.780,Yes
Z_Lowercase,24.2371,25.6828,1.2800,0.790,Yes
Z_Lowercase,24.2304,25.6253,1.2805,0.800,Yes
Z_Lowercase,24.2193,25.5626,1.2813,0.810,Yes
Z_Lowercase,24.2032,25.4942,1.2828,0.820,Yes
Z_Lowercase,24.1811,25.4197,1.2849,0.830,Yes
Z_Lowercase,24.1516,25.3379,1.2878,0.840,Yes
Z_Lowercase,24.1125,25.2473,1.2916,0.850,Yes
Z_Lowercase,24.0606,25.1451,1.2967,0.860,Yes
Z_Lowercase,23.9905,25.0268,1.3030,0.870,Yes
Z_Lowercase,23.8992,24.8897,1.3105,0.880,Yes
Z_Lowercase,23.7752,24.7231,1.3188,0.890,Yes
Z_Lowercase,23.6163,24.5227,1.3263,0.900,Yes
Z_Lowercase,23.4368,24.2980,1.3305,0.910,Yes
Z_Lowercase,23.2562,24.0652,1.3317,0.920,Yes
Z_Lowercase,23.0771,23.8290,1.3315,0.930,Yes
Z_Lowercase,22.8959,23.5886,1.3312,0.940,Yes
Z_Lowercase,22.7116,23.3446,1.3311,0.950,Yes
Z_Lowercase,22.5242,23.0979,1.3311,0.960,Yes
Z_Lowercase,22.3335,22.8492,1.3314,0.970,Yes
Z_Lowercase,22.1395,22.5986,1.3320,0.980,Yes
Z_Lowercase,21.9419,22.3463,1.3328,0.990,Yes
Z_Lowercase,21.7405,22.0925,1.3339,1.000,Yes
Z_Lowercase,21.5351,21.8371,1.3352,1.010,Yes
Z_Lowercase,21.3257,21.5804,1.3368,1.020,Yes
Z_Lowercase,21.1127,21.3225,1.3386,1.030,Yes
Z_Lowercase,20.8962,21.0637,1.3407,1.040,Yes
Z_Lowercase,20.6773,20.8041,1.3429,1.050,Yes
Z_Lowercase,20.4567,20.5440,1.3452,1.060,Yes
Z_Lowercase,20.2358,20.2836,1.3476,1.070,Yes
Z_Lowercase,20.0160,20.0229,1.3499,1.080,Yes
Z_Lowercase,19.7988,19.7621,1.3520,1.090,Yes
Z_Lowercase,19.5854,19.5011,1.3538,1.100,Yes
Z_Lowercase,19.3769,19.2396,1.3552,1.110,Yes
Z_Lowercase,19.1738,18.9776,1.3561,1.120,Yes
Z_Lowercase,18.9762,18.7147,1.3565,1.130,Yes
Z_Lowercase,18.7834,18.4508,1.3564,1.140,Yes
Z_Lowercase,18.5944,18.1859,1.3559,1.150,Yes
Z_Lowercase,18.4081,17.9204,1.3552,1.160,Yes
Z_Lowercase,18.2232,17.6549,1.3544,1.170,Yes
Z_Lowercase,18.0390,17.3903,1.3538,1.180,Yes
Z_Lowercase,17.8553,17.1278,1.3534,1.190,Yes
Z_Lowercase,17.6722,16.8686,1.3534,1.200,Yes
Z_Lowercase,17.4903,16.6137,1.3538,1.210,Yes
Z_Lowercase,17.3102,16.3641,1.3546,1.220,Yes
Z_Lowercase,17.1325,16.1201,1.3559,1.230,Yes
Z_Lowercase,16.9576,15.8814,1.3576,1.240,Yes
Z_Lowercase,16.7857,15.6478,1.3596,1.250,Yes
Z_Lowercase,16.6167,15.4185,1.3618,1.260,Yes
Z_Lowercase,16.4503,15.1929,1.3642,1.270,Yes
Z_Lowercase,16.2863,14.9701,1.3668,1.280,Yes
Z_Lowercase,16.1242,14.7494,1.3694,1.290,Yes
Z_Lowercase,15.9636,14.5303,1.3720,1.300,Yes
Z_Lowercase,15.8043,14.3124,1.3747,1.310,Yes
Z_Lowercase,15.6460,14.0955,1.3773,1.320,Yes
Z_Lowercase,15.4886,13.8796,1.3798,1.330,Yes
Z_Lowercase,15.3324,13.6655,1.3821,1.340,Yes
Z_Lowercase,15.1779,13.4540,1.3842,1.350,Yes
Z_Lowercase,15.0260,13.2464,1.3861,1.360,Yes
Z_Lowercase,14.8782,13.0446,1.3877,1.370,Yes
Z_Lowercase,14.7357,12.8501,1.3890,1.380,Yes
Z_Lowercase,14.5999,12.6644,1.3901,1.390,Yes
Z_Lowercase,14.4720,12.4887,1.3909,1.400,Yes
Z_Lowercase,14.3526,12.3235,1.3916,1.410,Yes
Z_Lowercase,14.2421,12.1688,1.3922,1.420,Yes
Z_Lowercase,14.1402,12.0239,1.3928,1.430,Yes
Z_Lowercase,14.0461,11.8878,1.3933,1.440,Yes
Z_Lowercase,13.9606,11.7611,1.3939,1.450,Yes
Z_Lowercase,13.8818,11.6416,1.3946,1.460,Yes
Z_Lowercase,13.8102,11.5296,1.3953,1.470,Yes
Z_Lowercase,13.7449,11.4239,1.3961,1.480,Yes
Z_Lowercase,13.6851,11.3237,1.3970,1.490,Yes
Z_Lowercase,13.6307,11.2287,1.3980,1.500,Yes
Z_Lowercase,13.5817,11.1387,1.3992,1.510,Yes
Z_Lowercase,13.5371,11.0528,1.4004,1.520,Yes
Z_Lowercase,13.4967,10.9705,1.4017,1.530,Yes
Z_Lowercase,13.4602,10.8916,1.4032,1.540,Yes
Z_Lowercase,13.4274,10.8158,1.4047,1.550,Yes
Z_Lowercase,13.3981,10.7426,1.4063,1.560,Yes
Z_Lowercase,13.3724,10.6721,1.4080,1.570,Yes
Z_Lowercase,13.3498,10.6038,1.4098,1.580,Yes
Z_Lowercase,13.3303,10.5374,1.4116,1.590,Yes
Z_Lowercase,13.3138,10.4728,1.4134,1.600,Yes
Z_Lowercase,13.3001,10.4099,1.4153,1.610,Yes
Z_Lowercase,13.2893,10.3483,1.4172,1.620,Yes
Z_Lowercase,13.2814,10.2881,1.4191,1.630,Yes
Z_Lowercase,13.2765,10.2292,1.4209,1.640,Yes
Z_Lowercase,13.2749,10.1714,1.4227,1.650,Yes
Z_Lowercase,13.2767,10.1147,1.4244,1.660,Yes
Z_Lowercase,13.2821,10.0591,1.4260,1.670,Yes
Z_Lowercase,13.2913,10.0045,1.4275,1.680,Yes
Z_Lowercase,13.3047,9.9509,1.4288,1.690,Yes
Z_Lowercase,13.3228,9.8985,1.4300,1.700,Yes
Z_Lowercase,13.3464,9.8473,1.4309,1.710,Yes
Z_Lowercase,13.3763,9.7974,1.4316,1.720,Yes
Z_Lowercase,13.4127,9.7490,1.4321,1.730,Yes
Z_Lowercase,13.4565,9.7022,1.4323,1.740,Yes
Z_Lowercase,13.5099,9.6575,1.4322,1.750,Yes
Z_Lowercase,13.5734,9.6150,1.4317,1.760,Yes
Z_Lowercase,13.6476,9.5748,1.4309,1.770,Yes
Z_Lowercase,13.7367,9.5380,1.4297,1.780,Yes
Z_Lowercase,13.8395,9.5044,1.4283,1.790,Yes
Z_Lowercase,13.9611,9.4751,1.4265,1.800,Yes
Z_Lowercase,14.1014,9.4502,1.4244,1.810,Yes
Z_Lowercase,14.2635,9.4304,1.4221,1.820,Yes
Z_Lowercase,14.4505,9.4165,1.4198,1.830,Yes
Z_Lowercase,14.6626,9.4086,1.4177,1.840,Yes
Z_Lowercase,14.9008,9.4069,1.4159,1.850,Yes
Z_Lowercase,15.1624,9.4106,1.4147,1.860,Yes
Z_Lowercase,15.4429,9.4185,1.4144,1.870,Yes
Z_Lowercase,15.7362,9.4290,1.4150,1.880,Yes
Z_Lowercase,16.0359,9.4402,1.4167,1.890,Yes
Z_Lowercase,16.3365,9.4508,1.4191,1.900,Yes
Z_Lowercase,16.6352,9.4599,1.4221,1.910,Yes
Z_Lowercase,16.9308,9.4674,1.4255,1.920,Yes
Z_Lowercase,17.2235,9.4734,1.4289,1.930,Yes
Z_Lowercase,17.5136,9.4783,1.4323,1.940,Yes
Z_Lowercase,17.8016,9.4824,1.4356,1.950,Yes
Z_Lowercase,18.0879,9.4859,1.4386,1.960,Yes
Z_Lowercase,18.3726,9.4891,1.4415,1.970,Yes
Z_Lowercase,18.6558,9.4921,1.4440,1.980,Yes
Z_Lowercase,18.9375,9.4950,1.4464,1.990,Yes
Z_Lowercase,19.2176,9.4979,1.4485,2.000,Yes
Z_Lowercase,19.4962,9.5009,1.4503,2.010,Yes
Z_Lowercase,19.7733,9.5040,1.4518,2.020,Yes
Z_Lowercase,20.0489,9.5073,1.4532,2.030,Yes
Z_Lowercase,20.3231,9.5108,1.4543,2.040,Yes
Z_Lowercase,20.5959,9.5144,1.4552,2.050,Yes
Z_Lowercase,20.8674,9.5182,1.4559,2.060,Yes
Z_Lowercase,21.1377,9.5222,1.4564,2.070,Yes
Z_Lowercase,21.4068,9.5265,1.4567,2.080,Yes
Z_Lowercase,21.6748,9.5309,1.4569,2.090,Yes
Z_Lowercase,21.9418,9.5355,1.4569,2.100,Yes
Z_Lowercase,22.2078,9.5404,1.4567,2.110,Yes
Z_Lowercase,22.4730,9.5454,1.4564,2.120,Yes
Z_Lowercase,22.7373,9.5506,1.4560,2.130,Yes
Z_Lowercase,23.0010,9.5560,1.4554,2.140,Yes
Z_Lowercase,23.2639,9.5615,1.4548,2.150,Yes
Z_Lowercase,23.5263,9.5673,1.4540,2.160,Yes
Z_Lowercase,23.7881,9.5731,1.4532,2.170,Yes
Z_Lowercase,24.0494,9.5791,1.4523,2.180,Yes
Z_Lowercase,24.3103,9.5853,1.4513,2.190,Yes
Z_Lowercase,24.5708,9.5915,1.4502,2.200,Yes
Z_Lowercase,24.8310,9.5979,1.4491,2.210,Yes
Z_Lowercase,25.0909,9.6044,1.4479,2.220,Yes
Z_Lowercase,25.3506,9.6109,1.4467,2.230,Yes
Z_Lowercase,25.6101,9.6176,1.4454,2.240,Yes
